id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key
84,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오톡 브랜드메시지 발송비 1원당 5원 매출 증가 효과,카카오톡 브랜드메시지 발송비 1원당 5원 매출 증가 효과,BBS불교방송,BBS불교방송,"Tue, 25 Aug 2026 06:51:01 GMT",카카오톡 브랜드메시지 발송비 1원당 5원 매출 증가 효과 BBS불교방송,https://news.google.com/rss/articles/CBMia0FVX3lxTE5xNzRPQ2dLVkhJLTBFTWNpaXJDUVpxTmJXZURMOGRUUjI3dmNZQ3FQWVNwM2RZbmdoenR2anRGN0xHeEJUWk9HT2NqVGcxTUtXczJkX1c5VnNTazRobjlHOS1IVHVoeUttWFNz?oc=5,google_rss_카카오 when:2d,87.8,50.5,"earnings,financial_performance,search_ads",financial_performance,"카카오,카카오서비스,카카오톡",,,,,,,general,14.0,published_yesterday,general,event:카카오+카카오서비스:financial_performance,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,87.8,financial_performance,self:financial_performance,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카카오톡 브랜드메시지 발송비 1원당 5원 매출 증가 효과,직접 리스크는 아니지만 자사 섹션 보강용으로 참고 가능한 홍보·캠페인성 이슈,2,2,3,,,v40: 강한 자사 이슈가 없을 때 3순위로 허용하는 소프트 홍보 이슈,local_low_confidence,FILLER_REFERENCE,,,other,,,self_filler_reference:카카오톡 브랜드메시지 발송비 1원당 5원 매출 증가 효과,self_filler_reference,
261,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오톡 브랜드메시지 마케팅 효과 입증… ""발송비 1원당 5원 매출 창출""",카카오톡 브랜드메시지 마케팅 효과 입증 발송비 1원당 5원 매출 창출,매일일보,매일일보,"Tue, 25 Aug 2026 06:03:30 GMT","카카오톡 브랜드메시지 마케팅 효과 입증… ""발송비 1원당 5원 매출 창출"" 매일일보",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBONE9tS2RFTUlCY015aU8xRVNES2FYTGtYWG1kMU16UUx0YjloRk1PbTB6OW50TEFLZWNpYlpzVTc2VzF0QmtodkVIQVAyWTU1ejdldDJRUzUxZEIzdVJLMTNfQU0?oc=5,google_rss_카카오 피싱 when:2d,87.8,50.5,"earnings,financial_performance,search_ads",financial_performance,"카카오,카카오서비스,카카오톡",,,,,,,general,14.0,published_yesterday,general,event:카카오+카카오서비스:financial_performance,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,87.8,financial_performance,self:financial_performance,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카카오톡 브랜드메시지 마케팅 효과 입증 발송비 1원당 5원 매출 창출,직접 리스크는 아니지만 자사 섹션 보강용으로 참고 가능한 홍보·캠페인성 이슈,2,2,3,,,v40: 강한 자사 이슈가 없을 때 3순위로 허용하는 소프트 홍보 이슈,local_low_confidence,FILLER_REFERENCE,,,other,,,self_filler_reference:카카오톡 브랜드메시지 마케팅 효과 입증 발송비 1원당 5원 매출 창출,self_filler_reference,
286,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오톡,"""카톡 광고 1원 쓰면 매출 5원""…카카오, 브랜드메시지 실증 효과 공개",카톡 광고 1원 쓰면 매출 5원 카카오 브랜드메시지 실증 효과 공개,네이트,네이트,"Tue, 25 Aug 2026 02:32:00 GMT","""카톡 광고 1원 쓰면 매출 5원""…카카오, 브랜드메시지 실증 효과 공개 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE5fY1I5bEJ4NVJReFEwVXB4Und3dmhwMEV3dzh4OF92NUZUemJCelhxeGU0dkNfWUI5M2lOYzVwSTA2OXo1QTJnRTUycjY3V1YwdjRN?oc=5,google_rss_카카오톡 when:2d,87.8,50.5,"earnings,financial_performance,search_ads",financial_performance,"카카오,카카오서비스,카카오톡",,,,,,,general,14.0,published_yesterday,general,event:카카오+카카오서비스:financial_performance,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,87.8,financial_performance,self:financial_performance,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카톡 광고 1원 쓰면 매출 5원 카카오 브랜드메시지 실증 효과 공개,직접 리스크는 아니지만 자사 섹션 보강용으로 참고 가능한 홍보·캠페인성 이슈,2,2,3,,,v40: 강한 자사 이슈가 없을 때 3순위로 허용하는 소프트 홍보 이슈,local_low_confidence,FILLER_REFERENCE,,,other,,,self_filler_reference:카톡 광고 1원 쓰면 매출 5원 카카오 브랜드메시지 실증 효과 공개,self_filler_reference,
260,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, 브랜드메시지 출시 1년…소규모 사업자 매출 효과 확인",카카오 브랜드메시지 출시 1년 소규모 사업자 매출 효과 확인,아주경제,아주경제,"Tue, 25 Aug 2026 02:17:27 GMT","카카오, 브랜드메시지 출시 1년…소규모 사업자 매출 효과 확인 아주경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9NaEo1dEp4aUVRdXY2Zm5waFg0NVk2OHhnX0VYNlJMNXBta092ckpvZHZ1LXpzXzRFWjhNbFRqTUgxU05wTTNQMFZQVks4VWZickVvYWlXeC1lUdIBWEFVX3lxTFB0UHhjdlRjRldkcTlFX05UdkZXUEl5UUluWVJUeUIyZElmT2NSZFBqUWVIR0RpZVJ1NHBlREx3c2ZWR3Fya0h0eVdhLU9mMmsyai1VTEpHZHc?oc=5,google_rss_카카오 개인정보 when:2d,87.8,50.5,"earnings,financial_performance,search_ads",financial_performance,카카오,,,,,,,general,14.0,published_yesterday,general,event:카카오:financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,87.8,financial_performance,self:financial_performance,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카카오 브랜드메시지 출시 1년 소규모 사업자 매출 효과 확인,직접 리스크는 아니지만 자사 섹션 보강용으로 참고 가능한 홍보·캠페인성 이슈,2,2,3,,,v40: 강한 자사 이슈가 없을 때 3순위로 허용하는 소프트 홍보 이슈,local_low_confidence,FILLER_REFERENCE,,,other,,,self_filler_reference:카카오 브랜드메시지 출시 1년 소규모 사업자 매출 효과 확인,self_filler_reference,
292,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오톡,"[Digital & Now] 카카오톡 브랜드메시지, 발송비 1원당 5원 매출 효과",digital now 카카오톡 브랜드메시지 발송비 1원당 5원 매출 효과,네이트,네이트,"Tue, 25 Aug 2026 01:45:00 GMT","[Digital & Now] 카카오톡 브랜드메시지, 발송비 1원당 5원 매출 효과 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1oMG1nbFN5SjFwZERDMm8xcEFMWE5CQWZIQzBDM2pUck83SHF6Um1zYXNyNE16YWd6MW5YRWU5THFEb2ZSaUJGNUdNUlk0WnlUNFJv?oc=5,google_rss_카카오톡 AI when:2d,87.8,50.5,"earnings,financial_performance,search_ads",financial_performance,"카카오,카카오서비스,카카오톡",,,,,,,general,14.0,published_yesterday,general,event:카카오+카카오서비스:financial_performance,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,87.8,financial_performance,self:financial_performance,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:digital now 카카오톡 브랜드메시지 발송비 1원당 5원 매출 효과,직접 리스크는 아니지만 자사 섹션 보강용으로 참고 가능한 홍보·캠페인성 이슈,2,2,3,,,v40: 강한 자사 이슈가 없을 때 3순위로 허용하는 소프트 홍보 이슈,local_low_confidence,FILLER_REFERENCE,,,other,,,self_filler_reference:digital now 카카오톡 브랜드메시지 발송비 1원당 5원 매출 효과,self_filler_reference,
279,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오톡,"카카오톡 ""브랜드메시지 발송비 1원당 매출 5원 효과""",카카오톡 브랜드메시지 발송비 1원당 매출 5원 효과,디지털투데이,디지털투데이,"Tue, 25 Aug 2026 01:33:45 GMT","카카오톡 ""브랜드메시지 발송비 1원당 매출 5원 효과"" 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTFBFZmJ4TEpBTDZ6R3NQMFUtR3FLcHdWMWltMF9peXVwY1lMUllycTNZRV95Wld3SjFMTnpua3NBcU1oNWhfYVVibnB6a2dQaUxtZzZtNW45dnlURVFUeDZVWHdXWktMNkRadzlEbVY2SVJoSVU?oc=5,google_rss_카카오톡 when:2d,87.8,50.5,"earnings,financial_performance,search_ads",financial_performance,"카카오,카카오서비스,카카오톡",,,,,,,general,14.0,published_yesterday,general,event:카카오+카카오서비스:financial_performance,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,87.8,financial_performance,self:financial_performance,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카카오톡 브랜드메시지 발송비 1원당 매출 5원 효과,직접 리스크는 아니지만 자사 섹션 보강용으로 참고 가능한 홍보·캠페인성 이슈,2,2,3,,,v40: 강한 자사 이슈가 없을 때 3순위로 허용하는 소프트 홍보 이슈,local_low_confidence,FILLER_REFERENCE,,,other,,,self_filler_reference:카카오톡 브랜드메시지 발송비 1원당 매출 5원 효과,self_filler_reference,
259,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오AI 이사회에 임혜숙 전 과기정통부 장관·오승필 전 KT CTO 합류,카카오ai 이사회에 임혜숙 전 과기정통부 장관 오승필 전 kt cto 합류,매일경제,매일경제,"Tue, 25 Aug 2026 07:05:20 GMT",카카오AI 이사회에 임혜숙 전 과기정통부 장관·오승필 전 KT CTO 합류 매일경제,https://news.google.com/rss/articles/CBMiTkFVX3lxTFBqQ1B1VGNwY0hLM3lmSDVNd2liNzkwb0xkQ2xUUXlOejJNSm5NV0NxeGNvYWdFLUx6YllfeHZKX3FXaFNzR25uVTF1bzdBZw?oc=5,google_rss_카카오 개인정보 when:2d,86.8,35.0,ai_infrastructure_security,ai_infrastructure_security,"KT,과기정통부,카카오",,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:leadership_service:kakao:leadership_service,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,86.8,ai_infrastructure_security,self:ai_strategy,global_incident:leadership_service:kakao:leadership_service:announcement,global_incident:leadership_service:kakao:leadership_service,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_leadership_service,KT 금융 AX/AI 인프라 전략,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,KT 금융 AX/AI 인프라 전략,self_leadership_service,
280,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오톡,"[Digital & Now] 카카오톡 브랜드메시지, 발송비 1원당 5원 매출 효과",digital now 카카오톡 브랜드메시지 발송비 1원당 5원 매출 효과,ebn.co.kr,ebn.co.kr,"Tue, 25 Aug 2026 01:44:50 GMT","[Digital & Now] 카카오톡 브랜드메시지, 발송비 1원당 5원 매출 효과 ebn.co.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9EQ1Q3aV9xekMwQUxobUZBbHM1MWhQNlZBVEdNYmtoM1hjNElESk5rdEwwbDFIb3VZRWxsWmduang2bC01M3h2aTZ6eEZFS0xrS29rS3NVYkxoMXgtSjFvRUZILUdvYXct?oc=5,google_rss_카카오톡 when:2d,85.8,50.5,"earnings,financial_performance,search_ads",financial_performance,"카카오,카카오서비스,카카오톡",,,,,,,general,14.0,published_yesterday,general,event:카카오+카카오서비스:financial_performance,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,85.8,financial_performance,self:financial_performance,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:digital now 카카오톡 브랜드메시지 발송비 1원당 5원 매출 효과,직접 리스크는 아니지만 자사 섹션 보강용으로 참고 가능한 홍보·캠페인성 이슈,2,2,3,,,v40: 강한 자사 이슈가 없을 때 3순위로 허용하는 소프트 홍보 이슈,local_low_confidence,FILLER_REFERENCE,,,other,,,self_filler_reference:digital now 카카오톡 브랜드메시지 발송비 1원당 5원 매출 효과,self_filler_reference,
271,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오AI 이사회에 임혜숙 전 과기정통부 장관·오승필 전 KT CTO 합류,카카오ai 이사회에 임혜숙 전 과기정통부 장관 오승필 전 kt cto 합류,네이트,네이트,"Tue, 25 Aug 2026 07:06:00 GMT",카카오AI 이사회에 임혜숙 전 과기정통부 장관·오승필 전 KT CTO 합류 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBQZjRpSkp6VlJxa0xvd3JwS1pxUnRyRkxDSXpaMUFDRW9DaVoycE4xU21HUlBLRzhTX3hzaGJqWTFyaGlnTU5rZnRfeThfWG1fNUxn?oc=5,google_rss_카카오 카카오 최고책임자 when:2d,83.8,35.0,ai_infrastructure_security,ai_infrastructure_security,"KT,과기정통부,카카오",,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:leadership_service:kakao:leadership_service,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,83.8,ai_infrastructure_security,self:ai_strategy,global_incident:leadership_service:kakao:leadership_service:announcement,global_incident:leadership_service:kakao:leadership_service,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_leadership_service,KT 금융 AX/AI 인프라 전략,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,KT 금융 AX/AI 인프라 전략,self_leadership_service,
30,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오AI, 1조 넘는 제3자 유증 단행할까",카카오ai 1조 넘는 제3자 유증 단행할까,네이버 프리미엄콘텐츠,네이버 프리미엄콘텐츠,"Tue, 25 Aug 2026 22:07:39 GMT","카카오AI, 1조 넘는 제3자 유증 단행할까 네이버 프리미엄콘텐츠",https://news.google.com/rss/articles/CBMigAFBVV95cUxOTkFZaHVJY2J4TS1tUTFQWFRUQ1M4anJMaDBWaHMzRGxTRGtHT0JJSmZwOEU3MzB4aUFQYWVJdUdmd3ZBbVJhd1JINXBIY1Z3dWhUandFVGJFMmZ4dlpJZTBkX0o5c2RaVkNCOGhRUDd1cEstV05IZUNYbWlSVG9fOQ?oc=5,google_rss_카카오 when:2d,79.8,32.0,ai_infrastructure_security,ai_infrastructure_security,"네이버,카카오",,,,,,,general,24.0,published_today,business_change,event:네이버+카카오:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,79.8,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오ai 1조 넘는 제3자 유증 단행할까,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,self_strategic_reference:카카오ai 1조 넘는 제3자 유증 단행할까,self_strategic_reference,
66,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오모빌리티, SEC에 비밀 신고서 제출…뉴욕 ADR 상장으로 1조 3,400억 원 조달 나선다",카카오모빌리티 sec에 비밀 신고서 제출 뉴욕 adr 상장으로 1조 3 400억 원 조달 나선다,뉴스N연합,뉴스N연합,"Tue, 25 Aug 2026 21:21:42 GMT","카카오모빌리티, SEC에 비밀 신고서 제출…뉴욕 ADR 상장으로 1조 3,400억 원 조달 나선다 뉴스N연합",https://news.google.com/rss/articles/CBMiSkFVX3lxTE1nMWpoNjNKMEVNV29rbVJSYXFlWXUzcnhxTjF2SUdzMk9vSTNEVE4xb2NHUFRaMng0dEtJWnNUVUphM0U3WmlmQUJn?oc=5,google_rss_카카오 when:2d,78.8,91.0,"mobility_sale_ipo,platform_obligation,strategy_mna_governance",mobility_sale_ipo,"카카오,카카오모빌리티",v43_self_not_actual_actor:OFF_TOPIC,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,24.0,published_today,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,78.8,"strategy_mna_governance,platform_obligation",self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:mna_capital:kakao:mna_capital,카카오 대외협력 관점 간접 참고,5,4,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,OFF_TOPIC,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_filler_reference,
298,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오모빌리티,"카카오모빌리티, SEC에 비밀 신고서 제출…뉴욕 ADR 상장으로 1조 3,400억 원 조달 나선다",카카오모빌리티 sec에 비밀 신고서 제출 뉴욕 adr 상장으로 1조 3 400억 원 조달 나선다,얼리어답터뉴스,얼리어답터뉴스,"Tue, 25 Aug 2026 20:37:06 GMT","카카오모빌리티, SEC에 비밀 신고서 제출…뉴욕 ADR 상장으로 1조 3,400억 원 조달 나선다 얼리어답터뉴스",https://news.google.com/rss/articles/CBMiSEFVX3lxTE1SWEtkU0JXR2VqOGdCV0F2NHFJd192NkFoR0ZuNmk1QWh5N0Zra1RiZmpzc1VuWnB1NklFbUo4SGg4Z0dVd1hjbQ?oc=5,google_rss_카카오모빌리티 when:2d,78.8,91.0,"mobility_sale_ipo,platform_obligation,strategy_mna_governance",mobility_sale_ipo,"카카오,카카오모빌리티",v43_self_not_actual_actor:OFF_TOPIC,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,24.0,published_today,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,78.8,"strategy_mna_governance,platform_obligation",self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:mna_capital:kakao:mna_capital,카카오 대외협력 관점 간접 참고,5,4,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,OFF_TOPIC,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_filler_reference,
33,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오AI 초대 이사회 윤곽…전 장관·국세청장·KT CTO까지,카카오ai 초대 이사회 윤곽 전 장관 국세청장 kt cto까지,디일렉,디일렉,"Tue, 25 Aug 2026 09:37:04 GMT",카카오AI 초대 이사회 윤곽…전 장관·국세청장·KT CTO까지 디일렉,https://news.google.com/rss/articles/CBMiZkFVX3lxTFBhdE5EaUQxY3c2NElIRDZoM3lxVDVocjlqd1hvd1hNekpxQmRRaEZwOHFkZi1lSHl6Y1YyRU9QMGJyaGZrT1huT2Y2NzhsRU5MVU9hOHhrVUpkRjNvOHVZTDh1VV82dw?oc=5,google_rss_카카오 when:2d,78.3,29.5,ai_infrastructure_security,ai_infrastructure_security,"KT,카카오",,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:leadership_service:kakao:leadership_service,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,78.3,ai_infrastructure_security,self:ai_strategy,global_incident:leadership_service:kakao:leadership_service:general,global_incident:leadership_service:kakao:leadership_service,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_leadership_service,KT 금융 AX/AI 인프라 전략,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,KT 금융 AX/AI 인프라 전략,self_leadership_service,
