id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v27_event_key
149,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"윤호영 카카오뱅크 대표, 한·몽골 포럼서 AI 금융 협력 확대 제안",윤호영 카카오뱅크 대표 한 몽골 포럼서 ai 금융 협력 확대 제안,v.daum.net,v.daum.net,"Fri, 10 Jul 2026 02:27:07 GMT","윤호영 카카오뱅크 대표, 한·몽골 포럼서 AI 금융 협력 확대 제안 v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBENGNXTlEza2NlYmRMMEpsRVhXYzdrYUtEN01wSUdHT2JMNDdBNzgtZnRveFVzMmZhdGtTT040SGdyd0ZSUnpNY05jY0VzN01IZk9rag?oc=5,google_rss_카카오 AI when:4d,71.0,32.0,ai_infrastructure_security,ai_infrastructure_security,"카카오,카카오뱅크",,,,,,,general,0.0,,direct_risk,global_incident:leadership_service:kakao:leadership_service,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,71.0,ai_infrastructure_security,self:ai_strategy,global_incident:leadership_service:kakao:leadership_service:general,global_incident:leadership_service:kakao:leadership_service,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:leadership_service:kakao:leadership_service,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:leadership_service:kakao:leadership_service,self_strategic_reference,,,
193,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"윤호영 카카오뱅크 대표, 한·몽골 포럼서 AI 금융 협력 확대 제안",윤호영 카카오뱅크 대표 한 몽골 포럼서 ai 금융 협력 확대 제안,이투데이,이투데이,"Fri, 10 Jul 2026 02:25:00 GMT","윤호영 카카오뱅크 대표, 한·몽골 포럼서 AI 금융 협력 확대 제안 이투데이",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBZM3JvZ2JmTmgwNXJxalRYODM2WlhYMW8yUlozLU5ZOEY3eHQ5MUpUc09XSXF2aG9IanhJTXFLYnl6ZnBBNTVpSFVsMXRxcWxhU2tNeQ?oc=5,google_rss_카카오 카카오뱅크 when:4d,71.0,32.0,ai_infrastructure_security,ai_infrastructure_security,"카카오,카카오뱅크",,,,,,,general,0.0,,direct_risk,global_incident:leadership_service:kakao:leadership_service,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,71.0,ai_infrastructure_security,self:ai_strategy,global_incident:leadership_service:kakao:leadership_service:general,global_incident:leadership_service:kakao:leadership_service,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:leadership_service:kakao:leadership_service,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:leadership_service:kakao:leadership_service,self_strategic_reference,,,
157,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"윤호영 카카오뱅크 대표 ""몽골과 AI 금융 생태계 구축""…MCS와 협력 본격화",윤호영 카카오뱅크 대표 몽골과 ai 금융 생태계 구축 mcs와 협력 본격화,컨슈머타임스,컨슈머타임스,"Fri, 10 Jul 2026 01:47:19 GMT","윤호영 카카오뱅크 대표 ""몽골과 AI 금융 생태계 구축""…MCS와 협력 본격화 컨슈머타임스",https://news.google.com/rss/articles/CBMiakFVX3lxTFB1ZU0wWDhUVlo2UEs1dkd4aWVkYjJSakhEUTFDYi1OT1Znb0N3ZkQ5VHNwdTJ1eThpRFdNWVFjdEdXRWxxNzhwdU90clFCaDlQdVdNYUxmWDNOQW90YW9xd2tVY1dwOUFqaGc?oc=5,google_rss_카카오 AI when:4d,71.0,32.0,ai_infrastructure_security,ai_infrastructure_security,"카카오,카카오뱅크",,,,,,,general,0.0,,direct_risk,global_incident:leadership_service:kakao:leadership_service,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,71.0,ai_infrastructure_security,self:ai_strategy,global_incident:leadership_service:kakao:leadership_service:general,global_incident:leadership_service:kakao:leadership_service,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:leadership_service:kakao:leadership_service,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:leadership_service:kakao:leadership_service,self_strategic_reference,,,
290,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오뱅크,"윤호영 카카오뱅크 대표 ""몽골은 AI 금융 산업 성장 잠재력 매우 큰 시장""",윤호영 카카오뱅크 대표 몽골은 ai 금융 산업 성장 잠재력 매우 큰 시장,v.daum.net,v.daum.net,"Fri, 10 Jul 2026 01:18:51 GMT","윤호영 카카오뱅크 대표 ""몽골은 AI 금융 산업 성장 잠재력 매우 큰 시장"" v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE9tZ09aU3dWal9rY0NpdlVpcU82alc0SXhQU2VidEowOFFYYjBDOG8tRjdaa0RxY3hfOEoxeFg2UDhzSVp5eXc?oc=5,google_rss_카카오뱅크 when:4d,71.0,32.0,ai_infrastructure_security,ai_infrastructure_security,"카카오,카카오뱅크",,,,,,,general,0.0,,direct_risk,global_incident:leadership_service:kakao:leadership_service,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,71.0,ai_infrastructure_security,self:ai_strategy,global_incident:leadership_service:kakao:leadership_service:general,global_incident:leadership_service:kakao:leadership_service,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:leadership_service:kakao:leadership_service,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:leadership_service:kakao:leadership_service,self_strategic_reference,,,
208,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"윤호영 카카오뱅크 대표 ""몽골은 AI 금융 산업 성장 잠재력 매우 큰 시장""",윤호영 카카오뱅크 대표 몽골은 ai 금융 산업 성장 잠재력 매우 큰 시장,네이트,네이트,"Fri, 10 Jul 2026 01:18:00 GMT","윤호영 카카오뱅크 대표 ""몽골은 AI 금융 산업 성장 잠재력 매우 큰 시장"" 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1yZy1jX045OUwtU0EwZ0VmX3h1RmxGempOTVNMWXQ3cWoxVXcxRnluQi1qNGdTVGJoTWhkMnFiVVpsdVFYVUc0X2xkOEdhV2RPUFNn?oc=5,google_rss_카카오 카카오뱅크 when:4d,71.0,32.0,ai_infrastructure_security,ai_infrastructure_security,"카카오,카카오뱅크",,,,,,,general,0.0,,direct_risk,global_incident:leadership_service:kakao:leadership_service,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,71.0,ai_infrastructure_security,self:ai_strategy,global_incident:leadership_service:kakao:leadership_service:general,global_incident:leadership_service:kakao:leadership_service,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:leadership_service:kakao:leadership_service,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:leadership_service:kakao:leadership_service,self_strategic_reference,,,
129,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"윤호영 카카오뱅크 대표 ""몽골은 AI 금융 산업 성장 잠재력 매우 큰 시장""",윤호영 카카오뱅크 대표 몽골은 ai 금융 산업 성장 잠재력 매우 큰 시장,더팩트,더팩트,"Fri, 10 Jul 2026 01:17:20 GMT","윤호영 카카오뱅크 대표 ""몽골은 AI 금융 산업 성장 잠재력 매우 큰 시장"" 더팩트",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBhczhqTnZERTVlUTRKU3N1Zkl4cDlhT0N3UmRCeXNjcnIxQnJoa2JJNnRJOWpUUWRKczdSOWw0UjJkbXlrN1M5Tks5bDdyNFQ0SmdzdUpnRGVSUdIBVEFVX3lxTE0wYXhmVFBLQmRXc3FiYlFKV0d0NTJJeUVZYlZJNU95ekl4NjZvSmNuS041LVhPSTBJQjZqeFhmTWhKSTFiNnRBNzFOaXNad292UGJiSw?oc=5,google_rss_카카오 지분 when:4d,71.0,32.0,ai_infrastructure_security,ai_infrastructure_security,"카카오,카카오뱅크",,,,,,,general,0.0,,direct_risk,global_incident:leadership_service:kakao:leadership_service,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,71.0,ai_infrastructure_security,self:ai_strategy,global_incident:leadership_service:kakao:leadership_service:general,global_incident:leadership_service:kakao:leadership_service,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,global_incident:leadership_service:kakao:leadership_service,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,global_incident:leadership_service:kakao:leadership_service,self_strategic_reference,,,
37,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이증권, 투자매매업 인가 획득…'종합증권사 도약 나서'",카카오페이증권 투자매매업 인가 획득 종합증권사 도약 나서,데일리한국,데일리한국,"Sun, 12 Jul 2026 23:57:44 GMT","카카오페이증권, 투자매매업 인가 획득…'종합증권사 도약 나서' 데일리한국",https://news.google.com/rss/articles/CBMib0FVX3lxTE8xODhxTGVnV3NWYWlJVlBsY1NBMTg5dVBRTy1WNktoOG5QakUyYjVtd0dTdjRGd1ZtdGdrRV9ibTc2ZUFoQ0RNVGE3QmVMZThSYkFyTy1QSTlTNGVLaFIzaVZvZmUxYl93OXFxTklWTdIBc0FVX3lxTFAzMUt1TUlwZlRSbzJncG9WaHc1d1Y2TmNRYUZwc0hHbWRWOVUyY1ZBNnF1bDNWblpVMVVVMHZWU184N0szMnhUOU9zWnp0cU5zdDVleWZJcFlqdWkyakVvbmZHX2dETnBvck9OZXdOd29kcU0?oc=5,google_rss_카카오 when:4d,70.3,22.0,,,"카카오,카카오페이",,,,,,,general,29.0,published_today+exclusive_breaking,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,70.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오페이증권 투자매매업 인가 획득 종합증권사 도약 나서,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오페이증권 투자매매업 인가 획득 종합증권사 도약 나서,self_strategic_reference,,,
33,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이증권, 투자매매업 인가 획득…종합증권사 도약 본격화",카카오페이증권 투자매매업 인가 획득 종합증권사 도약 본격화,이투데이,이투데이,"Sun, 12 Jul 2026 23:52:00 GMT","카카오페이증권, 투자매매업 인가 획득…종합증권사 도약 본격화 이투데이",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5wb0hBbVk2QWxRVTM1eVhXd0hUZklVZ24tSFh3WkwydG5xRzNEVEUzSGNGZTduU0I2a3loSlBIaF9OVnd1YktpanBvS0NmM1pNWFVLUw?oc=5,google_rss_카카오 when:4d,70.3,22.0,,,"카카오,카카오페이",,,,,,,general,29.0,published_today+exclusive_breaking,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,70.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오페이증권 투자매매업 인가 획득 종합증권사 도약 본격화,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오페이증권 투자매매업 인가 획득 종합증권사 도약 본격화,self_strategic_reference,,,
47,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"핀테크 넘어 '종합 증권사' 꿈꾼다...토스증권-WM 확장, 카카오페이증권-IB 진출 정조준",핀테크 넘어 종합 증권사 꿈꾼다 토스증권 wm 확장 카카오페이증권 ib 진출 정조준,소비자가 만드는 신문,소비자가 만드는 신문,"Sun, 12 Jul 2026 21:10:00 GMT","핀테크 넘어 '종합 증권사' 꿈꾼다...토스증권-WM 확장, 카카오페이증권-IB 진출 정조준 소비자가 만드는 신문",https://news.google.com/rss/articles/CBMic0FVX3lxTE1EbVdtVURvUWZFQlVpb0k5djJ3UjQ5bkthMFVhWl82aFBJZURDYTUwMWNUY3hqYmc2cFoydjV4X2puSjZTOTBZMkFUdTYyNEpxSzFHajNtNGtKV05VaG92MHUxUFo0M1V2d0tJUFJUZ010Zm8?oc=5,google_rss_카카오 when:4d,70.3,22.0,,,"카카오,카카오페이,토스",,,,,,,general,29.0,published_today+exclusive_breaking,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,70.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:핀테크 넘어 종합 증권사 꿈꾼다 토스증권 wm 확장 카카오페이증권 ib 진출 정조준,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,self_strategic_reference:핀테크 넘어 종합 증권사 꿈꾼다 토스증권 wm 확장 카카오페이증권 ib 진출 정조준,self_strategic_reference,,,
29,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이증권, 투자매매업 인가 획득…종합증권사 도약",카카오페이증권 투자매매업 인가 획득 종합증권사 도약,뉴스투데이,뉴스투데이,"Mon, 13 Jul 2026 01:10:00 GMT","카카오페이증권, 투자매매업 인가 획득…종합증권사 도약 뉴스투데이",https://news.google.com/rss/articles/CBMiXkFVX3lxTFAzN2VVNHVIdjRTUDhKcC1qbUluckFmRE9JbjFaSnUwZjF3VzBXUXdoVWYyTG9HZlBFUEJqM0UzSXJydzJ6VXhheHNQZTk2QVc1NUY5X1V3a1lkd3RHMlE?oc=5,google_rss_카카오 when:4d,70.3,22.0,,,"카카오,카카오페이",,,,,,,general,29.0,published_today+exclusive_breaking,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,70.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오페이증권 투자매매업 인가 획득 종합증권사 도약,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오페이증권 투자매매업 인가 획득 종합증권사 도약,self_strategic_reference,,,
62,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이증권, 투자매매업 인가…""종합증권사 도약""",카카오페이증권 투자매매업 인가 종합증권사 도약,네이트,네이트,"Mon, 13 Jul 2026 00:46:00 GMT","카카오페이증권, 투자매매업 인가…""종합증권사 도약"" 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1VckZaanUtV0cwOGJZZGxvZjNoazBRcW9uRjY5TS1FbHliM2JGR3MwQ0RiNlc1RVY1NlJuV3dpTm1QNDEyYzJ0djRjX043QXZBbzJF?oc=5,google_rss_카카오 when:4d,70.3,22.0,,,"카카오,카카오페이",,,,,,,general,29.0,published_today+exclusive_breaking,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,70.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오페이증권 투자매매업 인가 종합증권사 도약,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오페이증권 투자매매업 인가 종합증권사 도약,self_strategic_reference,,,
39,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이증권, 투자매매업 인가 취득…“종합증권사 도약 발판”",카카오페이증권 투자매매업 인가 취득 종합증권사 도약 발판,시사포커스,시사포커스,"Mon, 13 Jul 2026 00:32:56 GMT","카카오페이증권, 투자매매업 인가 취득…“종합증권사 도약 발판” 시사포커스",https://news.google.com/rss/articles/CBMib0FVX3lxTE9WcENOc1JPcTRDRHRwdXdKN3czdlI3ODI0XzQ0eEJpd1NJWFdYczExOFhZVm95VVp3VDl5ay1pUTBxVmVaZzN3bTBSMTByZ2N4T0FuMGh3cnNicUlRV05meFRNSFd5OHpIUkhoREo0OA?oc=5,google_rss_카카오 when:4d,70.3,22.0,,,"카카오,카카오페이",,,,,,,general,29.0,published_today+exclusive_breaking,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,70.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오페이증권 투자매매업 인가 취득 종합증권사 도약 발판,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오페이증권 투자매매업 인가 취득 종합증권사 도약 발판,self_strategic_reference,,,
163,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, UN 산하 국제 AI 행사서 금융 AI 연구 발표",카카오뱅크 un 산하 국제 ai 행사서 금융 ai 연구 발표,MSN,MSN,"Sun, 12 Jul 2026 04:53:22 GMT","카카오뱅크, UN 산하 국제 AI 행사서 금융 AI 연구 발표 MSN",https://news.google.com/rss/articles/CBMiygJBVV95cUxNQlA1OExGRXdaUDBEZ0NidlljeWxSTkYtN1R1Z19FUkNOb25nU21JQVo3QWJ5ekNpX0hVMWdrelRjNWtVcXB6RmNySVk4VXZ6S3lOY1NIdG5iVGlaUGtSN251YnRiZTM3Ti1sNVItdkhQSmlPaDNQTU9ZYWp2R0tvbk5YZy1UMzVBN3VSSGo5NXo0R0xTb2FpZjhhVTVyWWl3WGFLQ0hGZzJ3SEJ0WUp4cWdFUURUendFdkpKdHI1MmR6dFRudEcwRXE1dHJ2VTkxRkZqZjNwN2ZaSVJFSXQ5YTltWGJBZmI3Wkdsejg0RXFBS0l1TFdCUHRIajZ2R2xEcmVkeDZldEozeVpZTXZLbV90cDVMS1VsME40S003T0Z5blllNUJBM0ZjaFR3VEtMV1doQWVTdUxQenpzaHVlbXF5TG1rQk1qaGc?oc=5,google_rss_카카오 AI when:4d,68.8,32.0,ai_infrastructure_security,ai_infrastructure_security,"카카오,카카오뱅크",,,,,,,general,14.0,published_yesterday,business_change,event:카카오+카카오뱅크:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,68.8,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카카오뱅크 un 산하 국제 ai 행사서 금융 ai 연구 발표,직접 리스크는 아니지만 자사 섹션 보강용으로 참고 가능한 홍보·캠페인성 이슈,4,3,4,,,v40: 강한 자사 이슈가 없을 때 3순위로 허용하는 소프트 홍보 이슈,local_low_confidence,FILLER_REFERENCE,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:카카오뱅크 un 산하 국제 ai 행사서 금융 ai 연구 발표,self_filler_reference,,,
14,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이증권, 투자매매업 인가 획득…종합증권사 도약",카카오페이증권 투자매매업 인가 획득 종합증권사 도약,2news.co.kr,2news.co.kr,"Mon, 13 Jul 2026 00:27:00 GMT","카카오페이증권, 투자매매업 인가 획득…종합증권사 도약 2news.co.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTE95VHFLQmdrQzdSVi1FSFN0LXNpd1d0RmxuQXpwZlk5VkpMLU8zelctQWhsS19JZ3pwaGhwYy1uX1cwdS1FWTUxX1hWME9zUGQ0Q05QaUdqUzlabzhVQzNtN092NEk5T0xH?oc=5,google_rss_카카오 when:4d,68.3,22.0,,,"카카오,카카오페이",,,,,,,general,29.0,published_today+exclusive_breaking,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,68.3,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오페이증권 투자매매업 인가 획득 종합증권사 도약,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오페이증권 투자매매업 인가 획득 종합증권사 도약,self_strategic_reference,,,
