id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason
147,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오헬스케어, 168억 규모 정부사업 선정…""의료 AI 인프라 구축""",카카오헬스케어 168억 규모 정부사업 선정 의료 ai 인프라 구축,데일리안,데일리안,"Wed, 24 Jun 2026 04:34:00 GMT","카카오헬스케어, 168억 규모 정부사업 선정…""의료 AI 인프라 구축"" 데일리안",https://news.google.com/rss/articles/CBMijgJBVV95cUxQVnFCV3pmSHZKY3JGc0YxMmZsODhzQ08wOVVXaG1oZ1pIVU5GVS1vZ010dnA4eVp0bzFWWVhSNi1VcXRGWmZjdTI2MkIwb3hsdS1fNjg4a1pobm50MDJ0MkwwdVotVF91aFVrZUVSV0xWekJodUFOSV9Sa2dkeFpUcXh1aWZBWTJmQ09yMTdHQm9aWEFSb0xsQUhjSFlQRUNiTU5aSmJuX0JZQjBfMDlrTnMzdVRWeTVmNnhzclhjdUlTeFRPQWVMWnpNYnljLWM1blpYdWtGTVFuU0JoM1BTcS10NUxWSDRzVTRWQVdjYnlsMnJwbzQxR2VaWS1qc1JBTzdKdWU3ZG01bDdqNmfSAZACQVVfeXFMUHhXLThwcGdGZGQ4RTlhLWpYTkx6WFhReFEwSVByTjZiTm5zOThQb01QanllUk9jZXpFNDBxR3hQWmg3VnE1b1o2djRwdm1BT0hILXJnbVNVSGRiTzlHZi00Wm0wSW5UWlRVR09CTE5CT1pwTm5QclJRdzdwUno1RTk5ZGc4YUVfUzBZSXJEUjNpSkp4VEhIZHFLRHVJMGJURFZ5MUVUckxNdmx6Vnk3MVB0NWtCU2dxM2lLSEU3NWxYX3hOTU1IYmNfUDlDVHN6SlF3RVZ6aHplaDZ4RC1ielR0SEc3NnFPWWdvb1NqQk5RS0ZocEdFWUgxOGEtMHJfYVc0OXNTclhyQ0xRS2dvdno?oc=5,google_rss_카카오 AI when:2d,66.3,29.5,ai_infrastructure_security,ai_infrastructure_security,카카오,,,,,,,general,14.0,published_yesterday,business_change,event:카카오:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,66.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,국가 AI 인프라/AIDC/GPU 정책,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,국가 AI 인프라/AIDC/GPU 정책,self_strategic_reference,
239,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,[그래픽] 카카오게임즈 신임 공동대표에 놓인 과제,그래픽 카카오게임즈 신임 공동대표에 놓인 과제,CEO스코어데일리,CEO스코어데일리,"Wed, 24 Jun 2026 02:26:02 GMT",[그래픽] 카카오게임즈 신임 공동대표에 놓인 과제 CEO스코어데일리,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1zdmZUY2c5N1B3d2piejhnb1JIOG1QOVotaF9tempDUldxcmt4R1FMZ1V1S2Y3QzlSc2F1T19EdWduVGdxN0tvcDJyM0FNS3ozOExPcjZDTlVjcXl5UzdCczJyU2piNHU0?oc=5,google_rss_카카오 카카오게임즈 when:2d,65.8,20.0,kakao_games_management,kakao_games_general,"카카오,카카오게임즈",,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:leadership_service:kakao:leadership_service,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,65.8,,,global_incident:leadership_service:kakao:leadership_service:general,global_incident:leadership_service:kakao:leadership_service,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,카카오게임즈 최대주주 변경 및 공동대표 체제,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",5,4,5,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,카카오게임즈 최대주주 변경 및 공동대표 체제,self_strategic_reference,
433,정부/국회,정부_국회,과학기술정보통신부,뉴시스 IT 포럼 강연하는 김경만 과학기술정보통신부 인공지능정책실장,뉴시스 it 포럼 강연하는 김경만 과학기술정보통신부 인공지능정책실장,뉴시스,뉴시스,"Wed, 24 Jun 2026 23:11:13 GMT",뉴시스 IT 포럼 강연하는 김경만 과학기술정보통신부 인공지능정책실장 뉴시스,https://news.google.com/rss/articles/CBMieEFVX3lxTFB5b2N4bTZaT1NJQkRoZVdjd21id1poVWZwYlZkSXQzQUhQVHJ0UWlhOVdBZ0t3SjE2dkdSSXNOWmxqX1huOUhjRzlOLWNQNmEyS2JicVp0djItZms2MENIZzNkNW1mdUhNUE0wNldNdDRJd1lvQWEwTtIBeEFVX3lxTFB5b2N4bTZaT1NJQkRoZVdjd21id1poVWZwYlZkSXQzQUhQVHJ0UWlhOVdBZ0t3SjE2dkdSSXNOWmxqX1huOUhjRzlOLWNQNmEyS2JicVp0djItZms2MENIZzNkNW1mdUhNUE0wNldNdDRJd1lvQWEwTg?oc=5,google_rss_과학기술정보통신부 when:2d,64.6,49.5,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,과기정통부,v43_not_government_policy,,,,,,general,24.0,published_today,general,event:과기정통부:ai_infrastructure_security+policy_legislation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,64.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:뉴시스 it 포럼 강연하는 김경만 과학기술정보통신부 인공지능정책실장,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:뉴시스 it 포럼 강연하는 김경만 과학기술정보통신부 인공지능정책실장,government_ai_core_policy,
12,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이손보, ISO 27001·27017 동시 획득…글로벌 수준 정보보호 역량 인정",카카오페이손보 iso 27001 27017 동시 획득 글로벌 수준 정보보호 역량 인정,전자신문,전자신문,"Thu, 25 Jun 2026 00:13:15 GMT","카카오페이손보, ISO 27001·27017 동시 획득…글로벌 수준 정보보호 역량 인정 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTFBYVFJHTWQ1NjZVdktIenZaWVMwLTd3WkxmREJTNHZXWmtSTEhlV3JkUVVsX3dLQnBSeFQyRGFHMnQ0VVA0QmRBWXc5ZzExZw?oc=5,google_rss_카카오 when:2d,63.8,13.0,,,"카카오,카카오페이",,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,63.8,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오페이손보 iso 27001 27017 동시 획득 글로벌 수준 정보보호 역량 인정,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오페이손보 iso 27001 27017 동시 획득 글로벌 수준 정보보호 역량 인정,self_strategic_reference,
164,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, '2025 지속가능성 보고서' 발간 … 재생에너지 조달 전년비 2.8배 확대",카카오 2025 지속가능성 보고서 발간 재생에너지 조달 전년비 2 8배 확대,워크투데이,워크투데이,"Wed, 24 Jun 2026 03:03:52 GMT","카카오, '2025 지속가능성 보고서' 발간 … 재생에너지 조달 전년비 2.8배 확대 워크투데이",https://news.google.com/rss/articles/CBMibEFVX3lxTFAzVk5KR2o1X005LTNuWGdSNlkzdnE2Tl9pektieUVTR3JxTUpJZVhONWd4dEExVFpobU5BVUVXX0t0VHI4RXhFSDZrMmxxRkhzT1phWVJFMlJkNjN5dkphQTJldGNLMVNmQ05DcA?oc=5,google_rss_카카오 AI when:2d,63.3,29.5,platform_obligation,platform_obligation,카카오,,,,,,,general,14.0,published_yesterday,general,event:카카오:platform_obligation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,63.3,platform_obligation,self:general,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 2025 지속가능성 보고서 발간 재생에너지 조달 전년비 2 8배 확대,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오 2025 지속가능성 보고서 발간 재생에너지 조달 전년비 2 8배 확대,self_strategic_reference,
142,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,의료 AI 핵심 인프라 만든다…카카오헬스케어 실증 기관 선정,의료 ai 핵심 인프라 만든다 카카오헬스케어 실증 기관 선정,v.daum.net,v.daum.net,"Wed, 24 Jun 2026 02:04:00 GMT",의료 AI 핵심 인프라 만든다…카카오헬스케어 실증 기관 선정 v.daum.net,https://news.google.com/rss/articles/CBMiS0FVX3lxTFBSRUIzWW15MWVyOFlpTE5FQURPTlVOdXczU2ZIU3NxaG5FankwbHJHazdSRVpUdFBWdXVpZ2l2d3luTmtxaTJRQ3RGVQ?oc=5,google_rss_카카오 AI when:2d,63.3,29.5,ai_infrastructure_security,ai_infrastructure_security,카카오,,,,,,,general,14.0,published_yesterday,business_change,event:카카오:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,63.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:의료 ai 핵심 인프라 만든다 카카오헬스케어 실증 기관 선정,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:의료 ai 핵심 인프라 만든다 카카오헬스케어 실증 기관 선정,self_strategic_reference,
299,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"168억 투입해 의료 AI 생태계 조성…카카오헬스케어, 정부 사업 수행기관 선정",168억 투입해 의료 ai 생태계 조성 카카오헬스케어 정부 사업 수행기관 선정,네이트,네이트,"Wed, 24 Jun 2026 01:02:00 GMT","168억 투입해 의료 AI 생태계 조성…카카오헬스케어, 정부 사업 수행기관 선정 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE45SXNELTk3YWdaQmpfZzExeC15dE1jbTZlajJZNkxrczluM0Z4ZFpUdUxoYWRGRnYwc0dFSVd4MmlyWTUxUWRmTUkzV1dqR2YxS3ow?oc=5,google_rss_카카오 개인정보 when:2d,63.3,29.5,ai_infrastructure_security,ai_infrastructure_security,카카오,,,,,,,general,14.0,published_yesterday,business_change,event:카카오:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,63.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:168억 투입해 의료 ai 생태계 조성 카카오헬스케어 정부 사업 수행기관 선정,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:168억 투입해 의료 ai 생태계 조성 카카오헬스케어 정부 사업 수행기관 선정,self_strategic_reference,
387,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오뱅크,"카카오, 드디어 카카오뱅크 최대주주로…금융위 '승인'",카카오 드디어 카카오뱅크 최대주주로 금융위 승인,아이뉴스24,아이뉴스24,"Tue, 23 Jun 2026 18:29:19 GMT","카카오, 드디어 카카오뱅크 최대주주로…금융위 '승인' 아이뉴스24",https://news.google.com/rss/articles/CBMiTEFVX3lxTFBzZERsT1AzbkJpcVdtdmdKNHoxRzR0RlRHOHJackRfY2VOeHpvMW0wM2xXQmRqVWRtYzhsYk50YlFwdXphUlUzUWZvcE8?oc=5,google_rss_카카오뱅크 site:inews24.com when:2d,61.8,82.5,strategy_mna_governance,strategy_mna_governance,"금융위,카카오,카카오뱅크",v43_self_not_actual_actor:OFF_TOPIC,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:mna_capital:kakao:mna_capital,카카오 대외협력 관점 간접 참고,5,4,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,OFF_TOPIC,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_filler_reference,
125,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"[중복상장 프레임]⑥ 카카오모빌리티, 국내 막히자 美 ADR '만지작'",중복상장 프레임 카카오모빌리티 국내 막히자 adr 만지작,블로터,블로터,"Wed, 24 Jun 2026 01:10:52 GMT","[중복상장 프레임]⑥ 카카오모빌리티, 국내 막히자 美 ADR '만지작' 블로터",https://news.google.com/rss/articles/CBMibEFVX3lxTE0tYWlDOFhZMjhySThDSUdwMjQwRG5pR0UxTWJsRC1lXzJNVlNfMlgtSGxmd0ZhSTFlVTV0WlNxMzBxbDJFOXIyZGdLQ3RuYXJsQ0JWcHVqTm9TaDBOWUhHaUs5Q1hOYl9TTkZGcdIBbEFVX3lxTE0tYWlDOFhZMjhySThDSUdwMjQwRG5pR0UxTWJsRC1lXzJNVlNfMlgtSGxmd0ZhSTFlVTV0WlNxMzBxbDJFOXIyZGdLQ3RuYXJsQ0JWcHVqTm9TaDBOWUhHaUs5Q1hOYl9TTkZGcQ?oc=5,google_rss_카카오 매각 when:2d,61.8,72.0,"mobility_sale_ipo,strategy_mna_governance",mobility_sale_ipo,"카카오,카카오모빌리티",v43_self_not_actual_actor:OFF_TOPIC,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:mna_capital:kakao:mna_capital,카카오 대외협력 관점 간접 참고,5,4,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,OFF_TOPIC,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_filler_reference,
315,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"[중복상장 프레임]⑥ 카카오모빌리티, 국내 막히자 美 ADR '만지작'",중복상장 프레임 카카오모빌리티 국내 막히자 adr 만지작,네이트,네이트,"Wed, 24 Jun 2026 01:09:10 GMT","[중복상장 프레임]⑥ 카카오모빌리티, 국내 막히자 美 ADR '만지작' 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9ycC1iNnppX2l1N3FXeTdZZUZkNXJRQW5ncWViY0FFck1HVm83RUFmRXl0T1RpRkVNdnNtdVltek1aLUw4UVRnbVlsWTBJajZ3UmFB?oc=5,google_rss_카카오 실적 when:2d,61.8,72.0,"mobility_sale_ipo,strategy_mna_governance",mobility_sale_ipo,"카카오,카카오모빌리티",v43_self_not_actual_actor:OFF_TOPIC,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:mna_capital:kakao:mna_capital,카카오 대외협력 관점 간접 참고,5,4,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,OFF_TOPIC,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_filler_reference,
419,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오엔터프라이즈,"이원주 디케이테크인 대표, 카카오엔터프라이즈 대표이사 겸직 내정",이원주 디케이테크인 대표 카카오엔터프라이즈 대표이사 겸직 내정,아이뉴스24,아이뉴스24,"Tue, 23 Jun 2026 15:56:07 GMT","이원주 디케이테크인 대표, 카카오엔터프라이즈 대표이사 겸직 내정 아이뉴스24",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1aNGJ0WWFJc0VNS0dSZFFncDRWcnIyc3owVmQzemlpeE93dWlMTU1PWE1XVXUyX1NyNU4ybHAxM2l1U3NjNTNqUzFXQk50LWlrMmdjdi1R?oc=5,google_rss_카카오엔터프라이즈 when:2d,61.8,65.5,leadership_change,leadership_change,"카카오,카카오엔터",v43_self_not_actual_actor:OFF_TOPIC,,Y,must_review:self_strict:leadership_service:leadership_change,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:leadership_service:kakao:executive_change,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.8,leadership_change,self:leadership_service,global_incident:leadership_service:kakao:executive_change:executive_or_org_change,global_incident:leadership_service:kakao:executive_change,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:leadership_service:kakao:executive_change,카카오 대외협력 관점 간접 참고,5,4,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,OFF_TOPIC,,,other,,,global_incident:leadership_service:kakao:executive_change,self_filler_reference,
405,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오게임즈,"카카오게임즈 품에 안긴 라이온하트, 풋옵션으로 IPO 가능성↑",카카오게임즈 품에 안긴 라이온하트 풋옵션으로 ipo 가능성,아이뉴스24,아이뉴스24,"Tue, 23 Jun 2026 17:02:09 GMT","카카오게임즈 품에 안긴 라이온하트, 풋옵션으로 IPO 가능성↑ 아이뉴스24",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBHeVRjVlYzUjVQTWc3eDZkMmk4X0UzRUtLVzNpUmZCT2E5MlJYWTRjZVQwUHBqcVBvRlp4TEtmT1Vwd29GSnQxUEdfdDRqcUp4c0VhZjRn?oc=5,google_rss_카카오게임즈 site:inews24.com when:2d,61.8,65.0,strategy_mna_governance,strategy_mna_governance,"카카오,카카오게임즈",v43_self_not_actual_actor:OFF_TOPIC,,Y,must_review:self_strict:strategy_mna:strategy_mna_governance,,,direct_self_risk,14.0,published_yesterday,direct_risk,global_incident:mna_capital:kakao:mna_capital,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.8,strategy_mna_governance,self:strategy_mna,global_incident:mna_capital:kakao:mna_capital:general,global_incident:mna_capital:kakao:mna_capital,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:mna_capital:kakao:mna_capital,카카오 대외협력 관점 간접 참고,5,4,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,OFF_TOPIC,,,other,,,global_incident:mna_capital:kakao:mna_capital,self_filler_reference,
110,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, 2년 새 계열사 53개 칼바람 감축…‘내실·AI 안전’ 다 잡은 ESG",카카오 2년 새 계열사 53개 칼바람 감축 내실 ai 안전 다 잡은 esg,thefairnews.co.kr,thefairnews.co.kr,"Wed, 24 Jun 2026 02:16:30 GMT","카카오, 2년 새 계열사 53개 칼바람 감축…‘내실·AI 안전’ 다 잡은 ESG thefairnews.co.kr",https://news.google.com/rss/articles/CBMicEFVX3lxTFBlY1pLX0N4QVh1S2tIUU9rYWNCU1VueWZrcGlDNFp0emFvLWJxY010ZlhyYTllV2FDTHR3LVFtMTIzOEppc3J2cWlmVXFDcDd3dmx5SnhfdTJLXzN2RE1leU95RVRsdS1taWRlczJXOTDSAXRBVV95cUxNbXBGMG5XT25yTHdMREhCeVZQM1luOERjVEpJNktYMWNqa3JLR09BQ2Jhc3FnS3VpbXZsUlBNNGVZVHBUVHlsdlVaa2JiVXh4N3ZEMWNpZ0dVaUhUSk1kdEhjYTFVZ00wZVNhaldqenlIMUM0NA?oc=5,google_rss_카카오 조정 when:2d,61.3,29.5,ai_infrastructure_security,ai_infrastructure_security,카카오,,,,,,,general,14.0,published_yesterday,business_change,event:카카오:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,61.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카카오 2년 새 계열사 53개 칼바람 감축 내실 ai 안전 다 잡은 esg,직접 리스크는 아니지만 자사 섹션 보강용으로 참고 가능한 홍보·캠페인성 이슈,2,2,3,,,v40: 강한 자사 이슈가 없을 때 3순위로 허용하는 소프트 홍보 이슈,local_low_confidence,FILLER_REFERENCE,,,other,,,self_filler_reference:카카오 2년 새 계열사 53개 칼바람 감축 내실 ai 안전 다 잡은 esg,self_filler_reference,
45,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"[마이데이터 가이드] 마이데이터 누적적자 3241억, 카카오페이 초개인화 전략으로 돌파할까?",마이데이터 가이드 마이데이터 누적적자 3241억 카카오페이 초개인화 전략으로 돌파할까,한국데이터경제신문,한국데이터경제신문,"Wed, 24 Jun 2026 22:15:00 GMT","[마이데이터 가이드] 마이데이터 누적적자 3241억, 카카오페이 초개인화 전략으로 돌파할까? 한국데이터경제신문",https://news.google.com/rss/articles/CBMicEFVX3lxTFBJRDlDZzdyRTB5WjhyS0pOYm9zakgxWjlJclNXX2d6LXgxYmhNWG9GUGRaempnUU5HbDdoRzZNQWQ4QndDZm5rWDdhYTRjU05va3JwejZHRkJYb3VTQk90TGdoY3VoeHM5aURQeDZ1T1nSAXRBVV95cUxPZVotUHU4b3FLZ2Y5NVB5NGtrYjVsQ1E2X1FBdktaTXFNWlowc0NaOTRIdTlNemloVm45MlJxcUVkM3ZNS0U0NW9kODFDVVRSdVZxNkx4UTRtN3JkRWYyM0hmVjZ6Q2p4b2lZT1doVVRqTlgtcw?oc=5,google_rss_카카오 when:2d,60.8,60.0,"earnings,financial_performance,policy_legislation",financial_performance,"카카오,카카오페이",v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,24.0,published_today,direct_risk,event:카카오+카카오페이:financial_performance+policy_legislation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,60.8,"policy_legislation,financial_performance",self:financial_performance,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:마이데이터 가이드 마이데이터 누적적자 3241억 카카오페이 초개인화 전략으로 돌파할까,카카오 대외협력 관점 간접 참고,5,4,5,,,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,local_low_confidence,OFF_TOPIC,,,other,,,self_filler_reference:마이데이터 가이드 마이데이터 누적적자 3241억 카카오페이 초개인화 전략으로 돌파할까,self_filler_reference,
