id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26가드레일사유,v26_2_profile_reason,v32_weak_non_digital_gov
3375,정부/국회,정부_국회,가상자산 거래소,글로벌은 '에브리싱' 확장하는데…수수료에 갇힌 두나무·빗썸 '휘청',글로벌은 에브리싱 확장하는데 수수료에 갇힌 두나무 빗썸 휘청,마켓인,마켓인,"Fri, 14 Aug 2026 10:01:25 GMT",글로벌은 '에브리싱' 확장하는데…수수료에 갇힌 두나무·빗썸 '휘청' 마켓인,https://news.google.com/rss/articles/CBMic0FVX3lxTE4ydEx5VDlLaVBtc3dLTjRjZzNRWTJzdVh3VkpwNFBlVHc4dmk5cUI4cVctMHVhOWFJUjlnY3h5UWtmMU9pMUhMejBwb2pKckpqOHo2TVNBSHRVR2lTYmoyeGdMZ1VtYVU1c0RRdWtOQWlXeFU?oc=5,google_rss_가상자산 거래소 when:4d,-168.0,-57.0,"digital_asset_stablecoin,dunamu_stake,market_power_platform",dunamu_general,두나무,v43_not_government_policy,,,,,,general,0.0,,general,global_incident:platform_regulation:dunamu_upbit:delivery_app_fee_policy,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-168.0,"market_power_platform,digital_asset_stablecoin",government:regulatory_enforcement,global_incident:platform_regulation:dunamu_upbit:delivery_app_fee_policy:general,global_incident:platform_regulation:dunamu_upbit:delivery_app_fee_policy,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_platform_market_rule,global_incident:platform_regulation:dunamu_upbit:delivery_app_fee_policy,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:dunamu_upbit:delivery_app_fee_policy,government_platform_market_rule,,weak_gov_basis:no_public_actor_action_domain,
3398,정부/국회,정부_국회,가상자산 거래소,"두나무, 2Q 영업익 235억원...가상자산 시장 침체로 전년보다 84.6％↓",두나무 2q 영업익 235억원 가상자산 시장 침체로 전년보다 84 6,생생비즈플러스,생생비즈플러스,"Fri, 14 Aug 2026 09:35:53 GMT","두나무, 2Q 영업익 235억원...가상자산 시장 침체로 전년보다 84.6％↓ 생생비즈플러스",https://news.google.com/rss/articles/CBMibEFVX3lxTE8xd0VyT3U0LVhBZGVaa0dpOHJUYmJqNm1mMUo4MVFSUV9wY1k2VlY1LWZCMWFhSlQxUE15RWhNZkFMVUpBVDFtc0Y0U1piRXk2WU5Sb0dZeVBCR2dURDB1bTZPbUxPaWI3Z0pZbQ?oc=5,"google_rss_""가상자산 거래소"" when:4d",-168.0,-57.0,"digital_asset_stablecoin,dunamu_stake,stablecoin",dunamu_general,두나무,v43_not_government_policy,,,,,,general,0.0,,general,event:두나무:digital_asset_stablecoin+dunamu_stake,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-168.0,digital_asset_stablecoin,government:digital_asset,,,경쟁사_해외이슈,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,government_digital_finance_policy:두나무 2q 영업익 235억원 가상자산 시장 침체로 전년보다 84 6,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,2,4,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,government_digital_finance_policy:두나무 2q 영업익 235억원 가상자산 시장 침체로 전년보다 84 6,government_digital_finance_policy,,weak_gov_basis:no_public_actor_action_domain,
3350,정부/국회,정부_국회,디지털자산기본법,"포스텍, 'AI 에이전트 시대' 정조준…블록체인 및 디지털자산 전문가 과정 11기 9월 16일 개강",포스텍 ai 에이전트 시대 정조준 블록체인 및 디지털자산 전문가 과정 11기 9월 16일 개강,블록체인투데이,블록체인투데이,"Fri, 14 Aug 2026 01:08:37 GMT","포스텍, 'AI 에이전트 시대' 정조준…블록체인 및 디지털자산 전문가 과정 11기 9월 16일 개강 블록체인투데이",https://news.google.com/rss/articles/CBMicEFVX3lxTE1OcXdVMlV0RVplVUpsWnJkNG1tVkg5eUFnRGJ4Y1hQRjFKTGVFVjQtODM3Sm5laDktUGItbU1TZmxLNTR0b1RnVVV2TDJodWNRM1J2Y1RSRmJRcHBzY3kzUlJkZnpCR0FaS2lfQ0lmQU4?oc=5,google_rss_디지털자산기본법 when:4d,-169.0,-58.0,"ai_agent,ai_infrastructure_security,digital_asset_stablecoin",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,0.0,,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,-169.0,"policy_legislation,ai_infrastructure_security,digital_asset_stablecoin",government:digital_asset,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:포스텍 ai 에이전트 시대 정조준 블록체인 및 디지털자산 전문가 과정 11기 9월 16일 개강,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:포스텍 ai 에이전트 시대 정조준 블록체인 및 디지털자산 전문가 과정 11기 9월 16일 개강,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,
1651,정부/국회,정부_국회,국가AI전략위원회,"한국의 멋 '나전칠기'…롯데재단, 공예품대전으로 집중 조명",한국의 멋 나전칠기 롯데재단 공예품대전으로 집중 조명,news.mtn.co.kr,news.mtn.co.kr,"Thu, 13 Aug 2026 22:02:01 GMT","한국의 멋 '나전칠기'…롯데재단, 공예품대전으로 집중 조명 news.mtn.co.kr",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5ET0kxWFBVS3B1VVJzYVNaeWYxUGs2R19GTjh0VnUyOU5oLTgzd3NEUzFLUm1ud1ZkNEk5VE01ZXhwNEZOYk56dGtzMnpKbzIzRUlRWW5lNTFBb0Y1TmVEemdMZHE?oc=5,google_rss_국가AI전략위원회 when:4d,-170.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-170.0,"policy_legislation,ai_infrastructure_security",,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,AI 정책 컨트롤타워 인선/공백,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,AI 정책 컨트롤타워 인선/공백,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,
502,정부/국회,정부_국회,과학기술정보통신부,"[단독]행안부, 전국 3315개 우체국 '무더위쉼터' 활용 추진",행안부 전국 3315개 우체국 무더위쉼터 활용 추진,news1.kr,뉴스1,"Thu, 13 Aug 2026 22:00:00 GMT","[단독]행안부, 전국 3315개 우체국 '무더위쉼터' 활용 추진 news1.kr",https://news.google.com/rss/articles/CBMiT0FVX3lxTFAwRnJqa0JCdElpbEJpTUxHa01jNXBNQnAtcktBc2Zoa3Y4UnVpU3ZkVVMwaVVJZklSa2F4dmRvRlM4TEt6SHdqOUxjTU9FSEE?oc=5,google_rss_과학기술정보통신부 site:news1.kr when:4d,-170.0,-48.0,,,행안부,v43_not_government_policy,,,,,,general,5.0,exclusive_breaking,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-170.0,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:행안부 전국 3315개 우체국 무더위쉼터 활용 추진,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:행안부 전국 3315개 우체국 무더위쉼터 활용 추진,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
345,정부/국회,정부_국회,과학기술정보통신부,mRNA 수명 3배 늘려 백신 성능 높인다,mrna 수명 3배 늘려 백신 성능 높인다,dongascience.com,dongascience.com,"Thu, 13 Aug 2026 15:00:00 GMT",mRNA 수명 3배 늘려 백신 성능 높인다 dongascience.com,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5GZ1c0c1VDcmt3TGhYeHpmdXVkODh1cW9rZGNWRld5SnJpT1BJbU1IWEl5aUpqeXNGVWdXOGtvRDBDUWM5aEp2X1JhVkNwbjBJV2ZDcQ?oc=5,google_rss_과학기술정보통신부 when:4d,-170.0,-48.0,,,,v43_not_government_policy,,,,,,general,0.0,,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-170.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:mrna 수명 3배 늘려 백신 성능 높인다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:mrna 수명 3배 늘려 백신 성능 높인다,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
839,정부/국회,정부_국회,금융위원회,가계 빚 사상 첫 2000조 돌파에도 대출 더 해준다,가계 빚 사상 첫 2000조 돌파에도 대출 더 해준다,segye.com,segye.com,"Sun, 16 Aug 2026 12:42:00 GMT",가계 빚 사상 첫 2000조 돌파에도 대출 더 해준다 segye.com,https://news.google.com/rss/articles/CBMiWEFVX3lxTE1YRUFlYWFxYmhxd1h0cHNZWXZ6WTRldWhsVnNUVzR2a1ZCR1ZSRDIxR2ktcFdmTXJ6QlYwUzhfLWtHVWtocXd4SG5rR1RxMjJSbldMLVRGQXA?oc=5,google_rss_금융위원회 when:4d,-170.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-170.0,policy_legislation,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:가계 빚 사상 첫 2000조 돌파에도 대출 더 해준다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:가계 빚 사상 첫 2000조 돌파에도 대출 더 해준다,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
987,정부/국회,정부_국회,금융위원회,"반에크 시겔, 클래리티 통과시 L1 안도 랠리 가능성 거론",반에크 시겔 클래리티 통과시 l1 안도 랠리 가능성 거론,tokenpost.kr,tokenpost.kr,"Sun, 16 Aug 2026 10:45:59 GMT","반에크 시겔, 클래리티 통과시 L1 안도 랠리 가능성 거론 tokenpost.kr",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5KVFJ2ZTVMVm8zY1RTWXYzNDhSdjVOdk5TMVVFcVBWZUtvTVpNY3J3Q1dEVndPM1VkT0k2VFJxQlNtZ2FnX3QzOHdINHVHbUxsTDBVMUlaN0c5eDTSAVtBVV95cUxOSlRSdmU1TFZvM2NUU1l2MzQ4UnY1TnZOUzFVRXFQVmVLb01aTWNyd0NXRFZ3TzNVZE9JNlRScUJTbWdhZ190Mzh3SDR1R21MbEwwVTFJWjdHOXg0?oc=5,google_rss_금융위원회 법안 when:4d,-170.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,decision,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-170.0,policy_legislation,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:반에크 시겔 클래리티 통과시 l1 안도 랠리 가능성 거론,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:반에크 시겔 클래리티 통과시 l1 안도 랠리 가능성 거론,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
1351,정부/국회,정부_국회,중소벤처기업부,공공데이터와 스타트업 기술의 결합,공공데이터와 스타트업 기술의 결합,scjournal.kr,scjournal.kr,"Sun, 16 Aug 2026 06:09:28 GMT",공공데이터와 스타트업 기술의 결합 scjournal.kr,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1zNjRVcUltVjZWdFdTbVR1a29QMWg4ZmFJamJuZGVzcm1VUDV3RVBFLTV1M2hBLXBsN2xRNHlMeGNxa0MtcUVyNTQ0LTA5NWQyakM2bzNnVVQwMDdLRmNVcw?oc=5,google_rss_중소벤처기업부 when:4d,-170.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-170.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_adjacent_digital_policy,government_adjacent_digital_policy:공공데이터와 스타트업 기술의 결합,디지털트윈·공공데이터 등 인접 정책 참고,2,3,3,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,디지털트윈·공공데이터 등 인접 정책 참고,,government_adjacent_digital_policy:공공데이터와 스타트업 기술의 결합,government_adjacent_digital_policy,,weak_gov_basis:no_public_actor_action_domain,
1256,정부/국회,정부_국회,행정안전부,"김민재 행정안전부 차관, 춘천학연구소 방문",김민재 행정안전부 차관 춘천학연구소 방문,kwnews.co.kr,kwnews.co.kr,"Sun, 16 Aug 2026 03:27:05 GMT","김민재 행정안전부 차관, 춘천학연구소 방문 kwnews.co.kr",https://news.google.com/rss/articles/CBMieEFVX3lxTE9LQVp4TWIyTkc1ellFU2xvUjVLaXdRaDQyUlNweDVScUxXN003ckdVVzZEaXYzR1Jab3BCeGpXX091M2dxRU1zdkJXYm1kZG1YZ1VQOUhOT1lXTVNlUnNSRGhXNko3ektsSUF0Rm5OUWNyRU0yOEFvSA?oc=5,google_rss_행정안전부 when:4d,-170.0,-48.0,,,행안부,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-170.0,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:김민재 행정안전부 차관 춘천학연구소 방문,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:김민재 행정안전부 차관 춘천학연구소 방문,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
600,정부/국회,정부_국회,공정거래위원회,"공정거래위, 행정 5급 경제분석 사무관 9명 채용",공정거래위 행정 5급 경제분석 사무관 9명 채용,public25.com,public25.com,"Sun, 16 Aug 2026 03:00:00 GMT","공정거래위, 행정 5급 경제분석 사무관 9명 채용 public25.com",https://news.google.com/rss/articles/CBMiakFVX3lxTFAwemYzOXZaSElkSHpPV0lTQ2JvQXhwTHVGWFAwcHBZMGNEQ0RsRXFKY1RLaDBfTTd2NHJEODltSGRvRWg0dTBBWWhGOXhzWGhnTWxfQjQtUmdDeXZfQm8zSDNadEo3OGdXUFHSAW5BVV95cUxONElOWUl0Z2pla0U5WHJOM21OR0dWOV9paEFFb2gyYnpZdnBqTHlURnhENlMxY0FLMVpjdElqR1BDOTNzNXVSQWc3REhvVW51N3lKeWp0VEVfU0tydElhMWMweUJ2T0tGazR6UENuQQ?oc=5,google_rss_공정거래위원회 when:4d,-170.0,-48.0,,,,v43_not_government_policy,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,,rumor_or_report,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-170.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:공정거래위 행정 5급 경제분석 사무관 9명 채용,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:공정거래위 행정 5급 경제분석 사무관 9명 채용,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
365,정부/국회,정부_국회,과학기술정보통신부,보드게임 순위 결국 이렇게 선택했습니다 정리,보드게임 순위 결국 이렇게 선택했습니다 정리,pekergyo.com,pekergyo.com,"Sun, 16 Aug 2026 02:44:17 GMT",보드게임 순위 결국 이렇게 선택했습니다 정리 pekergyo.com,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBsdlI4dzlKVmhQay03eU4tUkZZRG50VXdIbjZtXzVfQkhNU041LWNJUWxsTWZKalNJdGY2T3JFR1JfU1U5ZkxBLWtZNzI0bk93bkNj?oc=5,"google_rss_""과학기술정보통신부"" when:4d",-170.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-170.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:보드게임 순위 결국 이렇게 선택했습니다 정리,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:보드게임 순위 결국 이렇게 선택했습니다 정리,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
1314,정부/국회,정부_국회,행정안전부,호우 대처 상황 점검회의 주재하는 김광용 재난안전관리본부장,호우 대처 상황 점검회의 주재하는 김광용 재난안전관리본부장,news1.kr,뉴스1,"Sun, 16 Aug 2026 01:45:41 GMT",호우 대처 상황 점검회의 주재하는 김광용 재난안전관리본부장 news1.kr,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1IYkdOeVFib1hfbWFMeXVUSzh5aUZGN2xlVGdKQzgxdzB1MUV0akJ4dWg2bThDUDBjSnlYSFowSE9JZ05CbTNsMWIzRQ?oc=5,google_rss_행정안전부 when:4d,-170.0,-48.0,,,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,official_action,,investigation,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-170.0,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:호우 대처 상황 점검회의 주재하는 김광용 재난안전관리본부장,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:호우 대처 상황 점검회의 주재하는 김광용 재난안전관리본부장,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
