검색어,기사제목,발행기관,기사 전체 내용,발행일시,링크
AI 저작권,"K-음악권리자 6개 단체, AI 환경 속 협력 모델 제시 - osen.co.kr",osen.co.kr,"<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTE00SlRwcjZxSnp0YVRRWEtCVnhUeEMxOWt1aXY1WGdCSGE2RURSS0g1OE53Q3RaVUVUa0x3bVFobGdLQWc2RnlwRnJ3My1sdnUwWkdv?oc=5"" target=""_blank"">K-음악권리자 6개 단체, AI 환경 속 협력 모델 제시</a>&nbsp;&nbsp;<font color=""#6f6f6f"">osen.co.kr</font>",2026-05-21 09:26,https://news.google.com/rss/articles/CBMiU0FVX3lxTE00SlRwcjZxSnp0YVRRWEtCVnhUeEMxOWt1aXY1WGdCSGE2RURSS0g1OE53Q3RaVUVUa0x3bVFobGdLQWc2RnlwRnJ3My1sdnUwWkdv?oc=5
AI 저작권,"스포티파이(SPOT.N), UMG와 협력…커버·리믹스 가능한 AI 기능 도입 - 네이트",네이트,"<a href=""https://news.google.com/rss/articles/CBMieEFVX3lxTE8ydG5qRHpCajhTNEt5MHlZV2pITlFnUUdFU0ZNRERxdVc1a1hKN2RVSWxlUExjalpYU0VoX3Z0Zk81NmlfVlpZZ0JNSXBpRHhjLUJHYnZMTm94R3ZxcHRrc2hwZEdDVE12dVRSNlYyM3ZfRDhHT0Y4eg?oc=5"" target=""_blank"">스포티파이(SPOT.N), UMG와 협력…커버·리믹스 가능한 AI 기능 도입</a>&nbsp;&nbsp;<font color=""#6f6f6f"">네이트</font>",2026-05-21 22:55,https://news.google.com/rss/articles/CBMieEFVX3lxTE8ydG5qRHpCajhTNEt5MHlZV2pITlFnUUdFU0ZNRERxdVc1a1hKN2RVSWxlUExjalpYU0VoX3Z0Zk81NmlfVlpZZ0JNSXBpRHhjLUJHYnZMTm94R3ZxcHRrc2hwZEdDVE12dVRSNlYyM3ZfRDhHT0Y4eg?oc=5
AI 저작권,"회사에서 만든 AI 프롬프트, 내 것일까 회사 것일까 - 브런치",브런치,"<a href=""https://news.google.com/rss/articles/CBMiREFVX3lxTE9IdUY5SWZ0WnlRQVg2MXRad3ZPMDZEdTZ2Uk5TRkJ3OEEtVFZjRlIteTR1MnNYN3U1eG9aZmVGbFQ4Wk9G?oc=5"" target=""_blank"">회사에서 만든 AI 프롬프트, 내 것일까 회사 것일까</a>&nbsp;&nbsp;<font color=""#6f6f6f"">브런치</font>",2026-05-21 22:51,https://news.google.com/rss/articles/CBMiREFVX3lxTE9IdUY5SWZ0WnlRQVg2MXRad3ZPMDZEdTZ2Uk5TRkJ3OEEtVFZjRlIteTR1MnNYN3U1eG9aZmVGbFQ4Wk9G?oc=5
AI 저작권,책 저작권 시장을 정화하기 위한 해결책. - Vietnam.vn,Vietnam.vn,"<a href=""https://news.google.com/rss/articles/CBMiekFVX3lxTE5OQzNRLUx5ZF9nQnkySEJZM1R3WnVFMy1HUzdYNzJhdXRKOUpCRWZ2Z1labEN4RWZqQW9vaThhZFJVejZxa0lVMFBfaUtiRGc4LUtkRGJNUk55RlZKWnFqM0tLSEV1eEVoVFRlcVVKekc2V2Q0RTRDZXVn?oc=5"" target=""_blank"">책 저작권 시장을 정화하기 위한 해결책.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Vietnam.vn</font>",2026-05-21 15:29,https://news.google.com/rss/articles/CBMiekFVX3lxTE5OQzNRLUx5ZF9nQnkySEJZM1R3WnVFMy1HUzdYNzJhdXRKOUpCRWZ2Z1labEN4RWZqQW9vaThhZFJVejZxa0lVMFBfaUtiRGc4LUtkRGJNUk55RlZKWnFqM0tLSEV1eEVoVFRlcVVKekc2V2Q0RTRDZXVn?oc=5
AI 저작권,"""음악인들 해외 유학 지원""…음저협, 美 오이코스대와 맞손 - 네이트",네이트,"<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTE9HNGZTUHFKWDg3NEpWNkU0cGxjakc3bTNXZTNqNkNMTnlIUVdXcHBxR1U4OFpMcVFDcjZIbTQ1Y2RrT3pBQVY1ckxIdTRDbDZSR2VJ?oc=5"" target=""_blank"">""음악인들 해외 유학 지원""…음저협, 美 오이코스대와 맞손</a>&nbsp;&nbsp;<font color=""#6f6f6f"">네이트</font>",2026-05-22 02:00,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9HNGZTUHFKWDg3NEpWNkU0cGxjakc3bTNXZTNqNkNMTnlIUVdXcHBxR1U4OFpMcVFDcjZIbTQ1Y2RrT3pBQVY1ckxIdTRDbDZSR2VJ?oc=5
AI 저작권,대형 출판사들 메타에 소송···“AI 무단 학습에 저작권 침해” — IT뉴스모아 - news.dlwlrmaon.com,news.dlwlrmaon.com,"<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTFA4V3NybGh2My1Ea2lXemRjdVRoUXZVcEFFTjdZbnlrOF8yWGtSOXJSWUJhTHhFUWFPaGx1SGM3UWhJQnMxMlROakJYSzRmcGVsQnNZ?oc=5"" target=""_blank"">대형 출판사들 메타에 소송···“AI 무단 학습에 저작권 침해” — IT뉴스모아</a>&nbsp;&nbsp;<font color=""#6f6f6f"">news.dlwlrmaon.com</font>",2026-05-21 18:47,https://news.google.com/rss/articles/CBMiU0FVX3lxTFA4V3NybGh2My1Ea2lXemRjdVRoUXZVcEFFTjdZbnlrOF8yWGtSOXJSWUJhTHhFUWFPaGx1SGM3UWhJQnMxMlROakJYSzRmcGVsQnNZ?oc=5
AI 저작권,[강좌] AI 에이전트가 재편하는 학술 생태계 — IT뉴스모아 - news.dlwlrmaon.com,news.dlwlrmaon.com,"<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTE1IWmt5NnJtdUVQYk5ZaVItRkJpajJvZGE5azdrR2NnMEFmSUVIbW5vRVppSEU1a3NmMnZmVW1oYVllRl9ZVFlTM0hiQ0sxek5yanQ0?oc=5"" target=""_blank"">[강좌] AI 에이전트가 재편하는 학술 생태계 — IT뉴스모아</a>&nbsp;&nbsp;<font color=""#6f6f6f"">news.dlwlrmaon.com</font>",2026-05-21 18:31,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1IWmt5NnJtdUVQYk5ZaVItRkJpajJvZGE5azdrR2NnMEFmSUVIbW5vRVppSEU1a3NmMnZmVW1oYVllRl9ZVFlTM0hiQ0sxek5yanQ0?oc=5
AI 저작권,"[가요소식] AI 시대 맞은 음악권리 6개 단체, 저작권 보호 협력 본격화 - nanamcom.co.kr",nanamcom.co.kr,"<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE54TXFnNkFfTjc5U05zM09SOWg0c2piZDhweWQ5b2x0a0p1SU1xLU5Na2JTQ1EyWEJKWWZGSGhrdEU5WUxiR2J0bEFqSDVOX0ZEZzFNLUhtTW5KTzFjT3p3a0lfUzhfbDNTSHhBVQ?oc=5"" target=""_blank"">[가요소식] AI 시대 맞은 음악권리 6개 단체, 저작권 보호 협력 본격화</a>&nbsp;&nbsp;<font color=""#6f6f6f"">nanamcom.co.kr</font>",2026-05-21 08:57,https://news.google.com/rss/articles/CBMibEFVX3lxTE54TXFnNkFfTjc5U05zM09SOWg0c2piZDhweWQ5b2x0a0p1SU1xLU5Na2JTQ1EyWEJKWWZGSGhrdEU5WUxiR2J0bEFqSDVOX0ZEZzFNLUhtTW5KTzFjT3p3a0lfUzhfbDNTSHhBVQ?oc=5
AI 저작권,노벨문학상 작가 “AI 챗봇에 아이디어 묻는다”…대필 의혹까지 번졌다 — IT뉴스모아 - news.dlwlrmaon.com,news.dlwlrmaon.com,"<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTE5hNXZPcVNLZXVUTkdxUDQ2dmJ3eHJXcmhxQjA1ellYeXlWbFpFbEFTSThkbWczSHZ3dUpOTlVMd3RTUnNLUFFlSDhkNTZKX3JiT0Q4?oc=5"" target=""_blank"">노벨문학상 작가 “AI 챗봇에 아이디어 묻는다”…대필 의혹까지 번졌다 — IT뉴스모아</a>&nbsp;&nbsp;<font color=""#6f6f6f"">news.dlwlrmaon.com</font>",2026-05-21 14:31,https://news.google.com/rss/articles/CBMiU0FVX3lxTE5hNXZPcVNLZXVUTkdxUDQ2dmJ3eHJXcmhxQjA1ellYeXlWbFpFbEFTSThkbWczSHZ3dUpOTlVMd3RTUnNLUFFlSDhkNTZKX3JiT0Q4?oc=5
AI 저작권,"""나도 AI 챗봇 쓴다""…노벨문학상 토카르추크 발언에 시끌 — IT뉴스모아 - news.dlwlrmaon.com",news.dlwlrmaon.com,"<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTFBYVDFldzY5Q3JnSDBxMG42ZnRaX2pxNnNUbzVyN2pPaGtzWHFHcXhYcFE0d0RScm1URWtNT29Wb1VZcFV3UV9waUZyTEIxTmkwajBr?oc=5"" target=""_blank"">""나도 AI 챗봇 쓴다""…노벨문학상 토카르추크 발언에 시끌 — IT뉴스모아</a>&nbsp;&nbsp;<font color=""#6f6f6f"">news.dlwlrmaon.com</font>",2026-05-21 20:37,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBYVDFldzY5Q3JnSDBxMG42ZnRaX2pxNnNUbzVyN2pPaGtzWHFHcXhYcFE0d0RScm1URWtNT29Wb1VZcFV3UV9waUZyTEIxTmkwajBr?oc=5
AI 저작권,"“자기야, 도와줘“… AI 활용 고백에 대필 의혹받은 노벨문학상 작가 — IT뉴스모아 - news.dlwlrmaon.com",news.dlwlrmaon.com,"<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTE84b3plSG5SS19nT1JWUDVVMzdDU21ITjhIUHVpdDR2eVFIbVhzb3VVTEM4NUJTTGY5NzRfVzRiZ0R1cXQzVTBUc1J4Z3dxZnB4MkFR?oc=5"" target=""_blank"">“자기야, 도와줘“… AI 활용 고백에 대필 의혹받은 노벨문학상 작가 — IT뉴스모아</a>&nbsp;&nbsp;<font color=""#6f6f6f"">news.dlwlrmaon.com</font>",2026-05-21 13:11,https://news.google.com/rss/articles/CBMiU0FVX3lxTE84b3plSG5SS19nT1JWUDVVMzdDU21ITjhIUHVpdDR2eVFIbVhzb3VVTEM4NUJTTGY5NzRfVzRiZ0R1cXQzVTBUc1J4Z3dxZnB4MkFR?oc=5
AI 저작권,"AI 챗봇에 ""자기야""…노벨상 작가 발언에 시끌 — IT뉴스모아 - news.dlwlrmaon.com",news.dlwlrmaon.com,"<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTE1paHFuNXF5VW5EYTUyVV90MTh0bl9SMjRvQzFvSDNYTnVqbEdKZ2RWQ29vT2hqZnNOZlByY1UzaVFsS1BaTnNZbzdaRVc4N0RDb2h3?oc=5"" target=""_blank"">AI 챗봇에 ""자기야""…노벨상 작가 발언에 시끌 — IT뉴스모아</a>&nbsp;&nbsp;<font color=""#6f6f6f"">news.dlwlrmaon.com</font>",2026-05-21 11:56,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1paHFuNXF5VW5EYTUyVV90MTh0bl9SMjRvQzFvSDNYTnVqbEdKZ2RWQ29vT2hqZnNOZlByY1UzaVFsS1BaTnNZbzdaRVc4N0RDb2h3?oc=5
AI 저작권,노벨문학상 토카르추크 “AI 챗봇 쓴다”…대필 의혹 시끌 — IT뉴스모아 - news.dlwlrmaon.com,news.dlwlrmaon.com,"<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTE9VYWxCOVhIUVd6TW9vd0RhWFFuM0EzcEgtYW9vTlRNSm1pZ2NsRzBnRW02ME4ydDY3Qk9ERnJ0TmtjSXVhWnZaNG03Yzhadm43RFVN?oc=5"" target=""_blank"">노벨문학상 토카르추크 “AI 챗봇 쓴다”…대필 의혹 시끌 — IT뉴스모아</a>&nbsp;&nbsp;<font color=""#6f6f6f"">news.dlwlrmaon.com</font>",2026-05-21 12:30,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9VYWxCOVhIUVd6TW9vd0RhWFFuM0EzcEgtYW9vTlRNSm1pZ2NsRzBnRW02ME4ydDY3Qk9ERnJ0TmtjSXVhWnZaNG03Yzhadm43RFVN?oc=5
AI 저작권,"""나도 AI 챗봇 쓴다""…노벨문학상 토카르추크 발언에 시끌 — IT뉴스모아 - news.dlwlrmaon.com",news.dlwlrmaon.com,"<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTE05TG9mb3RtYlptM3BYMmRWUjB5UGRzaU5UVkVWQ2J1UERFN2JzWUtNMFpudjdCM2wwLVhlOHJaM2hQZDliaEhfVWtsT1JiUjdKZlhJ?oc=5"" target=""_blank"">""나도 AI 챗봇 쓴다""…노벨문학상 토카르추크 발언에 시끌 — IT뉴스모아</a>&nbsp;&nbsp;<font color=""#6f6f6f"">news.dlwlrmaon.com</font>",2026-05-21 10:09,https://news.google.com/rss/articles/CBMiU0FVX3lxTE05TG9mb3RtYlptM3BYMmRWUjB5UGRzaU5UVkVWQ2J1UERFN2JzWUtNMFpudjdCM2wwLVhlOHJaM2hQZDliaEhfVWtsT1JiUjdKZlhJ?oc=5
AI 저작권,"스푼랩스, AX팀 신설…""AI 네이티브 조직 전환 속도 ↑"" — IT뉴스모아 - news.dlwlrmaon.com",news.dlwlrmaon.com,"<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTE92eUpKREtDOG1jU2RyS2RiQ0FoUVpwSXVLUDY5YXlEajJWd2libVdzMG5lT0tack5uaGpVUVM1NWZkUVkyb2k2UHQ2R05IZ2JLVjM0?oc=5"" target=""_blank"">스푼랩스, AX팀 신설…""AI 네이티브 조직 전환 속도 ↑"" — IT뉴스모아</a>&nbsp;&nbsp;<font color=""#6f6f6f"">news.dlwlrmaon.com</font>",2026-05-21 10:00,https://news.google.com/rss/articles/CBMiU0FVX3lxTE92eUpKREtDOG1jU2RyS2RiQ0FoUVpwSXVLUDY5YXlEajJWd2libVdzMG5lT0tack5uaGpVUVM1NWZkUVkyb2k2UHQ2R05IZ2JLVjM0?oc=5
중소벤처기업부,"[게시판] 한국중소벤처기업유통원, 전환형 인턴·경력직 등 직원 채용 - 연합뉴스",연합뉴스,"<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTFA0Nk1xSlpkZl82Qmh3T09ObWd2cUxOaUFSbmItLVNkbUtjMkVidFhMU0lyQUdBT3Uwd2cxalJ0MXpwbU44OVFlcy15a25pdzZLWTNZRWt3enI0MzdvMjFPX9IBYEFVX3lxTFA0Nk1xSlpkZl82Qmh3T09ObWd2cUxOaUFSbmItLVNkbUtjMkVidFhMU0lyQUdBT3Uwd2cxalJ0MXpwbU44OVFlcy15a25pdzZLWTNZRWt3enI0MzdvMjFPXw?oc=5"" target=""_blank"">[게시판] 한국중소벤처기업유통원, 전환형 인턴·경력직 등 직원 채용</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font>",2026-05-22 05:39,https://news.google.com/rss/articles/CBMiYEFVX3lxTFA0Nk1xSlpkZl82Qmh3T09ObWd2cUxOaUFSbmItLVNkbUtjMkVidFhMU0lyQUdBT3Uwd2cxalJ0MXpwbU44OVFlcy15a25pdzZLWTNZRWt3enI0MzdvMjFPX9IBYEFVX3lxTFA0Nk1xSlpkZl82Qmh3T09ObWd2cUxOaUFSbmItLVNkbUtjMkVidFhMU0lyQUdBT3Uwd2cxalJ0MXpwbU44OVFlcy15a25pdzZLWTNZRWt3enI0MzdvMjFPXw?oc=5
중소벤처기업부,"중기부, 성장 잠재력 높은 중소기업에 집중 지원 검토 - 부산일보",부산일보,"<a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTFBOM0Y1RVdNOFVVM0pXaTl3T0hfNndneExial9FSHJTUGx3c0FRU3hLSkNTbWFNZHV3QTZDYVZIcFhXZ3M1Q1A4UWg0ZnRSaXJXNTloQ1JyZ2h6Yml2Mi12MEItbjBxeUpfTW9CcHJiQ0l1dkIt?oc=5"" target=""_blank"">중기부, 성장 잠재력 높은 중소기업에 집중 지원 검토</a>&nbsp;&nbsp;<font color=""#6f6f6f"">부산일보</font>",2026-05-22 08:04,https://news.google.com/rss/articles/CBMidEFVX3lxTFBOM0Y1RVdNOFVVM0pXaTl3T0hfNndneExial9FSHJTUGx3c0FRU3hLSkNTbWFNZHV3QTZDYVZIcFhXZ3M1Q1A4UWg0ZnRSaXJXNTloQ1JyZ2h6Yml2Mi12MEItbjBxeUpfTW9CcHJiQ0l1dkIt?oc=5
중소벤처기업부,6만 명 넘게 몰린 '모두의 창업'…창업인재 육성 본격 가동 - 대한민국 정책브리핑,대한민국 정책브리핑,"<a href=""https://news.google.com/rss/articles/CBMiigFBVV95cUxQcTZFRXByOEVTNnBVeGQ4TUt5YjBVTFhENzJHOGJrQU1sMEdUd3M3M2xzUHlQWVRPV0djenZJWVZhV1RZWjlkY2tzeWhrZ0Q2VXlBTE1TazNYWnlvVEVLS0FBa0U0eS02YnloSGpPYlBVVWNpY2pHdl8yYy04VGNzMHpFeXBWN3d2bVE?oc=5"" target=""_blank"">6만 명 넘게 몰린 '모두의 창업'…창업인재 육성 본격 가동</a>&nbsp;&nbsp;<font color=""#6f6f6f"">대한민국 정책브리핑</font>",2026-05-22 05:18,https://news.google.com/rss/articles/CBMiigFBVV95cUxQcTZFRXByOEVTNnBVeGQ4TUt5YjBVTFhENzJHOGJrQU1sMEdUd3M3M2xzUHlQWVRPV0djenZJWVZhV1RZWjlkY2tzeWhrZ0Q2VXlBTE1TazNYWnlvVEVLS0FBa0U0eS02YnloSGpPYlBVVWNpY2pHdl8yYy04VGNzMHpFeXBWN3d2bVE?oc=5
중소벤처기업부,중소벤처기업부 '대·중소기업 상생 성장전략' 추진 경과 검토 - 네이트,네이트,"<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTFBPSkFfNUp3aVZhUEx4MDVweUtHemZnNFptc3hMdGo2WFpEUnc2SGxnVzJFTTM3RXFuNldwemxubHZmZlYtUGEwcW9OTG1xNUxIT2RV?oc=5"" target=""_blank"">중소벤처기업부 '대·중소기업 상생 성장전략' 추진 경과 검토</a>&nbsp;&nbsp;<font color=""#6f6f6f"">네이트</font>",2026-05-22 05:54,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBPSkFfNUp3aVZhUEx4MDVweUtHemZnNFptc3hMdGo2WFpEUnc2SGxnVzJFTTM3RXFuNldwemxubHZmZlYtUGEwcW9OTG1xNUxIT2RV?oc=5
중소벤처기업부,"“소비자생활협동조합 성장 지원”…중기부, 5대 연합회와 첫 간담회 - 조선비즈 - Chosunbiz",Chosunbiz,"<a href=""https://news.google.com/rss/articles/CBMikAFBVV95cUxOb1hPRDVrc2dzLUcyOE1STi01MXJub0VZekFlQ1RmU1E0QVFLZkF2TXBJWExJMUZFa3ZUMjBmTGxJWUExZHVCYWllamo0bE9fZVpwSVowWEdlbHk3V0t2WnJrTkxuOXROaERJend0RWJ1SW41SFMtRTM2U05TcVV2MkZlYTRNY3VweXA2VUViajnSAaQBQVVfeXFMUFA3Sy01dksxdmdTeFZGV3l0czNSQkYwOGxtLVlQMlBGWHBSOVMwS2V2allMdzk5RkxsdTBSNkpTejVBb3NVVi0tYncxaElmWEZyNkxlb0VvNXhLRDVvQXN2MVZmcEtObXlPUFYyWlpTcDJoeGh2bEJvUzh4M1lKLVpfUkJUQ1FRSlkwbDZVVEc0MjMxNFlCd2VEaFJNTGR2Vk4wSTc?oc=5"" target=""_blank"">“소비자생활협동조합 성장 지원”…중기부, 5대 연합회와 첫 간담회 - 조선비즈</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Chosunbiz</font>",2026-05-22 05:02,https://news.google.com/rss/articles/CBMikAFBVV95cUxOb1hPRDVrc2dzLUcyOE1STi01MXJub0VZekFlQ1RmU1E0QVFLZkF2TXBJWExJMUZFa3ZUMjBmTGxJWUExZHVCYWllamo0bE9fZVpwSVowWEdlbHk3V0t2WnJrTkxuOXROaERJend0RWJ1SW41SFMtRTM2U05TcVV2MkZlYTRNY3VweXA2VUViajnSAaQBQVVfeXFMUFA3Sy01dksxdmdTeFZGV3l0czNSQkYwOGxtLVlQMlBGWHBSOVMwS2V2allMdzk5RkxsdTBSNkpTejVBb3NVVi0tYncxaElmWEZyNkxlb0VvNXhLRDVvQXN2MVZmcEtObXlPUFYyWlpTcDJoeGh2bEJvUzh4M1lKLVpfUkJUQ1FRSlkwbDZVVEc0MjMxNFlCd2VEaFJNTGR2Vk4wSTc?oc=5
중소벤처기업부,"한국중소벤처기업유통원, 상반기 신입·경력직 채용 개시 - 서울경제",서울경제,"<a href=""https://news.google.com/rss/articles/CBMiUkFVX3lxTE44Y1NtV1RaTkE2QTdCcmprcGdWZC1BbmFWYWMySTg0VWxOSVNKc0dtZVZfQnpmUnMtSF9GUTBRUWg2c3pnT3c3Sml1SEtBM1RLTmfSAVNBVV95cUxQUVRTMVkxRXVvVlhDMzM5YTVmT3M0TmdyNjRhd1VDM052UjZrdUliQXVnN0N2ZFpxZ3R5QjNkOXJLM1RhOGplVFYyY1VqQUw3Q2JNYw?oc=5"" target=""_blank"">한국중소벤처기업유통원, 상반기 신입·경력직 채용 개시</a>&nbsp;&nbsp;<font color=""#6f6f6f"">서울경제</font>",2026-05-22 05:46,https://news.google.com/rss/articles/CBMiUkFVX3lxTE44Y1NtV1RaTkE2QTdCcmprcGdWZC1BbmFWYWMySTg0VWxOSVNKc0dtZVZfQnpmUnMtSF9GUTBRUWg2c3pnT3c3Sml1SEtBM1RLTmfSAVNBVV95cUxQUVRTMVkxRXVvVlhDMzM5YTVmT3M0TmdyNjRhd1VDM052UjZrdUliQXVnN0N2ZFpxZ3R5QjNkOXJLM1RhOGplVFYyY1VqQUw3Q2JNYw?oc=5
중소벤처기업부,"중기부, '제2차 중소기업정책심의회' 개최…민·관 中企 정책 방향 논의 - 뉴스1",뉴스1,"<a href=""https://news.google.com/rss/articles/CBMiXEFVX3lxTE94bC1LY2p6bTdwMTJrR3RKR3A2Z3pLMy1Zd19vY1ZjU2FlaWowbG5KTzJNeWVoLXFxbWtXQVl6Smc1NG9ReWxDdVo2YVVsY2JlQU52elVRU3VRdW9J?oc=5"" target=""_blank"">중기부, '제2차 중소기업정책심의회' 개최…민·관 中企 정책 방향 논의</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴스1</font>",2026-05-22 01:00,https://news.google.com/rss/articles/CBMiXEFVX3lxTE94bC1LY2p6bTdwMTJrR3RKR3A2Z3pLMy1Zd19vY1ZjU2FlaWowbG5KTzJNeWVoLXFxbWtXQVl6Smc1NG9ReWxDdVo2YVVsY2JlQU52elVRU3VRdW9J?oc=5
중소벤처기업부,"한성숙 장관 ""생협, 소비자 조직에서 사업체로""…중기부 전폭 지원 선언 - 글로벌에픽",글로벌에픽,"<a href=""https://news.google.com/rss/articles/CBMie0FVX3lxTFBJUk1Qc2J6eFc1SUZRWWF6WmU1NTRsMDhYN04tTW9XcjRJN0x2dWpWY2k5TTJMU1psMXVtREJUM29DbHU3bWJ1V0dyOEFkWGdmTjlTR2ptMG9sZnU5MUI2LUVuWHpabEc5ZTc0ZmtpZEpTYTdlMFREZ1Z4RQ?oc=5"" target=""_blank"">한성숙 장관 ""생협, 소비자 조직에서 사업체로""…중기부 전폭 지원 선언</a>&nbsp;&nbsp;<font color=""#6f6f6f"">글로벌에픽</font>",2026-05-22 05:12,https://news.google.com/rss/articles/CBMie0FVX3lxTFBJUk1Qc2J6eFc1SUZRWWF6WmU1NTRsMDhYN04tTW9XcjRJN0x2dWpWY2k5TTJMU1psMXVtREJUM29DbHU3bWJ1V0dyOEFkWGdmTjlTR2ptMG9sZnU5MUI2LUVuWHpabEc5ZTc0ZmtpZEpTYTdlMFREZ1Z4RQ?oc=5
중소벤처기업부,발언하는 한성숙 중소벤처기업부 장관 - 뉴스핌,뉴스핌,"<a href=""https://news.google.com/rss/articles/CBMiXEFVX3lxTE52aFR1UFRtQ1lkWFpoSFlPQ2hqUWVFc3BqYXFLdXBMY1p4UzVnYUNrWG04ejRhTDQ5Nmp0RjJRYTdxTHhTSVJlWlZRamZTLXYxemR0SkVLMGZtckpq?oc=5"" target=""_blank"">발언하는 한성숙 중소벤처기업부 장관</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴스핌</font>",2026-05-21 23:54,https://news.google.com/rss/articles/CBMiXEFVX3lxTE52aFR1UFRtQ1lkWFpoSFlPQ2hqUWVFc3BqYXFLdXBMY1p4UzVnYUNrWG04ejRhTDQ5Nmp0RjJRYTdxTHhTSVJlWlZRamZTLXYxemR0SkVLMGZtckpq?oc=5
중소벤처기업부,안건 보고하는 한성숙 중소벤처기업부 장관 - 뉴시스,뉴시스,"<a href=""https://news.google.com/rss/articles/CBMieEFVX3lxTE0tbEc0dkhOemQ2SVBvdG1FY3RrTGlzQ0VlOUlhWl9uckd3TE5oU01mNF9zT0dlaEhmYTFaMUpCZDRJaVNoZ0E3ZTJyc0FVaUxaVnoyOVhRM255NC11WVNjZ3BZMFFQdDRTZ1VqVnk2VXVSNnVZTXNtTtIBeEFVX3lxTE0tbEc0dkhOemQ2SVBvdG1FY3RrTGlzQ0VlOUlhWl9uckd3TE5oU01mNF9zT0dlaEhmYTFaMUpCZDRJaVNoZ0E3ZTJyc0FVaUxaVnoyOVhRM255NC11WVNjZ3BZMFFQdDRTZ1VqVnk2VXVSNnVZTXNtTg?oc=5"" target=""_blank"">안건 보고하는 한성숙 중소벤처기업부 장관</a>&nbsp;&nbsp;<font color=""#6f6f6f"">뉴시스</font>",2026-05-21 23:42,https://news.google.com/rss/articles/CBMieEFVX3lxTE0tbEc0dkhOemQ2SVBvdG1FY3RrTGlzQ0VlOUlhWl9uckd3TE5oU01mNF9zT0dlaEhmYTFaMUpCZDRJaVNoZ0E3ZTJyc0FVaUxaVnoyOVhRM255NC11WVNjZ3BZMFFQdDRTZ1VqVnk2VXVSNnVZTXNtTtIBeEFVX3lxTE0tbEc0dkhOemQ2SVBvdG1FY3RrTGlzQ0VlOUlhWl9uckd3TE5oU01mNF9zT0dlaEhmYTFaMUpCZDRJaVNoZ0E3ZTJyc0FVaUxaVnoyOVhRM255NC11WVNjZ3BZMFFQdDRTZ1VqVnk2VXVSNnVZTXNtTg?oc=5
중소벤처기업부,"중기부, 6.2만 명의 열기 도전부터 재도전까지 '모두의 창업'이 혁신의 길을 이끈다. - 국악타임즈",국악타임즈,"<a href=""https://news.google.com/rss/articles/CBMiY0FVX3lxTFB0ZnpCZWpORFZCRFpsZnl5UHJtaWEwYjExNlp1NEI3Tk96Z09oZ3JkYzFGc0s5UDhiSXlzMTlvRzE5bDJNWTdwem9pc3BrVkU0RldvYlVGV0gxZjlLY1M3Tkt5WQ?oc=5"" target=""_blank"">중기부, 6.2만 명의 열기 도전부터 재도전까지 '모두의 창업'이 혁신의 길을 이끈다.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">국악타임즈</font>",2026-05-22 07:45,https://news.google.com/rss/articles/CBMiY0FVX3lxTFB0ZnpCZWpORFZCRFpsZnl5UHJtaWEwYjExNlp1NEI3Tk96Z09oZ3JkYzFGc0s5UDhiSXlzMTlvRzE5bDJNWTdwem9pc3BrVkU0RldvYlVGV0gxZjlLY1M3Tkt5WQ?oc=5
