id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,랭킹원점수,편집신호,스토리버킷,강제검토,강제검토사유
1183,정부/국회,정부_국회,스테이블코인,BTS 진부터 장영란까지…지방선거 투표 인증한 스타들,bts 진부터 장영란까지 지방선거 투표 인증한 스타들,헤럴드경제,헤럴드경제,"Wed, 03 Jun 2026 04:41:45 GMT",BTS 진부터 장영란까지…지방선거 투표 인증한 스타들 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE13cHFPNVhVeHVwYUhvSWZlMnByc3poX2FUcDdWLTlrTkdYdmhDeFdoSWIwZDlUbUIxZGZHeFJQM0FITFlVTmhXMHFEa2ExcjNLcmhzSGln?oc=5,google_rss_스테이블코인 site:heraldcorp.com when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,digital_asset_stablecoin,,,
1142,정부/국회,정부_국회,스테이블코인,“기표된 용지잖아!” 난동…전국 투표소 112신고 213건 [세상&],기표된 용지잖아 난동 전국 투표소 112신고 213건 세상,헤럴드경제,헤럴드경제,"Wed, 03 Jun 2026 04:37:05 GMT",“기표된 용지잖아!” 난동…전국 투표소 112신고 213건 [세상&] 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9zSTNxRTNiSnd0cGxrRjNnYXktS1pVaXV6aVMwOFZrZzFjLUt1Zk5ORnNDd2VFZk1lNVhLdkFHMl9ZbG9uTS1mZnlUaE1SRE9XZXFld0hB?oc=5,google_rss_스테이블코인 site:heraldcorp.com when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,digital_asset_stablecoin,,,
464,정부/국회,정부_국회,공정거래위원회,"“韓 반도체 의존, 사우디 석유보다 심해”…‘초과세수 샴페인’ 경고한 거시경제통",반도체 의존 사우디 석유보다 심해 초과세수 샴페인 경고한 거시경제통,매일경제,매일경제,"Wed, 03 Jun 2026 04:31:26 GMT","“韓 반도체 의존, 사우디 석유보다 심해”…‘초과세수 샴페인’ 경고한 거시경제통 매일경제",https://news.google.com/rss/articles/CBMiVEFVX3lxTFB3aXdJMm9uQ3B2Y0lLbndqOEZoUXFWS2lxTEItcnVIb2RpWGxrejBNLXNmcE1TY3RidlQ0MkNyZm9sZG5aZFE1Yms5cjA2azgzR09Zcw?oc=5,google_rss_공정거래위원회 site:mk.co.kr when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,policy_legislation,,,
1127,정부/국회,정부_국회,스테이블코인,"BTS, 아미 등에 업고 美 빌보드 앨범 차트 10주째 톱10",bts 아미 등에 업고 빌보드 앨범 차트 10주째 톱10,헤럴드경제,헤럴드경제,"Wed, 03 Jun 2026 04:30:54 GMT","BTS, 아미 등에 업고 美 빌보드 앨범 차트 10주째 톱10 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTE15X2dmV05pT1BxVTBZaVFqbDRqWk1pTml3VVpZVW10ckVVWk1EUTVpbExIZm0wS2gxOHpEZk9Xb0xESkZScDQ3cG9Mcm5GSGJBU0FyaU53?oc=5,google_rss_스테이블코인 site:heraldcorp.com when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,digital_asset_stablecoin,,,
1125,정부/국회,정부_국회,스테이블코인,"인천항만공사, 공공·항만 분야 직무경험 제공",인천항만공사 공공 항만 분야 직무경험 제공,헤럴드경제,헤럴드경제,"Wed, 03 Jun 2026 04:30:53 GMT","인천항만공사, 공공·항만 분야 직무경험 제공 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTE4ya1Y0bEI5S0htOHU4VHBPQW5RWUs2b3BtRkg3X1NvSWJ2Y3A0MmUySV9mcm9KQVNKVDk0OVNSYWxfOTF3dlVIWEVjd1FOSVYxQnZjcU5B?oc=5,google_rss_스테이블코인 site:heraldcorp.com when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,digital_asset_stablecoin,,,
1167,정부/국회,정부_국회,스테이블코인,[속보] 투표율 오후 1시 현재 사전투표 합산해 46.0%…4년 전보다 7.7%p↑,투표율 오후 1시 현재 사전투표 합산해 46 0 4년 전보다 7 7 p,헤럴드경제,헤럴드경제,"Wed, 03 Jun 2026 04:06:44 GMT",[속보] 투표율 오후 1시 현재 사전투표 합산해 46.0%…4년 전보다 7.7%p↑ 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBnQ2VJSndiTHlZdzdDbXhfajZqdVdnSEY1TDZ3ZGZiQTVXaE5EWTh6Sy1Md2hGVHl2YnFNVGVFX00yQU5zNzlza0djbndQbE5Rc3A4d3lR?oc=5,google_rss_스테이블코인 site:heraldcorp.com when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,digital_asset_stablecoin,,,
842,정부/국회,정부_국회,행정안전부,지자체 5급 이상 여성 공무원 처음으로 1만명 넘었다,지자체 5급 이상 여성 공무원 처음으로 1만명 넘었다,헤럴드경제,헤럴드경제,"Wed, 03 Jun 2026 04:01:58 GMT",지자체 5급 이상 여성 공무원 처음으로 1만명 넘었다 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9VTFFFM3pzeG9xSkVnR2V1V1pZaDhMMUo2cjg3NTZQemRyODBlV2xHamwwOG1uaWMtNVlGQUZNT3dhNXpBMm5LZ0Nqa1EwSDhHaU5LSmF3?oc=5,google_rss_행정안전부 when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,,,,
1171,정부/국회,정부_국회,스테이블코인,"“IT버블때 717%였는데, 삼전닉스는 798% 폭등”…지금 사도 늦지 않을까?",it버블때 717 였는데 삼전닉스는 798 폭등 지금 사도 늦지 않을까,헤럴드경제,헤럴드경제,"Wed, 03 Jun 2026 03:58:08 GMT","“IT버블때 717%였는데, 삼전닉스는 798% 폭등”…지금 사도 늦지 않을까? 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTFB0VzR5V2tveHhHWE5ZMDZPQ3FieGpsVXg4eHVEaXRadk5qUE1JQ2RLR3R5aldHSHl1UnlYZFdvX1llZHdrNGFrYWo4OGRobEdleUxMdHZn?oc=5,google_rss_스테이블코인 site:heraldcorp.com when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,digital_asset_stablecoin,,,
138,정부/국회,정부_국회,과학기술정보통신부,"아이폰 유저 63%, “제3의 앱마켓 열리면 갈아탈 것”",아이폰 유저 63 제3의 앱마켓 열리면 갈아탈 것,이데일리,이데일리,"Wed, 03 Jun 2026 03:05:03 GMT","아이폰 유저 63%, “제3의 앱마켓 열리면 갈아탈 것” 이데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxOS1VVcGI2U3J3OUxlbWJfd3Z4R2I1OFRnNF90TEJxWEJDQTBSYTFPLUFUaklJM3lWUVZwSmFYa2h2X2RwYXBmYU1BQUU5YUZzV1FtT0kzVlZERDdHMFlkWDZFRTRfaWFnc01YM1VqTG05cndCaUkzLU5RVWxiZWlaLQ?oc=5,google_rss_과학기술정보통신부 조사 when:1d,-16.0,7.0,,,애플,below_absolute_quality_floor,-16.0,,,,
176,정부/국회,정부_국회,과학기술정보통신부,"공공 배달앱 이용자 10명 중 8명 ""다시 이용하겠다""",공공 배달앱 이용자 10명 중 8명 다시 이용하겠다,이데일리,이데일리,"Wed, 03 Jun 2026 03:03:02 GMT","공공 배달앱 이용자 10명 중 8명 ""다시 이용하겠다"" 이데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxOcERxZzZtQWJyajhyTDRIWXZkaGRDcmRzNzJUNnRrWlhwbFpxXzZ3bE9TdXR6ajQ2NHJGTm1hbzRZb1A2anFqZmVyWlR0Y2NGSDZPRUtTbTVZWjQtdEgyWjVkTzRxbGVjMEhnbVFoeTNRX25BV1lNbllZN3NHaFNoZw?oc=5,google_rss_과학기술정보통신부 site:edaily.co.kr when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,,,,
180,정부/국회,정부_국회,과학기술정보통신부,가격 비교 대가들의 선택… 이커머스·SNS ‘멀티호밍’ 가장 활발,가격 비교 대가들의 선택 이커머스 sns 멀티호밍 가장 활발,이데일리,이데일리,"Wed, 03 Jun 2026 03:01:02 GMT",가격 비교 대가들의 선택… 이커머스·SNS ‘멀티호밍’ 가장 활발 이데일리,https://news.google.com/rss/articles/CBMigAFBVV95cUxQQ3oydkdqQndfRHN4MXpFd293SEFKNFJyRlk2X2tFYmg2SVc5djhLWjdDSEVRTjMtV1ZTbVhzTmk5eGhJSF93OUZYVXFMVUJRZEtmU0gyNVVrUmMzRmFPQ0V5cTY4R3ZuX2hVODFucVB0aGU5NDVaR21qMzNyZEc2Xw?oc=5,google_rss_과학기술정보통신부 site:edaily.co.kr when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,,,,
175,정부/국회,정부_국회,과학기술정보통신부,"중소형 시설물 안전성 강화한 연구자, '대한민국 과학기술인상'",중소형 시설물 안전성 강화한 연구자 대한민국 과학기술인상,이데일리,이데일리,"Wed, 03 Jun 2026 03:00:06 GMT","중소형 시설물 안전성 강화한 연구자, '대한민국 과학기술인상' 이데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxNeGZRazdBem01OW9scGJoY25jSHJ6M3JZb1hhNlZFLWJqNzdkckh3X255emViOXJGdl9OMGRBVjNPaUNBblo1clRWZ2RlRWZRTllpcXhTLXkwbEF4eDJnQkF6cHhoV0NJVzBwX3lCN1VobXZQNlBSZEFsVGp1RDkxWg?oc=5,google_rss_과학기술정보통신부 site:edaily.co.kr when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,,,,
848,정부/국회,정부_국회,행정안전부,지방자치단체 공무원 31만명…여성공무원 비율 52%,지방자치단체 공무원 31만명 여성공무원 비율 52,이데일리,이데일리,"Wed, 03 Jun 2026 03:00:05 GMT",지방자치단체 공무원 31만명…여성공무원 비율 52% 이데일리,https://news.google.com/rss/articles/CBMigAFBVV95cUxPaGUySUFjdmlLLTRHVF9QbFVySzVLcGVXV29OQ1h4NEJEMWprZjJES3BheXdSdTFiWkhscEN0ZElRQllUbTZpMG1rNEg0RlpRZzBIUDdIenQ5Y2M5bUgycFBpNzdrLWx3NEIyYS1XU3gyOVhKdjJDZ29PQkIzelRyTw?oc=5,google_rss_행정안전부 when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,,,,
474,정부/국회,정부_국회,공정거래위원회,올해 150% 뛴 로봇주…‘젠슨 황 방한’ 기대감 커진다[코주부],올해 150 뛴 로봇주 젠슨 황 방한 기대감 커진다 코주부,서울경제,서울경제,"Wed, 03 Jun 2026 01:40:42 GMT",올해 150% 뛴 로봇주…‘젠슨 황 방한’ 기대감 커진다[코주부] 서울경제,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9vMEliVWlvNWxlTUxkaGhLRk1CNHF1YzA1NXh5SjRmT1FnSzUwU3NzMnRyazQ5U282SjRsRWNhWWxZanduOU5Dd2FKVVlHZWhodWfSAVNBVV95cUxQaGpkMU01TUJYeHRST3lBemZ5U0FmT0YzbDY0OTl5eUMtaTJmUFNnbUVmSTViWnFHUGFqZGhNRDJLS2tPQmdzVnZXbkFMYVB6MmxZRQ?oc=5,google_rss_공정거래위원회 site:sedaily.com when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,policy_legislation,,,
755,정부/국회,정부_국회,금융감독원,사업자대출로 집 사는 ‘꼼수’ 막는다…사후점검 기준 1억→5000만원,사업자대출로 집 사는 꼼수 막는다 사후점검 기준 1억 5000만원,한국경제,한국경제,"Wed, 03 Jun 2026 01:39:29 GMT",사업자대출로 집 사는 ‘꼼수’ 막는다…사후점검 기준 1억→5000만원 한국경제,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5sUzBaUTczN2E1U1RpSHl5LWQzU0loUk9QR1RrSTR4b1djTlJCdVBXZkY3d2NzVk5wVWlRdmx1Y1VjeUJJVl9LSW4xdFN1SktIWGZSTtIBVEFVX3lxTE5sUzBaUTczN2E1U1RpSHl5LWQzU0loUk9QR1RrSTR4b1djTlJCdVBXZkY3d2NzVk5wVWlRdmx1Y1VjeUJJVl9LSW4xdFN1SktIWGZSTg?oc=5,google_rss_금융감독원 규제 when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,,,,
362,정부/국회,정부_국회,공정거래위원회,5월 소비자물가 3.1%…2년 2개월 만에 최고 상승률,5월 소비자물가 3 1 2년 2개월 만에 최고 상승률,서울경제,서울경제,"Tue, 02 Jun 2026 22:47:09 GMT",5월 소비자물가 3.1%…2년 2개월 만에 최고 상승률 서울경제,https://news.google.com/rss/articles/CBMiUkFVX3lxTE45NEowbHRLdDQ3RTdXcjlib1VFdU1MTnRUaDhJNWZPUV91SnlsMmo2a0x1cUpuMXZjVFlGdnp1ODFycWxpZHl4R0FQMXhuNGxkX1HSAVNBVV95cUxNdDl4b3lPRVViQmNDUWp2eWxXcDZHWXNnNzczRHpxcDl5S2ZoU1p2MUQtbFlQdzF1WHY0Nkx0ZzNnbkNsV2F0TU1KRDdURVFGVFlLSQ?oc=5,google_rss_공정거래위원회 AI when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,policy_legislation,,,
591,정부/국회,정부_국회,금융위원회,내년 최저임금 심의…배달라이더 등 도급제 적용 논의 본격화,내년 최저임금 심의 배달라이더 등 도급제 적용 논의 본격화,연합뉴스,연합뉴스,"Tue, 02 Jun 2026 21:00:02 GMT",내년 최저임금 심의…배달라이더 등 도급제 적용 논의 본격화 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE54RXB0c19xRG0zdE5uTkY1WnVSUFpoU0dLR0psUVYtRDdBbk5iX2xSSUp6QnFMYXhWTXh5LTkxVDR3VlozZ3hzMm9aOTkxNkt4QjlmNXUzSEhwY0RGVGpsQdIBYEFVX3lxTE54RXB0c19xRG0zdE5uTkY1WnVSUFpoU0dLR0psUVYtRDdBbk5iX2xSSUp6QnFMYXhWTXh5LTkxVDR3VlozZ3hzMm9aOTkxNkt4QjlmNXUzSEhwY0RGVGpsQQ?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,policy_legislation,,,
527,정부/국회,정부_국회,금융위원회,내일 차기 여신금융협회장 윤곽…업권 출신 유력 거론,내일 차기 여신금융협회장 윤곽 업권 출신 유력 거론,연합뉴스,연합뉴스,"Tue, 02 Jun 2026 20:51:01 GMT",내일 차기 여신금융협회장 윤곽…업권 출신 유력 거론 연합뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTE8wd3Rpa2VhSTVDazU2VXlFNDZRT1NNejV1dDgxNW5XZHZGckFKOWplZVBKQ1Rsd2phUVF1VkR0MHZHQ0laQzZsbElkQmVtZ2NXbmFpRTl1bFl6am_SAWBBVV95cUxQX2pvZW5lQkZSTW1uNUkxdksycUNkMEVnc0ViZlZXLWdLc0RQS29fd0VjNldTckZaa2V0WFFCN21OOXBFLTNlRV9FNk5LdXZ6N3k3ZW5tR0pZUTR5SjdrRFk?oc=5,google_rss_금융위원회 AI when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,policy_legislation,,,
632,정부/국회,정부_국회,금융위원회,"정청래 서울·장동혁 천안서 피날레 유세…""한 표만 더""",정청래 서울 장동혁 천안서 피날레 유세 한 표만 더,연합뉴스,연합뉴스,"Tue, 02 Jun 2026 20:12:22 GMT","정청래 서울·장동혁 천안서 피날레 유세…""한 표만 더"" 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBYeTBXNGdnVHZGNVFkX3gyYTBRVTZBZ3dsb0JBZGlCSlp5WEZ3bVJtVzl3cnE2RFpCQkwxc1V6dGdzRUVaUGtJTndRd1BLTzlXX3hzaXFEOENYNEVPOEtxQdIBYEFVX3lxTFBYeTBXNGdnVHZGNVFkX3gyYTBRVTZBZ3dsb0JBZGlCSlp5WEZ3bVJtVzl3cnE2RFpCQkwxc1V6dGdzRUVaUGtJTndRd1BLTzlXX3hzaXFEOENYNEVPOEtxQQ?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,policy_legislation,,,
599,정부/국회,정부_국회,금융위원회,"장동혁, 지역구 보령서 투표…마지막 중앙선대위 회의 주재",장동혁 지역구 보령서 투표 마지막 중앙선대위 회의 주재,연합뉴스,연합뉴스,"Tue, 02 Jun 2026 20:10:01 GMT","장동혁, 지역구 보령서 투표…마지막 중앙선대위 회의 주재 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE1hYW5WRUJVSWNCdjJiNUVtRGN5akp1V2NlNl9nSmZGRko3bWVEMi1SOFlfVGhzdGNzTFM5bjREckd6U0FxX1FLNFg4NlBacjZ5T0sxSGxuRlFsblnSAWBBVV95cUxNeWVjRFdCV0p3LWtWMUhzSERZRlhZRUlsS1ZVaHVBcDR2Tng4S1F6Q282WGZFdXIxLUlnV2Y4UEVtdU16Tklwd1JLcEtsdjFIQTRkUGtLRUd1Sk1HY0g2TTA?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,policy_legislation,,,
623,정부/국회,정부_국회,금융위원회,"골드만삭스 CEO ""현 시장상황, 공포보다 탐욕 더 많아""",골드만삭스 ceo 현 시장상황 공포보다 탐욕 더 많아,연합뉴스,연합뉴스,"Tue, 02 Jun 2026 20:01:49 GMT","골드만삭스 CEO ""현 시장상황, 공포보다 탐욕 더 많아"" 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE11ZTdVaHJZa0NqSWNRRktvWFhrVDhESWE4MGt3T1lsQUZTU1FOYkxmcmVKN3NzdDNkX3o4VUFUS1owQzVtTDZWYW1VY24tNDFYcnJtZjBMc0o2QWVxQU5zOdIBYEFVX3lxTE11ZTdVaHJZa0NqSWNRRktvWFhrVDhESWE4MGt3T1lsQUZTU1FOYkxmcmVKN3NzdDNkX3o4VUFUS1owQzVtTDZWYW1VY24tNDFYcnJtZjBMc0o2QWVxQU5zOQ?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,policy_legislation,,,
586,정부/국회,정부_국회,금융위원회,"트럼프, 정보기관 총괄 DNI 수장 대행에 비전문 '충성파' 기용(종합)",트럼프 정보기관 총괄 dni 수장 대행에 비전문 충성파 기용,연합뉴스,연합뉴스,"Tue, 02 Jun 2026 19:54:34 GMT","트럼프, 정보기관 총괄 DNI 수장 대행에 비전문 '충성파' 기용(종합) 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9MZFVaNVJXdWVCYW9VR2xCZVZ4elFNa1VKZHFkbDhRbnliZGZ5N0llNFd5SUFKbjAyUS10eFdvZlRRNExoQjNwdmd0MG5fd1c3UUN1d2NiM1lQWE0wdEpkcdIBYEFVX3lxTE9MZFVaNVJXdWVCYW9VR2xCZVZ4elFNa1VKZHFkbDhRbnliZGZ5N0llNFd5SUFKbjAyUS10eFdvZlRRNExoQjNwdmd0MG5fd1c3UUN1d2NiM1lQWE0wdEpkcQ?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,policy_legislation,,,
622,정부/국회,정부_국회,금융위원회,"실리 챙긴 베네수 임시대통령, '트럼프 올인' 마차도는 야인신세",실리 챙긴 베네수 임시대통령 트럼프 올인 마차도는 야인신세,연합뉴스,연합뉴스,"Tue, 02 Jun 2026 15:32:56 GMT","실리 챙긴 베네수 임시대통령, '트럼프 올인' 마차도는 야인신세 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5fUjlXRnA3cDhreGNUX0lzcnp4WjNPRkxISUo5aGQ5bDNFMnlSZmdaVUFlSVp5NldGcF9CZTQwZmNUbzR4YmtIOXhPU0VoOW12Sy10RDdOV1ZNZzlOdzZXMtIBYEFVX3lxTE5fUjlXRnA3cDhreGNUX0lzcnp4WjNPRkxISUo5aGQ5bDNFMnlSZmdaVUFlSVp5NldGcF9CZTQwZmNUbzR4YmtIOXhPU0VoOW12Sy10RDdOV1ZNZzlOdzZXMg?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,policy_legislation,,,
644,정부/국회,정부_국회,금융위원회,미 4월 구인규모 예상밖 증가…2년 만에 최대,미 4월 구인규모 예상밖 증가 2년 만에 최대,연합뉴스,연합뉴스,"Tue, 02 Jun 2026 15:12:49 GMT",미 4월 구인규모 예상밖 증가…2년 만에 최대 연합뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5vWDJlN2c3Rk96cUhBTmtqb0VSdmZmWTM0WDZSWktlN0ZyRWlzS1gtbk00VUxMRW5xTkw4WXYxZGF6VThoVzBKYkpuUFh3V3NoRG9VNGs2TWp2cm_SAWBBVV95cUxQckJyOFFGTktyMEh3d25OUkpmNmZ6cmlITDE4S3pEVTkxNWY0V0lERHFhQWx3REh0UHVEZDdLelRwVkpIM3hnb3lMdjA1N2ZSOGVXNms5REkyN05YdkhmMUo?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,policy_legislation,,,
667,정부/국회,정부_국회,금융위원회,"오세훈, 2030 손잡고 눈물 속 피날레 유세…""계층사다리 복원""(종합2보)",오세훈 2030 손잡고 눈물 속 피날레 유세 계층사다리 복원,연합뉴스,연합뉴스,"Tue, 02 Jun 2026 14:55:02 GMT","오세훈, 2030 손잡고 눈물 속 피날레 유세…""계층사다리 복원""(종합2보) 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5hc3VOV282S0RrRmhwbWU0RXpiMHp0Sk1kaG45SjZRTjhzN2l4clJMRVRLUUZrSFF4d2dFWmJFdFdzYWpaZUoxYjhkakhVSmtiS21NajZfUVVuazZtRkJYaNIBYEFVX3lxTE5hc3VOV282S0RrRmhwbWU0RXpiMHp0Sk1kaG45SjZRTjhzN2l4clJMRVRLUUZrSFF4d2dFWmJFdFdzYWpaZUoxYjhkakhVSmtiS21NajZfUVVuazZtRkJYaA?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,policy_legislation,,,
642,정부/국회,정부_국회,금융위원회,"張 ""투표 안하면 자유 뺏길 것""…서울서 유세 마무리(종합2보)",투표 안하면 자유 뺏길 것 서울서 유세 마무리,연합뉴스,연합뉴스,"Tue, 02 Jun 2026 14:45:39 GMT","張 ""투표 안하면 자유 뺏길 것""…서울서 유세 마무리(종합2보) 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1xTjdUU1RWYkJIa28wM3diTnllS2cweXRRZEFIYWlpbUJMYk9VSDcyb2xXOWtzNXBiTndNcFExTGNWUE93QV9nR3RESlZfdDJ3Qm5oME1TZUdLZ0xqSDkxR9IBYEFVX3lxTE1xTjdUU1RWYkJIa28wM3diTnllS2cweXRRZEFIYWlpbUJMYk9VSDcyb2xXOWtzNXBiTndNcFExTGNWUE93QV9nR3RESlZfdDJ3Qm5oME1TZUdLZ0xqSDkxRw?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,policy_legislation,,,
639,정부/국회,정부_국회,금융위원회,아시안게임 야구대표팀 오는 11일 발표…총 24명,아시안게임 야구대표팀 오는 11일 발표 총 24명,연합뉴스,연합뉴스,"Tue, 02 Jun 2026 14:27:34 GMT",아시안게임 야구대표팀 오는 11일 발표…총 24명 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1FNXJWQmEwbVJRTU9XRV9pN295ZjdWRG9uLUxTcUFwaFVCQnN3RlE5T2xHNjVUdldCUjZCeEY4UE1WUGVyZFh6S1poa25CZVVDRlFKNV9DeElPR3dyai1INdIBYEFVX3lxTE1FNXJWQmEwbVJRTU9XRV9pN295ZjdWRG9uLUxTcUFwaFVCQnN3RlE5T2xHNjVUdldCUjZCeEY4UE1WUGVyZFh6S1poa25CZVVDRlFKNV9DeElPR3dyai1INQ?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,policy_legislation,,,
610,정부/국회,정부_국회,금융위원회,지선 하루 앞두고 투표 참여 독려하는 장동혁 위원장,지선 하루 앞두고 투표 참여 독려하는 장동혁 위원장,연합뉴스,연합뉴스,"Tue, 02 Jun 2026 14:23:53 GMT",지선 하루 앞두고 투표 참여 독려하는 장동혁 위원장 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5Ec1RZWHBWem5IVlJfR0ltd2RfSFNzdWpfQjFlQUswaTZ0N3hscDRjYjZma0ZWMXZmZ0lHb0V3aUtyWGpjZ1JodTVlUEZVYkRuc0hlbVdFZVdrRk5ZVGRBSNIBYEFVX3lxTE5Ec1RZWHBWem5IVlJfR0ltd2RfSFNzdWpfQjFlQUswaTZ0N3hscDRjYjZma0ZWMXZmZ0lHb0V3aUtyWGpjZ1JodTVlUEZVYkRuc0hlbVdFZVdrRk5ZVGRBSA?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,policy_legislation,,,
609,정부/국회,정부_국회,금융위원회,종로3가 포차거리 찾은 국민의힘 장동혁 위원장,종로3가 포차거리 찾은 국민의힘 장동혁 위원장,연합뉴스,연합뉴스,"Tue, 02 Jun 2026 14:21:09 GMT",종로3가 포차거리 찾은 국민의힘 장동혁 위원장 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1qN0VVOTUtcUo3RDF5c0R6MndYXzM1TW9HWmo0cTR3RTRrZ2dYcW5FMjlsWVRadnlMRWNhQ3BlWnJtb2xWaDcxRVVRUm1YenNBV1NGTWswc1haM0JLb1c0ZdIBYEFVX3lxTE1qN0VVOTUtcUo3RDF5c0R6MndYXzM1TW9HWmo0cTR3RTRrZ2dYcW5FMjlsWVRadnlMRWNhQ3BlWnJtb2xWaDcxRVVRUm1YenNBV1NGTWswc1haM0JLb1c0ZQ?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,policy_legislation,,,
607,정부/국회,정부_국회,금융위원회,종로3가 포차거리에서 지지 호소하는 장동혁 위원장,종로3가 포차거리에서 지지 호소하는 장동혁 위원장,연합뉴스,연합뉴스,"Tue, 02 Jun 2026 14:18:56 GMT",종로3가 포차거리에서 지지 호소하는 장동혁 위원장 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBVbE9TcVUyXzJFUDI3VzBfRlV1Y290V2xGa2ZuUDZ3WkZib0FSeXdTbC1zdnNSVzRENm85UWNoMWg2ak5rNEl1am5qcjJ0X3pqa01Wd0lFZFNIU0hKSzdQNtIBYEFVX3lxTFBVbE9TcVUyXzJFUDI3VzBfRlV1Y290V2xGa2ZuUDZ3WkZib0FSeXdTbC1zdnNSVzRENm85UWNoMWg2ak5rNEl1am5qcjJ0X3pqa01Wd0lFZFNIU0hKSzdQNg?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-16.0,7.0,,,,below_absolute_quality_floor,-16.0,policy_legislation,,,
