id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유,v27_event_key
739,정부/국회,정부_국회,공정거래위원회,[현장의 시각] 중복상장 막자고 급한 기업 돈줄까지 끊나 - 조선비즈,현장의 시각 중복상장 막자고 급한 기업 돈줄까지 끊나,Chosunbiz,Chosunbiz,"Mon, 13 Jul 2026 07:05:00 GMT",[현장의 시각] 중복상장 막자고 급한 기업 돈줄까지 끊나 - 조선비즈 Chosunbiz,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNcG5aQl9QMGVXU0hXUkJheFJpSGRyM2MwVWptRVdpLVJNSktESFhXMm5EbjRoeWJwbnlmZ1NfWWlDMlpURFAzeHd1ZWMyTEZHM0ZCRFNXa2hSVGxtTDRtYmhYOGpHVXFtbncwSHRwSDNZajFWY2IxRHo5dm9BOVNHYnFwZk0ta1FMRXR30gGfAUFVX3lxTE8zS195aUQxZVpUSE9qTDg2WXRLQy1SVjVTSkJ3RUIyY1VnNEloa0N6WnBlaFoweS1yZGh4c2tWNXdDZEZyYW1vdUpMWTBKRFo4UzJqZWlpSm5ldEtPTkNsemhUbFBhMlVDamt5NVR0bVdvZVJULWR2UTRHWUFiVXJfdEc4cE50eGxqRUp4cXduaF9FSVhOWExZbEZWc21qVQ?oc=5,google_rss_공정거래위원회 site:chosun.com when:2d,-155.0,-38.0,strategy_mna_governance,strategy_mna_governance,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-155.0,"policy_legislation,strategy_mna_governance",government:general,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:현장의 시각 중복상장 막자고 급한 기업 돈줄까지 끊나,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:현장의 시각 중복상장 막자고 급한 기업 돈줄까지 끊나,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
1417,정부/국회,정부_국회,과학기술정보통신위원회,"민주당 과방위원 ""국힘, 국회 안에서 국민 평가 받아야""",민주당 과방위원 국힘 국회 안에서 국민 평가 받아야,v.daum.net,v.daum.net,"Mon, 13 Jul 2026 06:07:48 GMT","민주당 과방위원 ""국힘, 국회 안에서 국민 평가 받아야"" v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE9BUkk4Mjh6X3pGbVNBSzFvdDNZMnU3b0JOeG9UN1pUMzdLbkp3ZnVPdmFSeTVxSXpyWkZCQ2VGc1c2bzB1MXc?oc=5,google_rss_과학기술정보통신위원회 when:2d,-155.0,-38.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-155.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:민주당 과방위원 국힘 국회 안에서 국민 평가 받아야,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,2,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,OFF_TOPIC,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,self_filler_reference:민주당 과방위원 국힘 국회 안에서 국민 평가 받아야,self_filler_reference,weak_gov_basis:no_public_actor_action_domain,,,
1415,정부/국회,정부_국회,과학기술정보통신위원회,"“국회가 멈추면 성장도 멈춘다”...민주당 과방위원들, 국민의힘 국회 복귀 촉구",국회가 멈추면 성장도 멈춘다 민주당 과방위원들 국민의힘 국회 복귀 촉구,미디어인천신문,미디어인천신문,"Mon, 13 Jul 2026 04:41:00 GMT","“국회가 멈추면 성장도 멈춘다”...민주당 과방위원들, 국민의힘 국회 복귀 촉구 미디어인천신문",https://news.google.com/rss/articles/CBMiakFVX3lxTE42Y2dYczFfMGY0T1lEdDBGcHJScDhEa1JBdnhyak5kMFdXTW5DN2dha181NHFwRlhmbEhFYWJjMXhaMVVLazJvbHhNSkZqUmtEUGpPY051YVAycUlrSU1mWVFDSDJUbDBVcEE?oc=5,google_rss_과학기술정보통신위원회 when:2d,-155.0,-38.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-155.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_appointment_governance,government_appointment_governance:국회가 멈추면 성장도 멈춘다 민주당 과방위원들 국민의힘 국회 복귀 촉구,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,government_appointment_governance:국회가 멈추면 성장도 멈춘다 민주당 과방위원들 국민의힘 국회 복귀 촉구,government_appointment_governance,weak_gov_basis:no_public_actor_action_domain,,,
978,정부/국회,정부_국회,금융위원회,"與 ""보완수사권 폐지 보완책 논의…검경 유기적 수사 설계""",보완수사권 폐지 보완책 논의 검경 유기적 수사 설계,연합인포맥스,연합인포맥스,"Mon, 13 Jul 2026 04:17:52 GMT","與 ""보완수사권 폐지 보완책 논의…검경 유기적 수사 설계"" 연합인포맥스",https://news.google.com/rss/articles/CBMicEFVX3lxTE5rWXZUVEVxOHFzNnM3QXl1SjlXbE9Oem01Tjg0cjA3V3hWNll6bWRqdWJFYVZzVlZJTmJ4UXUtSUktQmh4MnhKZG9vV0NoSUFwbndQQ2xlMDdxN0ZxQnFJYzF5OV85Zm5wd1ZLQ3IyVjk?oc=5,google_rss_금융위원회 법안 when:2d,-155.0,-38.0,legal_regulatory_enforcement,legal_regulatory_enforcement,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-155.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:보완수사권 폐지 보완책 논의 검경 유기적 수사 설계,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:보완수사권 폐지 보완책 논의 검경 유기적 수사 설계,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
1422,정부/국회,정부_국회,과학기술정보통신위원회,민주당 과방위원들 “국민의힘 국회 복귀해야”,민주당 과방위원들 국민의힘 국회 복귀해야,세이프투데이,세이프투데이,"Mon, 13 Jul 2026 04:03:52 GMT",민주당 과방위원들 “국민의힘 국회 복귀해야” 세이프투데이,https://news.google.com/rss/articles/CBMiakFVX3lxTE93dzg2bVdoS015dklyRFlGM091T0FzTlJoSFhTX2d1b09wY3BKODkybzluN1A0M0VPVUhoSHd3NVBaemRYZUJEcDVqZHlYV2k1VVZ5YzFFaVZLSFhyWWJHZWNKQXlic1hEclHSAW5BVV95cUxQLWtqZ2l2YlNQVjBqTnU0bEtZMUJSZVBsSDZ4OEtrNjYzNWVaUFoxMTJrbzJXcHNQTW9icThJdl9NTmNSdDhhT2EweFdrYlpacGVELWIyZDhQTXZqRi13ejd1QzZOLVVyR0Z2R29fUQ?oc=5,google_rss_과학기술정보통신위원회 when:2d,-155.0,-38.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-155.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_appointment_governance,government_appointment_governance:민주당 과방위원들 국민의힘 국회 복귀해야,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,government_appointment_governance:민주당 과방위원들 국민의힘 국회 복귀해야,government_appointment_governance,weak_gov_basis:no_public_actor_action_domain,,,
1514,정부/국회,정부_국회,플랫폼 규제,‘가짜뉴스법’ 규제 명단에 디시인사이드…최초 조사엔 없었다,가짜뉴스법 규제 명단에 디시인사이드 최초 조사엔 없었다,더퍼블릭,더퍼블릭,"Mon, 13 Jul 2026 04:02:52 GMT",‘가짜뉴스법’ 규제 명단에 디시인사이드…최초 조사엔 없었다 더퍼블릭,https://news.google.com/rss/articles/CBMib0FVX3lxTE5kaWZ4TmdZUzl0ZGh0bWNVLS1Bd2dfVVRtZGttYzFtQ1dZQWtETEw0MmU2SWxpUXZLZlRDbXJqWHY0Ql9FakNadFV6Y2xKSDU4VlBGRF9aZDdXajZ3NU83WXlKeFRiODFhTUhSb0l0WdIBb0FVX3lxTE5kaWZ4TmdZUzl0ZGh0bWNVLS1Bd2dfVVRtZGttYzFtQ1dZQWtETEw0MmU2SWxpUXZLZlRDbXJqWHY0Ql9FakNadFV6Y2xKSDU4VlBGRF9aZDdXajZ3NU83WXlKeFRiODFhTUhSb0l0WQ?oc=5,google_rss_플랫폼 규제 when:2d,-155.0,-38.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,official_action,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-155.0,"policy_legislation,market_power_platform",government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,government_regulatory_enforcement:가짜뉴스법 규제 명단에 디시인사이드 최초 조사엔 없었다,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,government_regulatory_enforcement:가짜뉴스법 규제 명단에 디시인사이드 최초 조사엔 없었다,government_regulatory_enforcement,weak_gov_basis:no_public_actor_action_domain,,,
1750,정부/국회,정부_국회,AI 저작권,"""내가 만든 AI 이모티콘이 한정판 굿즈로!""",내가 만든 ai 이모티콘이 한정판 굿즈로,드림투데이,드림투데이,"Mon, 13 Jul 2026 01:40:48 GMT","""내가 만든 AI 이모티콘이 한정판 굿즈로!"" 드림투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE9Rc1JuaE5ReFZXd3pZWmMtODNiN1BmcFJiOFNySUZCMzRhT2VLd0dHczdqVVA4Vk5zME83S3ZNVEtZV0dBSHhXdmZGLWRRaUk5d3dHRjZhVmZkdUlaYWRpd3RPaHRTbXFZUHc?oc=5,google_rss_AI 저작권 when:2d,-155.0,-38.0,"ai_infrastructure_security,self_pr_promo",ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-155.0,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:내가 만든 ai 이모티콘이 한정판 굿즈로,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:내가 만든 ai 이모티콘이 한정판 굿즈로,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,,
715,정부/국회,정부_국회,공정거래위원회,지주사 규제 완화 … 하이닉스 호남팹 외부투자 유치 가능해진다,지주사 규제 완화 하이닉스 호남팹 외부투자 유치 가능해진다,매일경제,매일경제,"Mon, 13 Jul 2026 14:00:11 GMT",지주사 규제 완화 … 하이닉스 호남팹 외부투자 유치 가능해진다 매일경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBWT0lxOVZTWjVjZnlMMkE3Q3p1Y1EyXzM0djAza180T20yQUNqWWFfYWxwQ0Z6czZDWlB4WUhXWjZUNnZ5d045aGY4MElYWTZzOUlOTHJn?oc=5,google_rss_공정거래위원회 site:mk.co.kr when:2d,-155.0,-41.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-155.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:지주사 규제 완화 하이닉스 호남팹 외부투자 유치 가능해진다,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:지주사 규제 완화 하이닉스 호남팹 외부투자 유치 가능해진다,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
717,정부/국회,정부_국회,공정거래위원회,"무협 ""외국인력 정책, 숙련·정착 중심으로 패러다임 바꿔야""",무협 외국인력 정책 숙련 정착 중심으로 패러다임 바꿔야,매일경제 마켓,매일경제 마켓,"Mon, 13 Jul 2026 08:27:06 GMT","무협 ""외국인력 정책, 숙련·정착 중심으로 패러다임 바꿔야"" 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTE52V3RKOUdkVWpBdGxqMFJkZGZSc2NVcGxReWVBemhFYlREdG9PdlY1V1phejZpV3laaTJzMTJqbzlfOFlfeHZsMHZWMkVJM21aTFE?oc=5,google_rss_공정거래위원회 site:mk.co.kr when:2d,-155.0,-41.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-155.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:무협 외국인력 정책 숙련 정착 중심으로 패러다임 바꿔야,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:무협 외국인력 정책 숙련 정착 중심으로 패러다임 바꿔야,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
764,정부/국회,정부_국회,공정거래위원회,"김민석 ""당대표 교체 못하면 李정부 흔들려…확장 덧셈 정치 시작""",김민석 당대표 교체 못하면 정부 흔들려 확장 덧셈 정치 시작,파이낸셜뉴스,파이낸셜뉴스,"Mon, 13 Jul 2026 08:03:21 GMT","김민석 ""당대표 교체 못하면 李정부 흔들려…확장 덧셈 정치 시작"" 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE91ZWUyckswZEh4M2U3NTQ4MHBnblFqc2E2M0dnNFNTQ2xEUlR0ZTZrQ2hNMDc5TjVaZk93UVdSS0oxeU5pYm5ha0EyRkxYTUZKQ3ViM2xRSG83dw?oc=5,google_rss_공정거래위원회 site:fnnews.com when:2d,-155.0,-41.0,leadership_change,leadership_change,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,direct_risk,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-155.0,"leadership_change,policy_legislation",government:general,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:김민석 당대표 교체 못하면 정부 흔들려 확장 덧셈 정치 시작,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:김민석 당대표 교체 못하면 정부 흔들려 확장 덧셈 정치 시작,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
765,정부/국회,정부_국회,공정거래위원회,“규제로 집값 잡힐까”…릴레이 토론·업무보고 ‘정책 슈퍼위크’ [부동산 정책 대수술 예고],규제로 집값 잡힐까 릴레이 토론 업무보고 정책 슈퍼위크 부동산 정책 대수술 예고,헤럴드경제,헤럴드경제,"Mon, 13 Jul 2026 02:17:51 GMT",“규제로 집값 잡힐까”…릴레이 토론·업무보고 ‘정책 슈퍼위크’ [부동산 정책 대수술 예고] 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE1SOGxyZXZOWGU4ZGxFbm5yNkc3b3MxNTU1cDY2RzJqUGpQQk5YN3BPUlg3RlMyWFZ1ZFp0NkV4YUVTQ3E0b1EzelltLU1qdzNTY1BaVkF3?oc=5,google_rss_공정거래위원회 site:heraldcorp.com when:2d,-155.0,-41.0,policy_legislation,policy_legislation,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,general,,review_scheduled,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-155.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:규제로 집값 잡힐까 릴레이 토론 업무보고 정책 슈퍼위크 부동산 정책 대수술 예고,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:규제로 집값 잡힐까 릴레이 토론 업무보고 정책 슈퍼위크 부동산 정책 대수술 예고,government_general_low_relevance,weak_gov_basis:no_public_actor_action_domain,,,
1745,정부/국회,정부_국회,AI 저작권,"강원대, AI·SW 융합 프로젝트 경진대회 개최… 73개 팀 참여",강원대 ai sw 융합 프로젝트 경진대회 개최 73개 팀 참여,전자신문,전자신문,"Mon, 13 Jul 2026 00:29:50 GMT","강원대, AI·SW 융합 프로젝트 경진대회 개최… 73개 팀 참여 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE42THRvZ2ZQVWRjMVBaZjB2eWFEMlVodEYxdUF0a3hJc3BDYXlnY2E2RWlmV1RtVWFaZTQwVjI2c1I0N3lkUHN5WjhhQm42Zw?oc=5,google_rss_AI 저작권 when:2d,-155.0,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-155.0,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:강원대 ai sw 융합 프로젝트 경진대회 개최 73개 팀 참여,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:강원대 ai sw 융합 프로젝트 경진대회 개최 73개 팀 참여,government_ai_core_policy,weak_gov_basis:no_public_actor_action_domain,,,
