id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v26가드레일사유
1803,정부/국회,정부_국회,과학기술정보통신위원회,"경찰, 위증 혐의 쿠팡 박대준 전 대표 재소환",경찰 위증 혐의 쿠팡 박대준 전 대표 재소환,연합뉴스,연합뉴스,"Tue, 09 Jun 2026 20:32:14 GMT","경찰, 위증 혐의 쿠팡 박대준 전 대표 재소환 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9Zai1WTEhfN1VNSW5BZmxIWTBlMnZqTjJzS3FlQ21RUENPNDFYWHpUejZzYkF5TlQ2QXZUa18yWU4zREdXX2NaYnVJdE1oNUhLZXR4SHpEY2VQNV85U0NOddIBYEFVX3lxTE9Zai1WTEhfN1VNSW5BZmxIWTBlMnZqTjJzS3FlQ21RUENPNDFYWHpUejZzYkF5TlQ2QXZUa18yWU4zREdXX2NaYnVJdE1oNUhLZXR4SHpEY2VQNV85U0NOdQ?oc=5,google_rss_과학기술정보통신위원회 when:2d,-154.0,-41.0,legal_regulatory_enforcement,legal_regulatory_enforcement,쿠팡,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:leadership_service:coupang:leadership_service,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,-154.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:leadership_service:coupang:leadership_service:general,global_incident:leadership_service:coupang:leadership_service,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,global_incident:leadership_service:coupang:leadership_service,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_DOMESTIC_PUBLIC_INFRA,domestic,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:leadership_service:coupang:leadership_service,comp_domestic_public_infra,,weak_gov_basis:no_public_actor_action_domain,
708,정부/국회,정부_국회,과학기술정보통신부,"정부, '피지컬AI' 핵심 기술 독자 확보 나선다",정부 피지컬ai 핵심 기술 독자 확보 나선다,연합뉴스,연합뉴스,"Tue, 09 Jun 2026 20:07:31 GMT","정부, '피지컬AI' 핵심 기술 독자 확보 나선다 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5mWnZEUWhCU0dEb0lfOG5JNm5ONVZPV0xVd3NMVkctc1NSNEZRSzI0bjBZUDVPMDJjdlQ1RUFlZlM0SFZxZXVYQmtPMkVXMlJZNXRKSnc1anI1aVp5ckt6SdIBYEFVX3lxTE5mWnZEUWhCU0dEb0lfOG5JNm5ONVZPV0xVd3NMVkctc1NSNEZRSzI0bjBZUDVPMDJjdlQ1RUFlZlM0SFZxZXVYQmtPMkVXMlJZNXRKSnc1anI1aVp5ckt6SQ?oc=5,google_rss_과학기술정보통신부 when:2d,-154.0,-41.0,ai_infrastructure_security,ai_infrastructure_security,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-154.0,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:정부 피지컬ai 핵심 기술 독자 확보 나선다,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:정부 피지컬ai 핵심 기술 독자 확보 나선다,government_ai_core_policy,,weak_gov_basis:no_public_actor_action_domain,
1349,정부/국회,정부_국회,금융위원회,"안동시 학교 밖 청소년, 커피 시음회 개최",안동시 학교 밖 청소년 커피 시음회 개최,한국시사경제,한국시사경제,"Thu, 11 Jun 2026 00:31:06 GMT","안동시 학교 밖 청소년, 커피 시음회 개최 한국시사경제",https://news.google.com/rss/articles/CBMiakFVX3lxTE5xWG5NcVpNZ0dUbXlZSjNtbjg3dFpEbmtNN2N1b0xXWmRvVXoweDVlNGoxMFNNZFN6N1czZlJtX3BGcExicm14ZFA5ZW9pWEVNQTQ4WG5lLW5pVjJlRkdmMjk2end3Mzh6cmc?oc=5,google_rss_금융위원회 개인정보 when:2d,-154.0,-41.0,deepfake_youth,deepfake_youth,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-154.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:안동시 학교 밖 청소년 커피 시음회 개최,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:안동시 학교 밖 청소년 커피 시음회 개최,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
1112,정부/국회,정부_국회,공정거래위원회,1분만에 예약취소해도 '환불 불가'…충북 캠핑장 60곳 실태 조사,1분만에 예약취소해도 환불 불가 충북 캠핑장 60곳 실태 조사,연합뉴스,연합뉴스,"Wed, 10 Jun 2026 22:11:02 GMT",1분만에 예약취소해도 '환불 불가'…충북 캠핑장 60곳 실태 조사 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5HNmt2N1A0ZzNQanNhSkZ6SDYtZVQxN1EwYTZDc0ZGaHEwdDM4LTc4NEpwUjJWLVBRT2xIWEM0TVRyZTgtNFlkOWZYd1FHWkdWdk1QMExTLTNQVGIyZ2gzetIBYEFVX3lxTE5HNmt2N1A0ZzNQanNhSkZ6SDYtZVQxN1EwYTZDc0ZGaHEwdDM4LTc4NEpwUjJWLVBRT2xIWEM0TVRyZTgtNFlkOWZYd1FHWkdWdk1QMExTLTNQVGIyZ2gzeg?oc=5,google_rss_공정거래위원회 site:yna.co.kr when:2d,-154.0,-45.0,,,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,24.0,published_today,official_action,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-154.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:1분만에 예약취소해도 환불 불가 충북 캠핑장 60곳 실태 조사,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:1분만에 예약취소해도 환불 불가 충북 캠핑장 60곳 실태 조사,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
1181,정부/국회,정부_국회,금융위원회,"이억원 금융위원장 ""고역량 금융사 망분리 규제 연내 해제""",이억원 금융위원장 고역량 금융사 망분리 규제 연내 해제,jabon.co.kr,jabon.co.kr,"Wed, 10 Jun 2026 06:30:00 GMT","이억원 금융위원장 ""고역량 금융사 망분리 규제 연내 해제"" jabon.co.kr",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9yUktVS2dBWWlndjYyTWNVX0tkNGR1NGpjamdhbXBJeDFFMm1iWTNQVmhCbUdUMy1ZNlpLcm9ObG8wQzJUY3NZWmZkT2MwRHFneFBsRjdMUHUyZng0d2Vpc3NNT2J1UDQ?oc=5,google_rss_금융위원회 when:2d,-154.5,-35.5,policy_legislation,policy_legislation,금융위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,general,event:금융위:policy_legislation,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,-154.5,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_appointment_governance,government_appointment_governance:이억원 금융위원장 고역량 금융사 망분리 규제 연내 해제,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,government_appointment_governance:이억원 금융위원장 고역량 금융사 망분리 규제 연내 해제,government_appointment_governance,,weak_gov_basis:no_public_actor_action_domain,
1056,정부/국회,정부_국회,공정거래위원회,"K팝 팬클럽 멤버십 환불 장벽 허문다…공정위, 엔터 24곳 약관 손본다",k팝 팬클럽 멤버십 환불 장벽 허문다 공정위 엔터 24곳 약관 손본다,nanamcom.co.kr,nanamcom.co.kr,"Wed, 10 Jun 2026 03:07:26 GMT","K팝 팬클럽 멤버십 환불 장벽 허문다…공정위, 엔터 24곳 약관 손본다 nanamcom.co.kr",https://news.google.com/rss/articles/CBMibEFVX3lxTE1QSk1hWDc2UWUtZ2NSQzU5ay1QRWJqdDBsek4xdGt1ZTNlWWxwZm11U3JQMnZNd2FmTFdLOWlKb09TdEg5OGItV1NRSkF3ZWZVdVA4U3Q4RUNLeWlUMWJBeTVEWXBWNU1sTWY3NA?oc=5,google_rss_공정거래위원회 AI when:2d,-154.5,-35.5,antitrust_platform,antitrust_general,공정위,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,general,global_incident:platform_regulation:fair_trade_authority:platform_regulation,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-154.5,policy_legislation,,global_incident:platform_regulation:fair_trade_authority:platform_regulation:general,global_incident:platform_regulation:fair_trade_authority:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,global_incident:platform_regulation:fair_trade_authority:platform_regulation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,global_incident:platform_regulation:fair_trade_authority:platform_regulation,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
1425,정부/국회,정부_국회,금융감독원,"금감원, 4대 금융지주 사회공헌활동 현장조사…우리금융 착수",금감원 4대 금융지주 사회공헌활동 현장조사 우리금융 착수,한국경제TV,한국경제TV,"Wed, 10 Jun 2026 10:13:00 GMT","금감원, 4대 금융지주 사회공헌활동 현장조사…우리금융 착수 한국경제TV",https://news.google.com/rss/articles/CBMifEFVX3lxTE1kb0s2UnFJWkNRV0M4YkRWVEZ4TzkwZS1PaFZBVUdjSGNxR0E3X01Pc0c5Q1JhazNzeXNYMFVnZlB0SHhqRkxIelRndXRJTzQ4blRMMDRyUW5SRUVXLTlrM3BnSGZ2V3BoTkxacUdUSHBrdWwtNmlKWHhvelc?oc=5,google_rss_금융감독원 when:2d,-154.5,-39.5,,,금감원,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,official_action,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-154.5,,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:금감원 4대 금융지주 사회공헌활동 현장조사 우리금융 착수,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:금감원 4대 금융지주 사회공헌활동 현장조사 우리금융 착수,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
1831,정부/국회,정부_국회,정무위원회,법사위부터 특검까지…후반기 국회 '전운',법사위부터 특검까지 후반기 국회 전운,네이트,네이트,"Wed, 10 Jun 2026 09:05:00 GMT",법사위부터 특검까지…후반기 국회 '전운' 네이트,https://news.google.com/rss/articles/CBMiakFVX3lxTE1IYmRVcXhiVkJ2Wl9kcWxxYWJ4VFZGTXVXWWxCRk0yTjRjZnVSWGY5TW1ZRTF6YzBfODZOQ09mMWdKM2Nnd00xV2MwUVlUY1hVN1Bha2gxa1p2M0ppNnMzZHdJc2NmLXBEbnc?oc=5,google_rss_정무위원회 when:2d,-155.0,-38.0,policy_legislation,policy_legislation,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-155.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_appointment_governance,government_appointment_governance:법사위부터 특검까지 후반기 국회 전운,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,5,4,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,government_appointment_governance:법사위부터 특검까지 후반기 국회 전운,government_appointment_governance,,weak_gov_basis:no_public_actor_action_domain,
1860,정부/국회,정부_국회,문화체육관광위원회,"이재영 증평군수, 국회 찾아 인삼 문화관광 클러스터 국비 확보 총력",이재영 증평군수 국회 찾아 인삼 문화관광 클러스터 국비 확보 총력,충청도민일보,충청도민일보,"Wed, 10 Jun 2026 07:23:06 GMT","이재영 증평군수, 국회 찾아 인삼 문화관광 클러스터 국비 확보 총력 충청도민일보",https://news.google.com/rss/articles/CBMibEFVX3lxTE15VlVfMnZhSE1RZncwQWdKUzhFMlFYdHBDRUYyOFp4UFI5RnBiWk1vVWE4MHFLY3JuV2pUM0xYSUtya0dkNGFOYjVpWWdZWWpJOHg1S21CZTVRMWFuRzJWdmYtWklaOXJidFBUQg?oc=5,google_rss_문화체육관광위원회 when:2d,-155.0,-38.0,policy_legislation,policy_legislation,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-155.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:이재영 증평군수 국회 찾아 인삼 문화관광 클러스터 국비 확보 총력,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:이재영 증평군수 국회 찾아 인삼 문화관광 클러스터 국비 확보 총력,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
1857,정부/국회,정부_국회,문화체육관광위원회,"이재영 증평군수, 국회 찾아 인삼 문화관광 클러스터 국비 요청",이재영 증평군수 국회 찾아 인삼 문화관광 클러스터 국비 요청,충북뉴스,충북뉴스,"Wed, 10 Jun 2026 05:37:15 GMT","이재영 증평군수, 국회 찾아 인삼 문화관광 클러스터 국비 요청 충북뉴스",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9qbkNOTE5NN0RBd3AwMGIyRXpjZWdVLU42di1wbVVJOEJUdHdtZ3lUd2J4VjctSVkyVjdQQVQ3cklheHVqOHRxeld5SkpZaWx1bEIzbHdXMVE4cjVMUFNpMURwMnlUc0k?oc=5,google_rss_문화체육관광위원회 when:2d,-155.0,-38.0,policy_legislation,policy_legislation,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-155.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:이재영 증평군수 국회 찾아 인삼 문화관광 클러스터 국비 요청,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:이재영 증평군수 국회 찾아 인삼 문화관광 클러스터 국비 요청,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
1637,정부/국회,정부_국회,행정안전부,"광명시, 행안부 주관 ‘기본사회 실현 지방정부 담당자 워크숍’서 우수사례 발표… 참가 지방정부 중 유일",광명시 행안부 주관 기본사회 실현 지방정부 담당자 워크숍서 우수사례 발표 참가 지방정부 중 유일,경기매일,경기매일,"Wed, 10 Jun 2026 04:38:33 GMT","광명시, 행안부 주관 ‘기본사회 실현 지방정부 담당자 워크숍’서 우수사례 발표… 참가 지방정부 중 유일 경기매일",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBMalU2amhWenJab0VYNmo4ZjZpYlRKdS1jTDlsLTIxS2lVSkJoZUROOWRyZDN1MlhwMFRVMzRBbFFTWVU5Q1FFWVJMNnNqSDhnZ05pZEZ5YmVtT0pod3Zhalc5UG14aUk?oc=5,google_rss_행정안전부 when:2d,-155.0,-38.0,legal_regulatory_enforcement,legal_regulatory_enforcement,행안부,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,direct_risk,event:행안부:legal_regulatory_enforcement,rumor_or_report,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-155.0,legal_regulatory_enforcement,government:regulatory_enforcement,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:광명시 행안부 주관 기본사회 실현 지방정부 담당자 워크숍서 우수사례 발표 참가 지방정부 중 유일,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:광명시 행안부 주관 기본사회 실현 지방정부 담당자 워크숍서 우수사례 발표 참가 지방정부 중 유일,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
1867,정부/국회,정부_국회,문화체육관광위원회,"이재영 증평군수, 당선 이후 첫 국회 방문...‘증평인삼 문화관광 클러스터’국비 확보 총력",이재영 증평군수 당선 이후 첫 국회 방문 증평인삼 문화관광 클러스터국비 확보 총력,충청신문,충청신문,"Wed, 10 Jun 2026 02:10:28 GMT","이재영 증평군수, 당선 이후 첫 국회 방문...‘증평인삼 문화관광 클러스터’국비 확보 총력 충청신문",https://news.google.com/rss/articles/CBMibkFVX3lxTE1yTkZKZlVfbUVUSXFHcHNOS2lxNlRYNUphOTdBTkQtNXpYcURMWGxjVEIxMXR2S055WUVDLThUZ3dOVENMUXpwRUkxaEJSdEpTLVR0SFpZNVQ0WXNqYmhaYnE5QlZSR3R3ZlNkUDNB0gFuQVVfeXFMTXJORkpmVV9tRVRJcUdwc05LaXE2VFg1SmE5N0FORC01elhxRExYbGNUQjExdHZLTnlZRUMtOFRnd05UQ0xRenBFSTFoQlJ0SlMtVHRIWlk1VDRZc2piaFpicTlCVlJHdHdmU2RQM0E?oc=5,"google_rss_""문화체육관광위원회"" when:2d",-155.0,-38.0,policy_legislation,policy_legislation,,v26_2_government_without_central_public_actor_action:no_public_actor_action_domain,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,-155.0,policy_legislation,government:policy_legislation,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:이재영 증평군수 당선 이후 첫 국회 방문 증평인삼 문화관광 클러스터국비 확보 총력,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:이재영 증평군수 당선 이후 첫 국회 방문 증평인삼 문화관광 클러스터국비 확보 총력,government_general_low_relevance,,weak_gov_basis:no_public_actor_action_domain,
