검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수,제외단계,후보대표점수,원문날짜,날짜검증결과,v20_issue_id,v20_issue_group,매칭대표점수
금융감독원,"[사진]김민재,'흥민이 형 주장 완장 받으세요' - 조선비즈",https://news.google.com/rss/articles/CBMiiAFBVV95cUxNNGwtNEl5cXZXRHJOTllkRmQ1Y0k1UF9BblRYd2ZRSkhpTmNONWdfQU5ZTWlqYXFsS243MXhYLTdUS3NHRkdVMEk5WWN4VExmNk5vcGtPanpGMnNEZ3BtU1RyTTE5ZG9GZmdQMnE4LWlMeTR0bGJzZ3cycXhyOWFxRVlnQ21TZWFH0gGcAUFVX3lxTE5wNG5KQ0Z0ck9NNXVsckJGc2lCWDVWWjVERzlqb0gxY0w0VEJpM0NEUUJnbVRlcjVFbk5SUVlkdU5IaHc3a0hiNzUzQUNJRXhQXzJIZzQ5Vjc3VmNCLVpHWVBuVVQ2ZTU0SWpUajRlMzZnWDN4V0Nid1p3aEQ5MkFVblpZaExONWxBSFNRYkZua1RIVFNHZE05dkRlWQ?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,[사진]2026 어울림 마라톤 - 조선비즈,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNOG1DZlZfSm03NkZ6NkdtOGViTF96WUFtTHVCZjM3WG1yUUpWeGZKRTV6NXNVMnY5ZkJaWUZDRlFjR2NFTGJuLVhJUWl4Z0NndFdVMnVlLWZPd3dmYVgwb0VuOUNoTkR6WXlfN2ROY0d0clNqVkxKZTRwV1pvdXAwNHFtQ0VERkdD0gGcAUFVX3lxTE9UWFBuMi04ODhFMm91ZnFxTHI0cmliRE5Sei1TUTVKa3lVTDJQQTNRUkxER21mQ0JJU2g3LXBIUDVOaEg1NkhQcmF1Y2hNRW50dzN5M2swUkc4SGt5YXhzT2FUQlpzRkcxMTl1TjFVYUNqQ3J2UjBTTHhnTkJoamtJeE1nZUpUbFZiU1B5cFRuQzZIYXRuOTdqVXRsMA?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,"[사진]홍명보 감독,'더 높은 곳으로 이끈다' - 조선비즈",https://news.google.com/rss/articles/CBMiiAFBVV95cUxPVnd2Zjh5T21qcWQ5TDIxa0EyNlM0dldObmptdWtsLUc5d1k0bzh4QVdkSFVya2thSkxKT1BJeDd1alBwN0RURF9zZGpvN1Rkcmw0TllxdUlneHctMEN5dWlPUGtkU0xja2sxdkcxOEVUSGRPbEpEUG9uTjBUdVZUeDh3Q0cyTlRO0gGcAUFVX3lxTE1vOTdLd2JsOFBVNzJDZDRJVEhmYUhDT2VlcnFONkhJcDVFWDgxVTNCRnZWcFZSU2t1UFNJdm41SU9obldOb2dueExTME9NWDljY2JBOWtzZllVZ2Zsdm5IYnhWSlJEWW84bzJDZkpMNFp4NmVwQkRtalgwT2Y2WkgtTVgyT1RYeGducGh1ajlpb3R1UmlFWGtXR3hzbQ?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,[사진]'어울림 마라톤 대회' 인사말 하는 임광욱 다음 부사장 - 조선비즈,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPRjh2UWhOZTBuWFkzSkd5ZW5XY1VvYzV4bVpuN0pTekZqWC1UQURGaU4zZXVLOWF4QjhBQWV3ZFpvMmdwYzdmY0laeUw4dkRGSS1ZT2h5Q0dTaDdzQlVPdWhIOUZaRlY1OHBCX3dsRjl1ckctemltaUd5em9jWU9Ba0NoM01RVjJF0gGcAUFVX3lxTE1QdEhLWEtEUGlGUk8xT0cweE5vWjcxRGtIb0R3cktpVEtkd1lzODJwcVJVOWhySHRIRW9HcHhWN01kV0tKb2dXSk1QSEZqYXJpdmNNRjRERVlZSzllX0Y3RnJUbG9aY01haXRBR29NWXlVTEluMmR3dlNLSTRVSE1LRzg3MlBING5aSVMtcEVCWTlLRjJFbkdRS1pTeA?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,[사진]회복 훈련하는 축구대표팀 - 조선비즈,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNcnY2OXE1Vmh6SHU3bDRaN3NRQUxDcmJERC1TLUpHUkdPeU1GODBZT2N6SVR4RWlWbGFYVkxQaDNVUkl5MUY5dE1QMEZ2MWVkMFQwNEdlcGw1Rk5KZFVYVEozVFhzQXRsVFMyTVQxV1lsanVyU0tZWkltbmYwX1Z2MmxhbGlFcFhF0gGcAUFVX3lxTFBjY2ZvWk1EcHlaMWo4NlhvVVdCUUNrS3EyZHJVcTc2Z3dyalg4Ymd3Q3pTUXFQOWNYZXJmaEx3ckZpY1dpaWZOOGJLTUJZYXU1clBBUElxck5aWmRnZUxqbkVIcUlOUHdmT0VMUVl3eW4yTk1JWGtGUWxyWHNrRHRldjJIUnpaeGR5SVpLMHlYTmdPV1I2ckxJczE2dQ?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,"[사진] 김재윤, 완벽한 마무리 - 조선비즈",https://news.google.com/rss/articles/CBMiiAFBVV95cUxPRm4zdHVUQXNlRWFQWVdaMG4tQnNLSk1aLS1FV2t4NkxjN3c1YS11VlpOYmY2Sm5VUlZydUVvdGx1V1pVOFhoNzl2ZGN3ZkNkdlRLWEtXOTR1VENNMFU2T3BXdk5rTUVrMzFEcjNTem9GaUxqNk1CbmVCeDRlWXFReHVLWHZEbGFO0gGcAUFVX3lxTFBUaWVPbGhkanoybG50Sm02eHZKYm8ybmNvQ2htQmdUVWVYQnV2VjhxemUtU0UyU1VnbUlBMENOajAzMV80QXBXdF9kTjVaUERKWkd2Y0NrWUZzX3I2TVV4WU9TVHZicy1MWjNpUDlSaVQtVktYX3Q2YzNiY1VrVDJtSEVSQjF4Rm55WHk4bHRGOUhFUXVxQ3hiNEFxcw?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,"[사진] 이승현, 승리를 향한 강속구",https://news.google.com/rss/articles/CBMiiAFBVV95cUxNR0luMmx0WWlhTHpHNlBwZ1Zmak94MDRLLW12a201eThuek9VY0hNMGxEXzdOS1Bvc0NoUDVja0YzZFVTYnJSM19qOEU1SHlsM3NrNHV2U09rc1pyOHktRmVVMDZLLUVCQXZscFJLVUZMTVVReFluOUhkRFBjWnZqV3ZRbUN1d1Fp?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,"[사진] 구자욱, 역전 성공 주루",https://news.google.com/rss/articles/CBMiiAFBVV95cUxQN1ZlTTZiaUV5V3FpVXR5anpWYVJSZWdLZXZkblIwWElpbW81RVgtcURLOEE3d2NyQXlrbTNyOFd0ZDNzVWdkZGpuS0lQSmJ5ckFLdUQ0bzVtVEZRTkhrbVFqVERTUXctN1hZTVo3NmNUVFhZOS04X3JESEhzS1JUajhteVlQNVF3?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,[사진] 역전 승리 기쁨 나누는 삼성 선수들 - 조선비즈,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQZUtWSHFIdFFlZFBxMW15QmFtWDV3QkJ6OEhKZ2J4cF9DZlBnaHZDVWdlTUZ2b0NvMHA3R253bjY2SGxIWi1QX2xIcWFFUi1vVmE1eTdJeXRRZTVnM2xSNDc5NnptVXJ1SE1nNC1OdnZBQm9JMTlCYUh5YjBXT2JvZEZPSXFsOENH0gGcAUFVX3lxTE81YTFfMnpBbzd0dWpZVFpreTRnaXVldFNtM3RnalFyWDBiUWJ0UlRuSXFJM2l4Qk8zbWRZTVB4eTNWbVI0ZFFJOTBiRkJCdF84NldIUWtQSDFrUDhEQVpQc19kX1F3TjJmVFotaVRVRWY1RVpnN3BzM2VsTkY2elg3S1VTMkRHQkNoTDUzM1VxYmg2Z3p1dW1NakY1ZA?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,"[사진] 후라도, 승리를 가져온다. - 조선비즈",https://news.google.com/rss/articles/CBMiiAFBVV95cUxQN0tJNzluOEMwV1RyWVBPQzk5TlNfZEp1T1NWR3N0YzlYSHNFT1k1aGtSaEhpT1dFZWhndHg5UkdzV0RxdFEwQkVaNDBIa2FNa1doNUFrS0cyeVlJcjNpY0pJSEhNZ2pTUENqLWRIandEc25NYTEwZlk0ZTdOa2VCeGVDdjcyZGx50gGcAUFVX3lxTE1RaXFPWkdhZnItbFA0aU5maEU1YXFvSXdJWUFzOExMWlA5ejZ4QkRveHRqMmJZbUh3dloyUlJUSUNjMHhBX1JsRVg4ekhSb3FMYUt0d250WXpYYU43Yl9EQzQ4RkpTX3p6VERJbFdxNlhsZTFmYV9XcllUQmIxT0VjN3NjRDFZZkZUSW4tdWV6S19fUURsWkxzWThaNw?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,"[사진]손주영, 5아웃 카운트 완벽하게 - 조선비즈",https://news.google.com/rss/articles/CBMiiAFBVV95cUxPeV9yWG8wUG4wdFBCQ2FkTnRFSkpSVWtEaTdsbDk0cnRMSV9pbXl5Y3hrelpqRzZDNjdsME5UWjVEWE1CbWNmbFF5TzRWNmw4VUZ1MENOM05qZlZkblZJWC12a0FqTVVWcUJ1d1ltdEdiV2tTdjZwSjlPakpiaFc2SFNOTWlrR25x0gGcAUFVX3lxTE51MXJjSDR4NUYtd2wteUoySkJGZjBkUERiaV9SdUx1cGJ0OWpiMjk4MTdiVDJUMUFqcnltOWJsYUFPbW1ROUVWSFJNd3hnaExzLTJBa09QcnhNWEx0dmNiblNBNjh0UXM3VVNZcHkzU1FZYTNITU56T0FOSGtsZ3p3Z2dtTjFoS1pUM19VS0pxdGpwTU1rbUJHY1AzeA?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,"[사진] 김성윤, 역전 성공 하이파이브 - 조선비즈",https://news.google.com/rss/articles/CBMiiAFBVV95cUxQVWEycUdHU0pRV2Rld1ZXZ1NLbDN6bEtQck41UWFnaGdIdDhibUo5dzA4R2tSTDVfczl1VEd5NXloOVJsNmJRMHNGYWloY0RmS1hKS0RROWJ4Qkk2czdnYm9sY3A0cFJxM1VfOTRtQ3dSeVN4d3B1SjZzR3pEOTU0QW1IdHZrdlR30gGcAUFVX3lxTE1EWjk4M2FUZmVZcnhCdm1RUE1FTWozVFIzdERyTldqckd2bkJpQklwa3I4QTdmUUFLQkZpZUxzSE9nN2U0RUhPWW5zNGZIUWhfeUdWNDRLUkFfV0JBSWJiODJsY2hITzNmX3FfNzBwMDl5WUotandEMnBMTXJ3VGNHa3BEV0hVQW1WeExsVV81RzgzZVpKeWhwbDJSWQ?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,"[사진] 박승규, 역전의 안타 - 조선비즈",https://news.google.com/rss/articles/CBMiiAFBVV95cUxQaU82WWtaTENqM25YWFgtU2NzQ2t5N2tLc3FhU2U1WFJacUhlbUN1VlZEZFRIWlBWTThyczJvSWJ1VnVwQXRIUnRQQW5Iek0tX01GdmZDbUVuZGd4YVU0OGlJeGd3OFB5SlliLU9BTHY5enQyLXBKYVJiMnJnWjJLbVhFclp1Z0kx0gGcAUFVX3lxTE9pQWRiSEFaeEQ1b0w5UGhfRDlwUHlFREs1cTNodXA1aGFOZ0hjY2pzRnBIVm5Va015bDVTVnphLS1wREZOQkVQdktpeFI3eG5sUThGb0Z3WEJfby1vWjBqQ0s5cVF2cnV1bEswMmQyUFdxbDd0MDJnMVRCYndTdHNHOEg5T3R0N1RXZ1dpMElZd1lCb3ZJVmhJTURmSw?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,"[사진] 박성한, 이제 시작이다. - 조선비즈",https://news.google.com/rss/articles/CBMiiAFBVV95cUxOV00zZG0yU0Q0aXZaX01TRElnYlJHalVrTFJJemhSY25KUXg3U29wS2o4WDhDcUlRR3pNMWg2ZGhXZW5HOEtMMGM5M2M1bmotSGJoLUVFRVVYX3hXanBjVl9FM0RvSV9veWJ1MWE3NzRvN2FhaG9MN20wR1ZSMmhudlhrZWxSbG0z0gGcAUFVX3lxTE01UEhtNE1wMlNIeTVQM1lvbWNHWWJCSV9iUUhoYXc2TWk4Y1paQTdDVXE5SDBTVVl0SzlDWjZZcGpHV2Npenk4M2dGbEg3UGotdUVpVGRKRXFWeDg2RU9DamJ4WkI0YllPVXFKUzVKOXdYSUNFUU9taW9vRzNudzZidW1LSk9nMFkxQlo5bWhudlhaQXZxQzk2cC1RRw?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,"[사진] 후라도, 타자 압도하는 피칭 - 조선비즈",https://news.google.com/rss/articles/CBMiiAFBVV95cUxNbmNOUmpZcGZnM2JJVHh4MUt6QzlGQ1BQSUpseHVTb0sxdnp3THk1X2NzM1VyazRJU3FUUlFEV211MHlmeTdsYUh1MWtzQU5hOFcwWmNVbFNlSG9lc2NQVU9oQVg2Q0hmY1FnOF9JMWpCS09RUkQyX2dIVGpEZ1l0LTc3Y2w2ekZa0gGcAUFVX3lxTE9pbTgtLW5scjZNUW1DREZnWkFpVWJhRy1QR2pwMEMtQVJ3ZnpSSnVVWEhCenlONXRkVWF0UWtNeGlwSHB3alFMcERLblBCbHVHcEJ1MGlObk83QU5uaGtOc3N0dlV1RzNHbDJuSnhnc0lMU0dETVVRdURMVHhNMHFsMGlfSEUzazhIb1Q3VjB0V09WdjVmNjduV1kwSA?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,[사진] 역투하는 문승원 - 조선비즈,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPQm1vTHc0QkdZTFVSYzZYRlA2NEE5TWFfX1pHUjlseG1zMWN0NWFabFFsVGphX2F4TjhHeF9GeTZsWmU0RU5Ob1RpbmdhSFZPdElWN0lsSFREQjdYMGFNOC1jSExEZjRPT2s2ZlhkWE1sQnRJcmNuVno0X18xS0xwc05fcHduOTVM0gGcAUFVX3lxTE9WUkgxa212OUVGT2JXY0JhakNvb0FnVWt3aEw5eXduVk9hYTBDOGN1QWFicDRWaHFRU1dQRmp3QUM0TGwtLUVhREVKc1JadWN4ZThBRnBTS255dzZ3TThneWpqOXNJa1Q2cU1QSDYtZmY5WUkxRExhcnR5MENKZFJOZUJWSnFVejVWYTlFZjlFVk9UZzVnaFdOTDhIRg?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,[주식 매매 상위 종목 및 환율] 2026년 6월 12일자 - 조선비즈,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQaUx0cE1RbWFuc2JjYXQ5SnNmVXRyTDZGVkI2TmRrWHpmcnEyZDFlRllWRlRmZTA1QnpQdUF3VndzeWdqaGk3MWdTNHo1c0hKeGdqTjhzVUVlcVpxYkxJSEgta3h5VXJyWjl4WTlGUENVZGZjVk9aZFRNVk1jVVNROXotZjZuMTlv0gGcAUFVX3lxTE1ab2hQdXNTTXdQYVhwSW5OMFAzZVlQNFYzWkdmZkh0cENnTnVXVllfRjQ3a29FdnRYcXV4YU5MdFZxQnlOeWNId2syNzZkT01yWjlfS3RLWDZmUEVIeHNJOWM4dTlqWDItaWNPNk9kc1IxY2FWZVdUeF9hRHJyYnpHRjgyYUZ4TFhFMWZjUS1WTmJhSmZOalFST1RITg?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,,,,,,,,
금융감독원,"[사진] 베니지아노, 공 끝에 실은 혼신 - 조선비즈",https://news.google.com/rss/articles/CBMiiAFBVV95cUxOMHZVU3ZEM3RXWFFpem1DMG5wSWI2bkNYdE8wQXBvSks0cjF4YmtFY0lNU2FlSGpmSGt2eGlZazlPOEthQW9OY3RHTE1JMWlMUkFzNEVOdkdjYlh0enR0b1hMZ0VxSThJUEl5MEdsRlF5RFI3VkZhWVNmV1BJcVZsWHFua0ZTTlVY0gGcAUFVX3lxTE5DRktQT0dfWjVTRWppbG5kUnRyVERBSUdXVmQtUWNTYWNsNWhLRmZXYkkzbDdkblE0NnpSUkV2ZUFZSlo4OFp0YmpYdzlPajd6bWZ0aFRvaVJfSUh3Q1RYSWtFM0xtVzJaUzluWk5PZjRqQVpjM2hXLUYyVlVJVnh0clhPUDBLcG82bzg4NGViZ1YzOWpNVy1wX0doTA?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,"[사진] 정준재, 미소와 함께 득점 - 조선비즈",https://news.google.com/rss/articles/CBMiiAFBVV95cUxOa01yZVJiTDJpckVsamY3NDFPZlo0TVZtdGp5Wm4xUmRkOFd5ZVFVWXJaMjBBSUxMUGU3RVRjMXhLblBWNGpXRzQzSXVPVnBqd2hzMnpjR2g5UENlU1NSemNNTlpEbjdtcjlVdXptR3VYVGVRbmZ1empWUi1yQzZaa05pSl9Kb0kw0gGcAUFVX3lxTE8taTN3cXdxRFJ1bF9VWkxuN0JHclZuMWkwV21sTXNqSTlfMm1rNHVUZ3dWdDlSVDdBSFc0VmRGcmZObFd3dlJKbkZ3V0RMcjJGNFdvQWtFZ3BtYWJYZE9OajVweWVVcVNMTzlkSlpobUdKMjMzaTN0NmtoVVFsUFdlSG1rOGhMck9pZlhjU2xjQzk1V2FVSVRORDJQVQ?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,[사진]경기 후 손흥민에게 주장 완장 건네는 김민재 - 조선비즈,https://news.google.com/rss/articles/CBMiiAFBVV95cUxORmlSMmw5cUtsM2d5SGVsd1RKTmQ4eEVoQ1M3MnREQ0FCWEhBcWZZa0d3T0JaSFpfOGRnTUk0TnNGUGxURmVUX1N5YzcyaktHeFAtQjhHV3VsUXhoSjJqQkpuVkVYY1pOaEF5ZkVQVG1oOWV6b3ZOdmc0b2lkU01NcmN4Yzh5NExi0gGcAUFVX3lxTFAydllBbWxZempYdU1abkpINnczTmJQRUs0RWNFcVpFUDlNcDJVSGszcGVGaUVXbzNTQUZkUXQtMmZqVUtUNjBsRG9QVlNlbk1GWEctSGJsOTI2STRSNlhHYmxEbElHVWYxM3JZOHRCZy1PdndqeDJnbDczS3BpZ1NDZFA5ZzExZXJjM3NacU8zUnkxakU4U2w0c3o5aA?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,[사진]하품하는 오현규 - 조선비즈,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOd3pKVGE5cEszRlBJZ1B2akk3YV9DYzNILTNCX2cwMHRXZk1vR1NrZHJRb0N4MnBEbC1odEdHMlR5T0kzUWh5RXpXMUFUd1RKOGxDcFVDeXNyX2p3Nkh2eUFRT1diN2VVNU5XdTdvZjFGWFZXWUN6bmN6alhGWXVtb0RTU1dzenQy0gGcAUFVX3lxTE9WUVdVaF93d01RejRYU09SWkV1ZWo2aE5FekdMbjFLaDllTzc1enBfS01WMTFQbkhKTjY0aVpQeXBQX0dUWTF4YUJqRHc1c2hWWFBZRkdFNDRaTWFLYkRmVUg1ZXhNNkZ1VVJfWjB4XzNsbEtBTjQ5aHZNcFRjak5KTzBkZlFwYlRQTDFyUUJOQ2pReHZEbWVLRTFLLQ?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,"[사진]윤기욱,'멕시코에서 구슬땀 훈련' - 조선비즈",https://news.google.com/rss/articles/CBMiiAFBVV95cUxORGNQXzdONWp3YnMzSlBaZlVXcGpXWVVOOERnT21UN0ZRRDNUYlFJbzVlbFFhc2JTUG9iN2R5MFE1QzY4cDVDR1Q4Z01CVVUxREF6SmN2TDRhSzJzellEOUtwMVFHdlc4Zy1FM1phampqbGpXUHVGeDJ5MkhuT045aUlVWDlsWUtr0gGcAUFVX3lxTE4zbVlUX3JYWjZ1WFJZaUdQLTYwTk1fZi1qTUpNUWRJazhXQ1Z4Q2RJQlI2eTRLdjR0RnVLMHNjUUlXTlhLWXBXaHZzWmdrSWsyMnRLeWlJVWV3T0U2eTFxSnVIb2VlVEFfZm5nZndLblJYNmYzN1hrWUtEYlVRcVFXTEcwRXdoS24yNGw4bWhsOHFjeXpNa2JCMnZJTg?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,"[사진]멕시코 축구팬,'함께 32강 갑시다 대한민국' - 조선비즈",https://news.google.com/rss/articles/CBMiiAFBVV95cUxOSVIxZHItRUhQN3JWaklBbDV3Ry0tTDdkUmUwem9mb2h1c1FWOUNHX0habk16emRMZFM0cWNLVlZ2dVNCWUNSbTZvN1NmWFoyQnZ6RFJReWZJRHlfWUx6YVRFN0I2R3hnS05adVBGcG1RSmpIbTBQaVVCQS1UMTUzbDA5aFc5bjdy0gGcAUFVX3lxTFBHS1l6S1cza1RZb05ON3Y5M2hEWV9EVmtWMVlJZUxqLVJRZFJ0bm8yR0FleG1XX3Y3c1kxRmNyczh6Z25SdGJocEh6OGJuZWRwTXRENU9Sb0JBSl84c0hQU1pFdzFISHlsSnFtQnVuN3hndG00QkZVMmdXZU1pNHRWal9Ba2V4RlozcktXeE56T1I0YXE5ajJja2RqRw?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,"[사진]황희찬,'진지한 패스 게임' - 조선비즈",https://news.google.com/rss/articles/CBMiiAFBVV95cUxOSTk4cFFIY1RvYWZTZmk3aGFwbF81S2hPTmhJbVFCUzQwM1VKQi1mNXdJZVpEWkVVUUVVdmpaekl5Zzhpd0FzcElVTzByZFdPSThkbk9UcVZaZUJ5X3BsUUdtVmRsVnBSb2d3bS1kNWhzeTc2OG5tdEFPTm9oUkRDbEQzYU1YeVdl0gGcAUFVX3lxTE9zS3oxNXg2T25ueVFxb0lnQ3ZFcHkyRGwzdUUydTUxa21fYUE2ZmtzdDBBV0xHejlBbEhlekkwd3FaMGNmWlRNWGxPR0VsVTFnOHJSVlU4VWlpUEhMcjZRZ1hkYlhuWlhiWC1CQVBfdlBjMWV5Q3lmdG0yb0xjX2dLaTBIck0yd19NOFJkUXdXanpHWnNMd2xxWnRheA?oc=5,Chosunbiz,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,,,,,,,,
금융감독원,"[단독] 한성숙, 첫 현안보고 재경부·기획처...‘민생 총리’ 행보 시동",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBkcXlJdE50bkR1WWFrT1p1SVhjOWkyaURvbEpna2swZmVoRGRaQjhkWVN5TElKVkIzZnFieUVYbmFXMEJzLVBxeXR6QmdsTUxUMlRN0gFTQVVfeXFMUGRxeUl0TnRuRHVZYWtPWnVJWGM5aTJpRG9sSmdrazBmZWhEZFpCOGRZU3lMSUpWQjNmcWJ5RVhuYVcwQnMtUHF5dHpCZ2xNTFQyVE0?oc=5,서울경제,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
금융감독원,"스페이스X 1주도 못 받은 한국 투자자...""청약실패 왜?"" 금감원도 나섰다 - 머니투데이",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5wWm1rT2daNFVmUTV3OE1mQzNwdVVzYXpxejlRNjFNU1VHbDJyVE83RzBFdE9YSVBnR2ZJNUxCNEF4SnZHWXpGN1FpYkdCbEdVcVd2YkJSeHd5NzR6UW5tVDJhQjlZclhW0gFuQVVfeXFMUE5uUDFOYnZHZnp6NWZabEdyZkxrS0VjWHM3NWJEWWYwRWNFV2Z0Q1JId3NRcE9hZy1NZHJjMjZxVW8tampYX05FV0FBWlVpX1dJZ0VRNHFGMk10TmdGeEhLUF8zVE9aY1U5LXZfSHc?oc=5,머니투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
금융감독원,"금감원, 회계법인 감사들 불러 ""수임 경쟁보다 품질 우선"" - 머니투데이",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1kUTZKV2EwNkc3SURkYlppamh5TmF4UkNNZE1YcDBjZGxVSTBPcmJ3SnMyNkI0bHJ1N2hpOGZkRW54VjQxQ0ItVzFOakwxV2VzdmE4RjkySVBqeEVacnFEN3A2Z21lcFA50gFuQVVfeXFMTTNxN0Q5Ymt0Nm5IQ0VOS1RWd1JoS0o4SUlGLTZJc090LTVybWZfWlV0V3h2V21YcXBXdFIzNmphZUVHU2RTNnlVT3FSSjE4cGhMRzNuYWZoTlpzSEZRRkR1YjlaSEhSNWtQRDR2c1E?oc=5,머니투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
금융감독원,"AI·블록체인 금융인재 키운다…서울시, 핀테크 아카데미 14기 모집 - 머니투데이",https://news.google.com/rss/articles/CBMib0FVX3lxTFBBQjlUem9QelBUT3pwSF91aUhCWlhFRWJSaVQ4RzItSUZZY0U1S2IydkdpcEZFbHBEUkNiTTU4UFMwZHNaeEVzODF0c0xwa3g5X2ItZGJ0T0Y4LWo0SEdHcjNsakN1cHdqR2Y1M2VIVdIBb0FVX3lxTFBBQjlUem9QelBUT3pwSF91aUhCWlhFRWJSaVQ4RzItSUZZY0U1S2IydkdpcEZFbHBEUkNiTTU4UFMwZHNaeEVzODF0c0xwa3g5X2ItZGJ0T0Y4LWo0SEdHcjNsakN1cHdqR2Y1M2VIVQ?oc=5,머니투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
금융감독원,"이찬진, 금융사 불시 모의해킹 훈련 점검…""핵심 경영 리스크"" - 머니투데이",https://news.google.com/rss/articles/CBMia0FVX3lxTE9NRnZsUmVNMFB3TWlDTE40NHU4TldvMzhVR0FBaGtqNmo1Q3Y2czJJODhTRGN3MVU4ZkF0dWhnNC1tYlJJTmJwVUZUNVFFM3Y0ZzQ4MzRtLVBRV3FsSFJLVjZyOWdRd2hiYjJN0gFwQVVfeXFMTUJfRC1fa2dfMk9QNGJOXy13RnQ0WTAwbDV1eGFiQU40bnRLd2RISy1nRGpZQ2k0NXdtRTBGZUFmYUotUVduaF9SQ0ZodWVZRExlREtwQzhia0xjSWZLa2NiZkhTMk9Bc2FPVjNUMm5QRA?oc=5,머니투데이,CURRENT_COLLECTION,canonical_seen,,same_normalized_url,,,,,,,,,,,,,
