id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
1502,정부/국회,정부_국회,문화체육관광위원회,출국납부금···그때는 맞고 지금은 틀리다?,출국납부금 그때는 맞고 지금은 틀리다,트래블데일리,트래블데일리,"Tue, 23 Jun 2026 12:59:17 GMT",출국납부금···그때는 맞고 지금은 틀리다? 트래블데일리,https://news.google.com/rss/articles/CBMicEFVX3lxTE5jZWdZdmszaFhDc3NabzZVVFRISjZWQmlyZ2NsS0dSMjlYSG00UjcwLUtYQ0ZMdzM0UlNONUE0dDRzaUdZX2RQNVR3SE9ldi13NTJnSmd3V1h3Yl9VTXVWeEdyNFlVdThjYm9faXNVLTM?oc=5,google_rss_문화체육관광위원회 when:2d,-288.0,-48.0,,,,v43_not_government_policy;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-288.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:출국납부금 그때는 맞고 지금은 틀리다,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:출국납부금 그때는 맞고 지금은 틀리다,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,Y,
1500,정부/국회,정부_국회,문화체육관광위원회,"출국납부금 1만원→7천원 인하, 12세 미만 확대…관광기금 재원 확보 논의",출국납부금 1만원 7천원 인하 12세 미만 확대 관광기금 재원 확보 논의,퍼블릭뉴스통신,퍼블릭뉴스통신,"Tue, 23 Jun 2026 07:37:54 GMT","출국납부금 1만원→7천원 인하, 12세 미만 확대…관광기금 재원 확보 논의 퍼블릭뉴스통신",https://news.google.com/rss/articles/CBMia0FVX3lxTE5qUHBUaE1sWnY3aUpYZXRIWjR0Q3JoSzVjY0JFRzRtVVNpWlllNkNWR2FiclRFNmx5dXJSeERxZEpPalY5d3h4YzdCT003WUx5cmFMMTl1eE5ub2lZRVc3YkN3ZlhKQ2NPYzd3?oc=5,google_rss_문화체육관광위원회 when:2d,-288.0,-48.0,,,,v43_not_government_policy;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-288.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:출국납부금 1만원 7천원 인하 12세 미만 확대 관광기금 재원 확보 논의,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:출국납부금 1만원 7천원 인하 12세 미만 확대 관광기금 재원 확보 논의,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,Y,
1509,정부/국회,정부_국회,문화체육관광위원회,출국납부금 현실화 요구 확산… 관광 재원 확충 필요성 제기,출국납부금 현실화 요구 확산 관광 재원 확충 필요성 제기,내외뉴스통신,내외뉴스통신,"Tue, 23 Jun 2026 06:24:27 GMT",출국납부금 현실화 요구 확산… 관광 재원 확충 필요성 제기 내외뉴스통신,https://news.google.com/rss/articles/CBMibkFVX3lxTE43eDNuOUoyekxqZmZHZ3FlMzFSSW8wSmtXQzRzQnFucEtYWU43VkxFcjBrNUdlT2NuOXJZU3JFU0xVZzNtcm5tUjZ5ZzFtNUdaaXZVLV9SdHFZcEJBbjBHU0V4Y1hSNWwwT25lenB30gFwQVVfeXFMT1l2X2xTSnIzOUNPMHJsbXBsWjVrS1J4MkRWUFRvYkNQcWE2V2RIRXE3Y1o5TEJ6VEZJQVNDSV96bWh4R1UwY1JaN1FzMVc4UEJ5ckNYN194TUE4YzRhS3pWNV9fSlVmTWtYVm9QdVJBMA?oc=5,google_rss_문화체육관광위원회 when:2d,-288.0,-48.0,,,,v43_not_government_policy;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,-288.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:출국납부금 현실화 요구 확산 관광 재원 확충 필요성 제기,카카오 대외협력 관점 간접 참고,4,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:출국납부금 현실화 요구 확산 관광 재원 확충 필요성 제기,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,Y,
1497,정부/국회,정부_국회,문화체육관광위원회,"김형재 서울시의원 “세종문화회관·서울공예박물관, 태극기 게양대 개선해야”",김형재 서울시의원 세종문화회관 서울공예박물관 태극기 게양대 개선해야,주간한국,주간한국,"Tue, 23 Jun 2026 06:17:22 GMT","김형재 서울시의원 “세종문화회관·서울공예박물관, 태극기 게양대 개선해야” 주간한국",https://news.google.com/rss/articles/CBMicEFVX3lxTFAzMml6bkVTV2hFQlYzNVN4a3N6Y1dXc3Z4YWZ5WXRKMjM1MWVDd0tiLTJWUGlIUnh1X1ZkMDJqSEVxR3JsOWc4WC1HWmxIbVRrTmVTcTBVaWYxUHNEdkZLYWhEUEUyN29wNFBaQ1J5TU_SAXRBVV95cUxNU0pIY3o3aWdQUk90MWFKbmZVT2hvT09STFRoQ0YyMXR2YTdfRUNUcFZJUmdVTXF4Z3FURDVlUHBQYlpRd2xEOWtqd0tLUjBMd01DRGZRc1lMNU5IOF96Qmh4eUlydUlsbFZrSFhPYXByZmNHQQ?oc=5,google_rss_문화체육관광위원회 when:2d,-288.0,-48.0,,,,v43_not_government_policy;v32_weak_non_digital_gov,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-288.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:김형재 서울시의원 세종문화회관 서울공예박물관 태극기 게양대 개선해야,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:김형재 서울시의원 세종문화회관 서울공예박물관 태극기 게양대 개선해야,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,Y,
1505,정부/국회,정부_국회,문화체육관광위원회,"與조계원 ""출국납부금 현실화 시급…현장 살아야 대한민국 관광 산다""",조계원 출국납부금 현실화 시급 현장 살아야 대한민국 관광 산다,네이트,네이트,"Tue, 23 Jun 2026 06:16:00 GMT","與조계원 ""출국납부금 현실화 시급…현장 살아야 대한민국 관광 산다"" 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9Cb3JlNE1hWHBxbnVWSVQ5ZU9YMlR5dC1jMmE3TmpLMzFjV192NEV1TTZ5dDA1WUNUb050SjRYa2gwajRvTWpPcXZoOHNkM1JTdkpz?oc=5,google_rss_문화체육관광위원회 when:2d,-288.0,-48.0,,,,v43_not_government_policy;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-288.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:조계원 출국납부금 현실화 시급 현장 살아야 대한민국 관광 산다,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:조계원 출국납부금 현실화 시급 현장 살아야 대한민국 관광 산다,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,Y,
717,정부/국회,정부_국회,공정거래위원회,"쿠팡, PB상품 단가 떠넘기다 ‘30억원 상생안’ 지원",쿠팡 pb상품 단가 떠넘기다 30억원 상생안 지원,에너지경제신문,에너지경제신문,"Tue, 23 Jun 2026 05:43:58 GMT","쿠팡, PB상품 단가 떠넘기다 ‘30억원 상생안’ 지원 에너지경제신문",https://news.google.com/rss/articles/CBMiW0FVX3lxTE02SURfR2tOVGhIZmJwUUNpemwxUFVKZWhybnJhTkNqME9xYWltYlZiUHN3N0JRMjBFVXhjdFBGbXJrUEZKazRMVFVZSEtUZ09GTWZXTnMxVVZBZnM?oc=5,google_rss_공정거래위원회 과징금 when:2d,-288.0,-48.0,,,쿠팡,v43_not_government_policy;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,-288.0,policy_legislation,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:쿠팡 pb상품 단가 떠넘기다 30억원 상생안 지원,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local,,OFF_TOPIC,COMP_DOMESTIC_STRATEGY,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,comp_domestic_strategy:쿠팡 pb상품 단가 떠넘기다 30억원 상생안 지원,comp_domestic_strategy,,weak_gov_basis:no_public_actor_action_domain,Y,
1511,정부/국회,정부_국회,문화체육관광위원회,김형재 서울시의원 “세종문화회관·서울공예박물관 태극기 게양대 개선 지지부진”…“소극행정 벗어나야”,김형재 서울시의원 세종문화회관 서울공예박물관 태극기 게양대 개선 지지부진 소극행정 벗어나야,파이낸스투데이,파이낸스투데이,"Tue, 23 Jun 2026 05:35:31 GMT",김형재 서울시의원 “세종문화회관·서울공예박물관 태극기 게양대 개선 지지부진”…“소극행정 벗어나야” 파이낸스투데이,https://news.google.com/rss/articles/CBMibEFVX3lxTE5vLXppeDExczY4QUNEQjJRNDY0OVB1dVFIU3c3dVpnQTdGY0NjU1VLLUxDM2RCZExXajRLYWJJUVRoeU9JdGQ2WF9UWC1HamZWbTg2NTZNTVFDZmpWZHo3OWdMcDduVXlBU3ZFOA?oc=5,google_rss_문화체육관광위원회 when:2d,-288.0,-48.0,,,,v43_not_government_policy;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-288.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:김형재 서울시의원 세종문화회관 서울공예박물관 태극기 게양대 개선 지지부진 소극행정 벗어나야,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:김형재 서울시의원 세종문화회관 서울공예박물관 태극기 게양대 개선 지지부진 소극행정 벗어나야,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,Y,
1514,정부/국회,정부_국회,문화체육관광위원회,"임오경 ""학생 영화관람 지원 추진…교육·문화·영화산업 함께 살려야""",임오경 학생 영화관람 지원 추진 교육 문화 영화산업 함께 살려야,네이트,네이트,"Tue, 23 Jun 2026 05:00:00 GMT","임오경 ""학생 영화관람 지원 추진…교육·문화·영화산업 함께 살려야"" 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1Fd01lcTYwXzJ6MFYySUFndHo1RnhQLXhJSlRsc1JSeTZKX05tdGZudlZTcTluRWRxUHBpVDg0QUdXaUZqM2NTYnUtOVByVzEyYVFRdUowQjFKTEZwemhGaw?oc=5,google_rss_문화체육관광위원회 when:2d,-288.0,-48.0,,,,v43_not_government_policy;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-288.0,policy_legislation,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:임오경 학생 영화관람 지원 추진 교육 문화 영화산업 함께 살려야,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:임오경 학생 영화관람 지원 추진 교육 문화 영화산업 함께 살려야,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,Y,
1504,정부/국회,정부_국회,문화체육관광위원회,"출국납부금 인상론 수면 위로… 관광업계 ""재원 확충 필요""",출국납부금 인상론 수면 위로 관광업계 재원 확충 필요,S저널,S저널,"Tue, 23 Jun 2026 04:52:24 GMT","출국납부금 인상론 수면 위로… 관광업계 ""재원 확충 필요"" S저널",https://news.google.com/rss/articles/CBMibkFVX3lxTE9RWUotWWU4RU5ySElDdU9LN0ZUUHFhZXRDMk9teWJndDByR0NhMjBMR1BYenZNaEdwRkhKaEUxZnNtVVVUWmV2YXRVaEsyYUhsSEw0X3JwejdnbGNHUW9tajBJMVY5TEhkeXliLXBn?oc=5,google_rss_문화체육관광위원회 when:2d,-288.0,-48.0,,,,v43_not_government_policy;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-288.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:출국납부금 인상론 수면 위로 관광업계 재원 확충 필요,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:출국납부금 인상론 수면 위로 관광업계 재원 확충 필요,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,Y,
1498,정부/국회,정부_국회,문화체육관광위원회,"김형재·서울의회, 세종문화회관·서울공예박물관 태극기 게양대 개선 지지부진 … 소극행정 탈피 필요",김형재 서울의회 세종문화회관 서울공예박물관 태극기 게양대 개선 지지부진 소극행정 탈피 필요,오토투데이,오토투데이,"Tue, 23 Jun 2026 04:31:59 GMT","김형재·서울의회, 세종문화회관·서울공예박물관 태극기 게양대 개선 지지부진 … 소극행정 탈피 필요 오토투데이",https://news.google.com/rss/articles/CBMibkFVX3lxTE9xMnJzT3V0bXNPcEhWZld5b1lIbGM0UGdaS1kwLWprc2hVTmN4OEIyNFpWa0oteEN2ZldoSDlCdVlfZzFqa0hnVGg2UkNYeERza1A0Ui1JckpFSUVOS3VUWVM0VEF3WnNaRkJDNG5n?oc=5,google_rss_문화체육관광위원회 when:2d,-288.0,-48.0,,,,v43_not_government_policy;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-288.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:김형재 서울의회 세종문화회관 서울공예박물관 태극기 게양대 개선 지지부진 소극행정 탈피 필요,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:김형재 서울의회 세종문화회관 서울공예박물관 태극기 게양대 개선 지지부진 소극행정 탈피 필요,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,Y,
1513,정부/국회,정부_국회,문화체육관광위원회,"김형재 시의원, 세종문화회관·서울공예박물관에 “태극기 게양대 즉각 개선하라”",김형재 시의원 세종문화회관 서울공예박물관에 태극기 게양대 즉각 개선하라,시사코리아,시사코리아,"Tue, 23 Jun 2026 03:56:00 GMT","김형재 시의원, 세종문화회관·서울공예박물관에 “태극기 게양대 즉각 개선하라” 시사코리아",https://news.google.com/rss/articles/CBMiREFVX3lxTE1URXVXMWxmNTRPdTFCckcyNEV2MUM5SDg1V05mRWxaa1h3Q1E5WEVnc1ktSWtySHo1WFNQdExfbVZ4SU1i?oc=5,google_rss_문화체육관광위원회 when:2d,-288.0,-48.0,,,,v43_not_government_policy;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-288.0,policy_legislation,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:김형재 시의원 세종문화회관 서울공예박물관에 태극기 게양대 즉각 개선하라,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:김형재 시의원 세종문화회관 서울공예박물관에 태극기 게양대 즉각 개선하라,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,Y,
1507,정부/국회,정부_국회,문화체육관광위원회,"서울시의회 김형재 의원, 세종문화회관·서울공예박물관 태극기 게양대 개선 ‘지지부진’... 소극행정 탈피해야",서울시의회 김형재 의원 세종문화회관 서울공예박물관 태극기 게양대 개선 지지부진 소극행정 탈피해야,웹이코노미,웹이코노미,"Tue, 23 Jun 2026 03:00:35 GMT","서울시의회 김형재 의원, 세종문화회관·서울공예박물관 태극기 게양대 개선 ‘지지부진’... 소극행정 탈피해야 웹이코노미",https://news.google.com/rss/articles/CBMickFVX3lxTE8weUxmYzk1aTRHTlFKbWJDcGVYWjJUMThiOGtfdmxNRGR5OVo3eWEzNkMwVndWWnRBc2l6MlpubTg0anliaFE4dkpPSEN3YU9OUklGSkVoX2JrZ3pDSEN3OFpLWTN3NmMxc1Q0NHR3cHl5Zw?oc=5,google_rss_문화체육관광위원회 when:2d,-288.0,-48.0,,,,v43_not_government_policy;v32_weak_non_digital_gov,,,,,,general,14.0,published_yesterday,general,,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,-288.0,policy_legislation,,,,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,government_general_policy,government_general_policy:서울시의회 김형재 의원 세종문화회관 서울공예박물관 태극기 게양대 개선 지지부진 소극행정 탈피해야,카카오 대외협력 관점 간접 참고,2,2,2,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,government_general_policy:서울시의회 김형재 의원 세종문화회관 서울공예박물관 태극기 게양대 개선 지지부진 소극행정 탈피해야,government_general_policy,,weak_gov_basis:no_public_actor_action_domain,Y,
